year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2014	11420	1	6	Alabama A&M	-	Opponent Totals	-	-	-	113	87.00	313.00	520	143	 	8	 	 	 	1773:46	15	0.761	84.00	0.848	11	 	 	1	131	4	4	15
2014	11420	1	7	Alabama St.	-	TEAM	-	-	-	 	 	0.00	 	132	 	1	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	7	Alabama St.	-	Totals	-	-	-	57	38.00	152.00	283	132	1	11	 	 	 	1936:58	34	1.580	135.00	0.799	5	 	 	 	50	2	6	14
2014	11420	1	7	Alabama St.	-	Opponent Totals	-	-	-	34	17.00	85.00	340	143	 	13	 	 	 	1936:58	57	2.648	132.00	0.698	5	 	 	 	71	3	3	7
2014	11420	1	14	Albany (NY)	-	TEAM	-	-	-	 	 	0.00	 	176	1	1	 	2	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	14	Albany (NY)	-	Totals	-	-	-	14	11.00	39.00	149	176	1	7	 	 	 	1563:38	46	2.648	119.00	0.721	2	 	 	 	54	 	 	2
2014	11420	1	14	Albany (NY)	-	Opponent Totals	-	-	-	46	43.00	135.00	336	145	 	5	 	 	 	1563:38	14	0.806	68.00	0.829	8	 	 	 	86	1	1	14
2014	11420	1	17	Alcorn	-	TEAM	-	-	-	 	 	0.00	 	32	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	17	Alcorn	-	Totals	-	-	-	8	1.00	17.00	86	45	 	5	 	 	 	1197:49	67	5.034	97.00	0.591	 	 	 	 	19	 	1	1
2014	11420	1	17	Alcorn	-	Opponent Totals	-	-	-	67	43.00	177.00	265	50	 	3	 	 	 	1197:49	8	0.601	45.00	0.849	8	 	 	 	45	 	 	10
2014	11420	1	23	American	-	TEAM	-	-	-	 	 	0.00	 	167	 	 	 	3	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	23	American	-	Totals	-	-	-	13	15.00	41.00	181	167	 	4	 	 	 	1847:57	21	1.023	139.00	0.869	8	 	 	 	62	 	 	6
2014	11420	1	23	American	-	Opponent Totals	-	-	-	21	21.00	63.00	345	133	 	2	 	 	 	1847:57	13	0.633	66.00	0.835	10	 	 	 	130	 	1	12
2014	11420	1	27	Appalachian St.	-	TEAM	-	-	-	 	 	0.00	 	168	 	 	 	8	 	 	0	""	10.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	27	Appalachian St.	-	Totals	-	-	-	34	32.00	100.00	229	186	 	3	 	 	 	1816:21	25	1.239	85.00	0.773	5	 	 	 	80	 	 	8
2014	11420	1	27	Appalachian St.	-	Opponent Totals	-	-	-	25	19.00	69.00	245	172	 	7	 	 	 	1816:21	34	1.685	85.00	0.714	5	 	 	 	92	1	1	7
2014	11420	1	29	Arizona	-	TEAM	-	-	-	1	 	2.00	 	211	 	3	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	29	Arizona	-	Totals	-	-	-	38	20.00	96.00	326	211	 	19	 	 	 	1813:42	24	1.191	106.00	0.815	6	 	 	 	98	3	3	9
2014	11420	1	29	Arizona	-	Opponent Totals	-	-	-	24	14.00	62.00	282	182	 	13	 	 	 	1813:42	38	1.886	108.00	0.740	5	 	 	 	109	 	2	7
2014	11420	1	28	Arizona St.	-	TEAM	-	-	-	 	 	0.00	 	199	 	1	 	4	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	28	Arizona St.	-	Totals	-	-	-	26	21.00	73.00	314	199	1	18	 	 	 	1787:54	22	1.107	79.00	0.782	7	 	 	 	76	2	2	9
2014	11420	1	28	Arizona St.	-	Opponent Totals	-	-	-	22	17.00	61.00	241	218	 	17	 	 	 	1787:54	26	1.309	106.00	0.803	7	 	 	 	97	3	3	8
2014	11420	1	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	 	 	0.00	 	114	 	 	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	2678	Ark.-Pine Bluff	-	Totals	-	-	-	21	8.00	50.00	156	114	 	3	 	 	 	1952:02	78	3.596	208.00	0.727	4	 	 	 	24	 	1	2
2014	11420	1	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	78	52.00	208.00	581	105	1	2	 	 	 	1952:02	21	0.968	69.00	0.767	11	 	 	 	152	 	2	16
2014	11420	1	31	Arkansas	-	TEAM	-	-	-	1	 	2.00	 	215	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	31	Arkansas	-	Totals	-	-	-	46	43.00	135.00	315	222	1	12	 	 	 	2231:34	33	1.331	97.00	0.746	8	 	 	 	132	1	1	15
2014	11420	1	31	Arkansas	-	Opponent Totals	-	-	-	33	32.00	98.00	325	175	 	15	 	 	 	2231:34	46	1.855	98.00	0.681	3	 	 	2	130	 	 	8
2014	11420	1	30	Arkansas St.	-	TEAM	-	-	-	2	 	4.00	 	172	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	1
2014	11420	1	30	Arkansas St.	-	Totals	-	-	-	39	36.00	114.00	329	172	1	7	 	 	 	1866:16	31	1.495	112.00	0.783	4	 	 	 	91	 	 	10
2014	11420	1	30	Arkansas St.	-	Opponent Totals	-	-	-	31	31.00	93.00	297	167	 	10	 	 	 	1866:16	39	1.881	121.00	0.756	7	 	 	 	99	2	3	7
2014	11420	1	725	Army West Point	-	TEAM	-	-	-	 	 	0.00	 	153	 	 	 	3	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	725	Army West Point	-	Totals	-	-	-	23	17.00	63.00	308	160	 	2	 	 	 	1820:57	18	0.890	65.00	0.783	7	 	 	 	110	2	3	8
2014	11420	1	725	Army West Point	-	Opponent Totals	-	-	-	18	21.00	57.00	201	164	 	1	 	 	 	1820:57	23	1.137	105.00	0.820	7	 	 	 	72	 	 	7
2014	11420	1	37	Auburn	-	TEAM	-	-	-	 	 	0.00	 	200	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	37	Auburn	-	Totals	-	-	-	27	27.00	81.00	258	211	 	12	 	 	 	1977:24	28	1.274	86.00	0.754	8	 	 	 	115	1	1	8
2014	11420	1	37	Auburn	-	Opponent Totals	-	-	-	28	23.00	79.00	257	201	 	9	 	 	 	1977:24	27	1.229	84.00	0.757	7	 	 	 	90	1	2	9
2014	11420	1	43	Austin Peay	-	TEAM	-	-	-	 	 	0.00	 	139	 	1	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	43	Austin Peay	-	Totals	-	-	-	40	29.00	109.00	301	147	 	8	 	 	 	1755:04	22	1.128	70.00	0.761	6	 	 	 	100	1	1	11
2014	11420	1	43	Austin Peay	-	Opponent Totals	-	-	-	22	20.00	64.00	192	144	 	11	 	 	 	1755:04	40	2.051	125.00	0.758	2	 	 	 	54	1	1	6
2014	11420	1	77	BYU	-	TEAM	-	-	-	1	 	2.00	 	178	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	1
2014	11420	1	77	BYU	-	Totals	-	-	-	39	37.00	115.00	345	178	1	11	 	 	 	1910:00	15	0.707	64.00	0.810	10	 	 	 	120	4	6	15
2014	11420	1	77	BYU	-	Opponent Totals	-	-	-	15	13.00	43.00	167	186	3	20	 	 	 	1910:00	39	1.838	133.00	0.773	4	 	 	 	61	 	 	5
2014	11420	1	47	Ball St.	-	TEAM	-	-	-	1	 	2.00	 	199	 	2	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	47	Ball St.	-	Totals	-	-	-	29	27.00	85.00	356	199	 	6	 	 	 	2114:46	19	0.809	105.00	0.847	9	 	 	 	79	 	2	11
2014	11420	1	47	Ball St.	-	Opponent Totals	-	-	-	19	16.00	54.00	306	204	1	7	 	 	 	2114:46	29	1.234	132.00	0.820	6	 	 	 	124	 	 	7
2014	11420	1	51	Baylor	-	TEAM	-	-	-	1	 	2.00	 	230	 	1	 	3	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	51	Baylor	-	Totals	-	-	-	30	21.00	81.00	329	230	 	13	 	 	 	1869:37	13	0.626	61.00	0.824	13	 	 	 	107	1	2	11
2014	11420	1	51	Baylor	-	Opponent Totals	-	-	-	13	13.00	39.00	201	206	 	14	 	 	 	1869:37	30	1.444	127.00	0.809	6	 	 	 	66	 	2	6
2014	11420	1	14927	Belmont	-	TEAM	-	-	-	 	 	0.00	 	151	 	 	 	3	 	 	0	""	3.00	1.000	 	 	 	1	 	 	 	 
2014	11420	1	14927	Belmont	-	Totals	-	-	-	23	9.00	55.00	247	151	 	5	 	 	 	1578:05	30	1.711	72.00	0.706	3	 	 	3	62	2	2	7
2014	11420	1	14927	Belmont	-	Opponent Totals	-	-	-	30	24.00	84.00	200	117	1	9	 	 	 	1578:05	23	1.312	104.00	0.819	6	 	 	1	79	 	 	8
2014	11420	1	62	Binghamton	-	TEAM	-	-	-	 	 	0.00	 	113	 	 	 	5	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	62	Binghamton	-	Totals	-	-	-	20	18.00	58.00	257	113	 	1	 	 	 	1705:29	19	1.003	66.00	0.776	7	 	 	 	84	 	 	8
2014	11420	1	62	Binghamton	-	Opponent Totals	-	-	-	19	15.00	53.00	182	132	 	8	 	 	 	1705:29	20	1.055	103.00	0.837	7	 	 	 	64	1	1	8
2014	11420	1	66	Boise St.	-	TEAM	-	-	-	 	 	0.00	 	120	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	66	Boise St.	-	Totals	-	-	-	33	21.00	87.00	342	180	 	10	 	 	 	2194:05	19	0.779	70.00	0.787	9	 	 	 	95	1	2	13
2014	11420	1	66	Boise St.	-	Opponent Totals	-	-	-	19	7.00	45.00	214	162	 	8	 	 	 	2194:05	33	1.354	112.00	0.772	5	 	 	 	76	1	1	7
2014	11420	1	67	Boston College	-	TEAM	-	-	-	1	 	2.00	 	160	 	 	 	4	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	67	Boston College	-	Totals	-	-	-	49	35.00	133.00	362	165	1	11	 	 	 	2230:04	35	1.413	91.00	0.722	7	 	 	 	94	3	3	13
2014	11420	1	67	Boston College	-	Opponent Totals	-	-	-	35	33.00	103.00	271	198	1	18	 	 	 	2230:04	49	1.978	121.00	0.712	5	 	 	1	98	3	4	10
2014	11420	1	68	Boston U.	-	TEAM	-	-	-	 	 	0.00	 	160	 	 	 	6	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	68	Boston U.	-	Totals	-	-	-	28	23.00	79.00	316	163	 	5	 	 	 	2157:31	9	0.375	54.00	0.857	16	 	 	 	146	 	 	15
2014	11420	1	68	Boston U.	-	Opponent Totals	-	-	-	9	9.00	27.00	147	196	 	5	 	 	 	2157:31	28	1.168	99.00	0.780	5	 	 	 	70	 	 	4
2014	11420	1	71	Bowling Green	-	TEAM	-	-	-	 	 	0.00	 	148	 	 	 	6	 	 	0	""	7.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	71	Bowling Green	-	Totals	-	-	-	9	6.00	24.00	149	148	 	7	 	 	 	1579:40	38	2.165	147.00	0.795	1	 	 	1	43	 	 	 
2014	11420	1	71	Bowling Green	-	Opponent Totals	-	-	-	38	31.00	107.00	385	117	 	2	 	 	 	1579:40	9	0.513	53.00	0.855	8	 	 	 	88	5	6	15
2014	11420	1	80	Brown	-	TEAM	-	-	-	1	 	2.00	 	164	 	 	 	8	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	1
2014	11420	1	80	Brown	-	Totals	-	-	-	20	21.00	61.00	200	164	 	4	 	 	 	1577:31	19	1.084	92.00	0.829	6	 	 	 	76	1	1	10
2014	11420	1	80	Brown	-	Opponent Totals	-	-	-	19	16.00	54.00	227	151	 	5	 	 	 	1577:31	20	1.141	70.00	0.778	6	 	 	 	106	3	3	6
2014	11420	1	81	Bryant	-	TEAM	-	-	-	 	 	0.00	 	176	 	1	 	4	 	 	0	""	4.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	81	Bryant	-	Totals	-	-	-	20	13.00	53.00	254	176	1	7	 	 	 	1744:47	35	1.805	95.00	0.731	4	 	 	 	98	3	3	5
2014	11420	1	81	Bryant	-	Opponent Totals	-	-	-	35	23.00	93.00	257	178	 	5	 	 	 	1744:47	20	1.032	91.00	0.820	7	 	 	 	65	 	 	13
2014	11420	1	83	Bucknell	-	TEAM	-	-	-	1	 	2.00	 	57	 	 	 	5	 	 	0	""	4.00	1.000	 	 	 	 	 	 	 	1
2014	11420	1	83	Bucknell	-	Totals	-	-	-	18	18.00	54.00	260	102	 	3	 	 	 	1696:07	27	1.433	95.00	0.779	6	 	 	 	76	 	 	7
2014	11420	1	83	Bucknell	-	Opponent Totals	-	-	-	27	32.00	86.00	277	105	 	5	 	 	 	1696:07	18	0.955	104.00	0.852	7	 	 	 	91	 	1	9
2014	11420	1	86	Buffalo	-	TEAM	-	-	-	 	 	0.00	 	131	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	86	Buffalo	-	Totals	-	-	-	14	7.00	35.00	224	136	 	4	 	 	 	1738:21	17	0.880	74.00	0.813	5	 	 	 	64	 	 	6
2014	11420	1	86	Buffalo	-	Opponent Totals	-	-	-	17	14.00	48.00	218	143	 	5	 	 	 	1738:21	14	0.725	86.00	0.860	8	 	 	 	74	1	1	9
2014	11420	1	87	Butler	-	TEAM	-	-	-	 	 	0.00	 	177	 	1	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	87	Butler	-	Totals	-	-	-	28	36.00	92.00	325	177	1	5	 	 	 	1855:57	24	1.164	56.00	0.700	7	 	 	 	87	2	2	11
2014	11420	1	87	Butler	-	Opponent Totals	-	-	-	24	25.00	73.00	187	196	2	11	 	 	 	1855:57	28	1.358	112.00	0.800	4	 	 	 	56	 	 	7
2014	11420	1	94	CSU Bakersfield	-	TEAM	-	-	-	 	 	0.00	 	208	 	 	 	5	 	 	0	""	6.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	94	CSU Bakersfield	-	Totals	-	-	-	14	14.00	42.00	196	208	 	17	 	 	 	1762:52	36	1.838	99.00	0.733	2	 	 	 	58	 	1	4
2014	11420	1	94	CSU Bakersfield	-	Opponent Totals	-	-	-	36	35.00	107.00	259	195	1	16	 	 	 	1762:52	14	0.715	80.00	0.851	10	 	 	 	86	 	 	14
2014	11420	1	101	CSUN	-	TEAM	-	-	-	 	 	0.00	 	184	 	2	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	101	CSUN	-	Totals	-	-	-	17	20.00	54.00	239	184	 	16	 	 	 	1752:44	32	1.643	67.00	0.677	2	 	 	 	60	3	3	6
2014	11420	1	101	CSUN	-	Opponent Totals	-	-	-	32	30.00	94.00	235	187	1	16	 	 	 	1752:44	17	0.873	81.00	0.827	7	 	 	 	83	1	1	12
2014	11420	1	90	Cal Poly	-	TEAM	-	-	-	 	 	0.00	 	211	 	 	 	3	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	90	Cal Poly	-	Totals	-	-	-	33	33.00	99.00	244	228	1	20	 	 	 	1745:52	32	1.650	94.00	0.746	7	 	 	 	73	2	3	11
2014	11420	1	90	Cal Poly	-	Opponent Totals	-	-	-	32	26.00	90.00	271	169	 	11	 	 	 	1745:52	33	1.701	88.00	0.727	5	 	 	 	74	3	3	7
2014	11420	1	97	Cal St. Fullerton	-	TEAM	-	-	-	 	 	0.00	 	264	 	1	 	5	 	 	0	""	5.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	97	Cal St. Fullerton	-	Totals	-	-	-	18	15.00	51.00	266	264	 	15	 	 	 	2158:56	17	0.709	113.00	0.869	7	 	 	 	113	1	1	8
2014	11420	1	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	17	11.00	45.00	265	252	 	22	 	 	 	2158:56	18	0.750	99.00	0.846	8	 	 	 	98	4	5	7
2014	11420	1	107	California	-	TEAM	-	-	-	 	 	0.00	 	156	 	 	 	2	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	107	California	-	Totals	-	-	-	33	28.00	94.00	301	156	1	14	 	 	 	1996:02	19	0.857	98.00	0.838	6	 	 	 	108	1	3	11
2014	11420	1	107	California	-	Opponent Totals	-	-	-	19	14.00	52.00	277	195	1	11	 	 	 	1996:02	33	1.488	118.00	0.781	4	 	 	 	90	1	1	5
2014	11420	1	115	Campbell	-	TEAM	-	-	-	 	 	0.00	 	167	 	1	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	115	Campbell	-	Totals	-	-	-	26	23.00	75.00	225	167	 	4	 	 	 	1620:00	39	2.167	67.00	0.632	3	 	 	 	87	 	 	7
2014	11420	1	115	Campbell	-	Opponent Totals	-	-	-	39	32.00	110.00	215	140	1	5	 	 	 	1620:00	26	1.444	89.00	0.774	8	 	 	 	64	1	1	11
2014	11420	1	116	Canisius	-	TEAM	-	-	-	 	 	0.00	 	172	 	 	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	116	Canisius	-	Totals	-	-	-	25	23.00	73.00	277	172	 	5	 	 	 	1935:28	42	1.953	136.00	0.764	3	 	 	 	87	1	1	6
2014	11420	1	116	Canisius	-	Opponent Totals	-	-	-	42	34.00	118.00	367	148	1	4	 	 	 	1935:17	25	1.163	111.00	0.816	6	 	 	 	91	1	1	14
2014	11420	1	1004	Central Ark.	-	TEAM	-	-	-	1	 	2.00	 	132	 	1	 	4	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	1
2014	11420	1	1004	Central Ark.	-	Totals	-	-	-	34	20.00	88.00	274	141	 	7	 	 	 	1944:56	33	1.527	93.00	0.738	6	 	 	 	113	3	5	9
2014	11420	1	1004	Central Ark.	-	Opponent Totals	-	-	-	33	27.00	93.00	267	223	 	11	 	 	 	1944:56	34	1.573	103.00	0.752	3	 	 	 	105	 	 	10
2014	11420	1	127	Central Conn. St.	-	TEAM	-	-	-	 	 	0.00	 	185	 	 	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	127	Central Conn. St.	-	Totals	-	-	-	18	10.00	46.00	308	185	 	11	 	 	 	1723:02	35	1.828	104.00	0.748	1	 	 	1	59	 	1	7
2014	11420	1	127	Central Conn. St.	-	Opponent Totals	-	-	-	35	24.00	94.00	275	213	1	11	 	 	 	1723:02	18	0.940	104.00	0.852	10	 	 	 	96	1	1	12
2014	11420	1	129	Central Mich.	-	TEAM	-	-	-	 	 	0.00	 	139	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	129	Central Mich.	-	Totals	-	-	-	17	14.00	48.00	206	139	 	5	 	 	 	1763:01	23	1.174	101.00	0.815	7	 	 	 	70	2	2	8
2014	11420	1	129	Central Mich.	-	Opponent Totals	-	-	-	23	21.00	67.00	288	170	 	3	 	 	 	1763:01	17	0.868	72.00	0.809	9	 	 	 	117	 	2	11
2014	11420	1	48	Charleston So.	-	TEAM	-	-	-	 	 	0.00	 	185	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	48	Charleston So.	-	Totals	-	-	-	27	22.00	76.00	282	185	 	6	 	 	 	1840:43	34	1.662	159.00	0.824	5	 	 	 	50	1	1	7
2014	11420	1	48	Charleston So.	-	Opponent Totals	-	-	-	34	32.00	100.00	394	153	 	8	 	 	 	1840:43	27	1.320	104.00	0.794	6	 	 	 	102	1	1	12
2014	11420	1	458	Charlotte	-	TEAM	-	-	-	 	 	0.00	 	154	 	 	 	2	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	458	Charlotte	-	Totals	-	-	-	30	26.00	86.00	276	154	 	4	 	 	 	1896:23	22	1.044	85.00	0.794	8	 	 	 	85	 	 	11
2014	11420	1	458	Charlotte	-	Opponent Totals	-	-	-	22	18.00	62.00	247	140	 	4	 	 	 	1896:23	30	1.424	101.00	0.771	5	 	 	 	82	1	2	7
2014	11420	1	693	Chattanooga	-	TEAM	-	-	-	 	 	0.00	 	175	 	 	 	3	 	 	0	""	4.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	693	Chattanooga	-	Totals	-	-	-	25	20.00	70.00	178	175	 	8	 	 	 	1628:43	58	3.205	155.00	0.728	1	 	 	2	54	1	1	5
2014	11420	1	693	Chattanooga	-	Opponent Totals	-	-	-	58	55.00	171.00	370	172	1	9	 	 	 	1538:43	25	1.462	62.00	0.713	7	 	 	 	105	 	1	13
2014	11420	1	140	Cincinnati	-	TEAM	-	-	-	 	 	0.00	 	209	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	140	Cincinnati	-	Totals	-	-	-	30	27.00	87.00	249	209	 	11	 	 	 	1863:09	37	1.787	89.00	0.706	2	 	 	 	101	1	1	8
2014	11420	1	140	Cincinnati	-	Opponent Totals	-	-	-	37	31.00	105.00	277	194	 	11	 	 	 	1863:09	30	1.449	94.00	0.758	5	 	 	 	60	5	5	11
2014	11420	1	141	Citadel	-	TEAM	-	-	-	 	 	0.00	 	161	 	 	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	141	Citadel	-	Totals	-	-	-	28	21.00	77.00	240	161	 	9	 	 	 	1678:46	62	3.324	162.00	0.723	 	 	 	 	75	1	1	5
2014	11420	1	141	Citadel	-	Opponent Totals	-	-	-	62	49.00	173.00	431	162	 	6	 	 	 	1678:46	28	1.501	88.00	0.759	6	 	 	 	89	2	3	11
2014	11420	1	147	Clemson	-	TEAM	-	-	-	 	 	0.00	 	199	 	 	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	147	Clemson	-	Totals	-	-	-	28	32.00	88.00	289	199	 	10	 	 	 	1795:46	18	0.902	69.00	0.793	8	 	 	1	95	3	4	7
2014	11420	1	147	Clemson	-	Opponent Totals	-	-	-	18	17.00	53.00	190	174	 	13	 	 	 	1795:46	28	1.403	106.00	0.791	7	 	 	 	67	 	1	8
2014	11420	1	148	Cleveland St.	-	TEAM	-	-	-	 	 	0.00	 	182	 	1	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	148	Cleveland St.	-	Totals	-	-	-	22	16.00	60.00	171	182	 	8	 	 	 	1624:00	22	1.219	123.00	0.848	5	 	 	 	56	2	2	8
2014	11420	1	148	Cleveland St.	-	Opponent Totals	-	-	-	22	20.00	64.00	287	151	1	13	 	 	 	1624:00	22	1.219	64.00	0.744	8	 	 	 	128	 	1	9
2014	11420	1	149	Coastal Caro.	-	TEAM	-	-	-	1	 	2.00	 	204	 	1	 	5	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	149	Coastal Caro.	-	Totals	-	-	-	36	26.00	98.00	305	204	1	17	 	 	 	1863:53	15	0.724	80.00	0.842	11	 	 	 	93	 	 	10
2014	11420	1	149	Coastal Caro.	-	Opponent Totals	-	-	-	15	7.00	37.00	257	161	 	6	 	 	 	1863:53	36	1.738	113.00	0.758	7	 	 	1	80	 	1	8
2014	11420	1	1014	Col. of Charleston	-	TEAM	-	-	-	 	 	0.00	 	125	 	 	 	3	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	1014	Col. of Charleston	-	Totals	-	-	-	14	7.00	35.00	168	125	 	10	 	 	 	1564:21	49	2.819	111.00	0.694	 	 	 	1	42	1	1	2
2014	11420	1	1014	Col. of Charleston	-	Opponent Totals	-	-	-	49	41.00	139.00	327	161	1	5	 	 	 	1564:21	14	0.805	55.00	0.797	7	 	 	 	119	 	 	14
2014	11420	1	153	Colgate	-	TEAM	-	-	-	 	 	0.00	 	166	 	3	 	3	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2014	11420	1	153	Colgate	-	Totals	-	-	-	26	21.00	73.00	194	180	 	10	 	 	 	1784:44	16	0.807	82.00	0.837	9	 	 	 	93	2	2	10
