year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2015	11720	1	272	Hartford	15	1454566.0	Aldrich, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454566.0	So	2	0
2015	11720	1	272	Hartford	0	1454567.0	Arruda, Gabby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454567.0	So	2	0
2015	11720	1	272	Hartford	4	1577629.0	Bryant, Alix	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1577629.0	Fr	1	0
2015	11720	1	272	Hartford	11		Burke, Chase		So	0	0
2015	11720	1	272	Hartford	6	1577630.0	Burt, Briana	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1577630.0	Fr	9	0
2015	11720	1	272	Hartford	20	1454568.0	Connolly, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454568.0	So	19	19
2015	11720	1	272	Hartford	17	1368912.0	Donnelly, Emma	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1368912.0	Jr	19	19
2015	11720	1	272	Hartford	22	1368915.0	Galipo, Elise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1368915.0	So	19	11
2015	11720	1	272	Hartford	14	1454570.0	Hoang, Kylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454570.0	Jr	15	0
2015	11720	1	272	Hartford	12	1454571.0	Ingram, Aalyaiah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454571.0	So	19	17
2015	11720	1	272	Hartford	5	1236663.0	Johnson, Chanel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1236663.0	Sr	19	19
2015	11720	1	272	Hartford	1	1454572.0	Jurg, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454572.0	So	13	13
2015	11720	1	272	Hartford	21		Kelley, Brenna		Fr	0	0
2015	11720	1	272	Hartford	27	1454573.0	Koerkenmeier, Allison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454573.0	So	7	6
2015	11720	1	272	Hartford	10	1368914.0	McAdams, Kristen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1368914.0	Jr	19	19
2015	11720	1	272	Hartford	16	1577632.0	Mikell, Raelynn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1577632.0	Sr	19	19
2015	11720	1	272	Hartford	23	1577635.0	Mojica, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1577635.0	Fr	1	0
2015	11720	1	272	Hartford	18	1389874.0	Primovic, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1389874.0	So	19	6
2015	11720	1	272	Hartford	2	1493991.0	Santos, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1493991.0	Sr	0	0
2015	11720	1	272	Hartford	13	1454576.0	Smallfield, Caitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454576.0	So	19	19
2015	11720	1	272	Hartford	19	1577633.0	Spanos, Melina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1577633.0	Fr	15	4
2015	11720	1	272	Hartford	8	1368911.0	Spremullo, Sidney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1368911.0	Jr	19	19
2015	11720	1	272	Hartford	9	1454577.0	Trip, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454577.0	So	19	19
2015	11720	1	272	Hartford	3	1454578.0	Winogradoff, Nicola	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454578.0	So	2	0
2015	11720	1	189	Drake	2	1452642.0	Armstrong, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1452642.0	So	17	14
2015	11720	1	189	Drake	16		Boitz, Ashley		So	0	0
2015	11720	1	189	Drake	11	1337378.0	Boncek, Mariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337378.0	Jr	10	1
2015	11720	1	189	Drake	10	1562210.0	Charles, Generve	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562210.0	Sr	17	13
2015	11720	1	189	Drake	6	1337375.0	DeHaven, Kylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337375.0	Jr	19	19
2015	11720	1	189	Drake	13	1231768.0	Flynn, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1231768.0	Sr	18	18
2015	11720	1	189	Drake	21	1562218.0	Foster, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562218.0	Fr	0	0
2015	11720	1	189	Drake	25	1337381.0	Freeman, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337381.0	Jr	17	5
2015	11720	1	189	Drake	28	1337382.0	Hanna, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337382.0	Jr	2	0
2015	11720	1	189	Drake	5	1562209.0	Hurt, Kasey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562209.0	Fr	15	14
2015	11720	1	189	Drake	12	1562211.0	Jenkins, Addie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562211.0	Fr	15	4
2015	11720	1	189	Drake	18		Mages, Ashley		Fr	0	0
2015	11720	1	189	Drake	1	1562208.0	Morris, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562208.0	Fr	3	2
2015	11720	1	189	Drake	23	1452644.0	Moyer, Kylynn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1452644.0	So	18	18
2015	11720	1	189	Drake	15	1562212.0	Nelson, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562212.0	Jr	13	3
2015	11720	1	189	Drake	22	1452645.0	Nicholson, Sarah Grace	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1452645.0	So	20	19
2015	11720	1	189	Drake	8	1337377.0	Pritchard, Rhian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337377.0	Jr	20	20
2015	11720	1	189	Drake	9	1452646.0	Rodgers, Rebecca	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1452646.0	So	18	18
2015	11720	1	189	Drake	24	1562219.0	Salisbury, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562219.0	Fr	18	7
2015	11720	1	189	Drake	19	1562216.0	Smith, Ali	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562216.0	Fr	16	13
2015	11720	1	189	Drake	4	1231790.0	Stokes, Ashlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1231790.0	Sr	16	16
2015	11720	1	189	Drake	14	1231791.0	Vassey, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1231791.0	Sr	19	8
2015	11720	1	189	Drake	20	1562217.0	Wanninger, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562217.0	Fr	15	7
2015	11720	1	189	Drake	7	1337376.0	White, Tricia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337376.0	So	8	0
2015	11720	1	189	Drake	17	1562214.0	Wilder, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1562214.0	Fr	12	1
2015	11720	1	189	Drake	3	1337374.0	Winstead, Emma	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1337374.0	Jr	5	0
2015	11720	1	625	Samford	12	1223848.0	Abbott, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1223848.0	Sr	22	11
2015	11720	1	625	Samford	14	1454526.0	Allen, Anna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454526.0	So	22	22
2015	11720	1	625	Samford	5	1565425.0	Argueta, Abriella	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565425.0	Fr	20	16
2015	11720	1	625	Samford	7	1454523.0	Borman, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454523.0	So	18	10
2015	11720	1	625	Samford	28	1454529.0	Cole, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454529.0	So	21	21
2015	11720	1	625	Samford	16	1223849.0	Danehy, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1223849.0	Sr	22	21
2015	11720	1	625	Samford	20	1336202.0	Georgi, Hallie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1336202.0	Jr	19	2
2015	11720	1	625	Samford	44	1336205.0	Hansen, Alissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1336205.0	Jr	22	9
2015	11720	1	625	Samford	9	1122915.0	Hoffman, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1122915.0	Sr	21	15
2015	11720	1	625	Samford	3	1565424.0	Jones, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565424.0	So	19	17
2015	11720	1	625	Samford	8	1454524.0	Kelley, Malcanisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454524.0	So	21	20
2015	11720	1	625	Samford	17	1565427.0	Lacy, Heather	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565427.0	So	22	18
2015	11720	1	625	Samford	2	1336197.0	Lukens, Ariane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1336197.0	Sr	21	9
2015	11720	1	625	Samford	0	1565423.0	Maddox, Anna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565423.0	Fr	22	22
2015	11720	1	625	Samford	25	1565429.0	McNeil, Virginia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565429.0	Fr	22	8
2015	11720	1	625	Samford	30	1223853.0	Montgomery, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1223853.0	Sr	4	1
2015	11720	1	625	Samford	27	1565430.0	Newchurch, Beryl	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565430.0	Fr	3	0
2015	11720	1	625	Samford	18		Orman, Kaitlyn		Fr	0	0
2015	11720	1	625	Samford	1	1454520.0	Peters, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454520.0	So	0	0
2015	11720	1	625	Samford	10	1565426.0	Seoposenwe, Jermaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1565426.0	So	22	20
2015	11720	1	625	Samford	26	1336203.0	Sessions, Kinsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1336203.0	Jr	14	0
2015	11720	1	625	Samford	11	1454525.0	Smeltzer, Sara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454525.0	So	14	0
2015	11720	1	625	Samford	31	1454530.0	Steinagle, Dale	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1454530.0	So	0	0
2015	11720	1	439	Monmouth	9	1347768.0	Axelrod, Danielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1347768.0	Jr	6	0
2015	11720	1	439	Monmouth	2		Baca, Alexandra		Sr	0	0
