year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2011	10384	1	28	Arizona St.	-	TEAM	-	-	-	0	0	0	0	191	1	1	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	28	Arizona St.	-	Totals	-	-	-	27	21	75	275	198	1	12	0	6	""	1860:00	27	1.306	73	0.730	6	""	""	0	95	1	1	9
2011	10384	1	28	Arizona St.	-	Opponent Totals	-	-	-	27	25	79	223	253	0	18	0	6	0	""	27	""	113	0.807	8	0	0	0	106	1	2	8
2011	10384	1	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	0	0	0	0	116	0	1	0	1	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2011	10384	1	2678	Ark.-Pine Bluff	-	Totals	-	-	-	56	68	180	285	116	0	10	0	5	""	1734:17	16	0.830	59	0.787	8	""	""	0	69	1	3	13
2011	10384	1	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	16	8	40	167	125	0	5	0	5	0	""	56	""	115	0.673	3	0	0	0	55	0	0	6
2011	10384	1	31	Arkansas	-	TEAM	-	-	-	0	0	0	0	178	0	0	0	3	0	0:00	0	""	5	1.000	""	""	""	0	 	0	0	0
2011	10384	1	31	Arkansas	-	Totals	-	-	-	22	11	55	274	182	0	13	0	5	""	1784:29	29	1.463	107	0.787	6	""	""	0	87	1	2	5
2011	10384	1	31	Arkansas	-	Opponent Totals	-	-	-	29	26	84	274	141	1	11	0	5	0	""	22	""	99	0.818	6	0	0	0	71	2	2	11
2011	10384	1	30	Arkansas St.	-	TEAM	-	-	-	1	0	2	0	157	0	0	0	5	0	0:00	0	""	6	1.000	""	""	""	0	 	0	0	0
2011	10384	1	30	Arkansas St.	-	Totals	-	-	-	19	16	54	239	157	0	10	0	6	""	1775:30	27	1.369	100	0.787	4	""	""	0	69	0	0	7
2011	10384	1	30	Arkansas St.	-	Opponent Totals	-	-	-	27	21	75	223	131	0	6	0	6	0	""	19	""	103	0.844	7	0	0	0	57	1	1	11
2011	10384	1	725	Army West Point	-	TEAM	-	-	-	0	0	0	0	159	0	0	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	725	Army West Point	-	Totals	-	-	-	23	15	61	260	168	1	4	0	7	""	1972:01	5	0.274	65	0.929	16	""	""	0	77	0	0	14
2011	10384	1	725	Army West Point	-	Opponent Totals	-	-	-	5	6	16	186	190	0	6	0	7	0	""	23	""	94	0.803	5	0	0	0	51	0	0	3
2011	10384	1	37	Auburn	-	TEAM	-	-	-	0	0	0	0	195	0	2	0	2	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	37	Auburn	-	Totals	-	-	-	34	41	109	345	195	0	6	0	6	""	1974:04	27	1.231	74	0.733	5	""	""	0	138	1	3	11
2011	10384	1	37	Auburn	-	Opponent Totals	-	-	-	27	26	80	233	237	0	15	0	6	0	""	34	""	131	0.794	3	0	0	0	75	1	2	8
2011	10384	1	43	Austin Peay	-	TEAM	-	-	-	1	0	2	0	167	0	2	0	7	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	43	Austin Peay	-	Totals	-	-	-	37	24	98	341	167	0	11	0	8	""	1964:48	15	0.687	85	0.850	13	""	""	0	92	3	4	15
2011	10384	1	43	Austin Peay	-	Opponent Totals	-	-	-	15	10	40	194	182	0	16	0	8	0	""	37	""	142	0.793	4	0	0	0	71	1	1	6
2011	10384	1	77	BYU	-	TEAM	-	-	-	0	0	0	0	213	0	1	0	3	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2011	10384	1	77	BYU	-	Totals	-	-	-	40	29	109	304	213	1	9	0	7	""	2052:17	12	0.526	79	0.868	11	""	""	0	122	0	0	16
2011	10384	1	77	BYU	-	Opponent Totals	-	-	-	12	8	32	209	222	1	11	0	7	0	""	40	""	113	0.739	4	0	0	0	101	1	1	3
2011	10384	1	47	Ball St.	-	TEAM	-	-	-	0	0	0	0	244	0	4	0	4	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2011	10384	1	47	Ball St.	-	Totals	-	-	-	22	20	64	275	260	1	21	0	7	""	1778:26	33	1.670	74	0.692	4	""	""	0	73	0	1	7
2011	10384	1	47	Ball St.	-	Opponent Totals	-	-	-	33	30	96	245	202	1	8	0	7	0	""	22	""	112	0.836	7	0	0	0	73	1	1	10
2011	10384	1	51	Baylor	-	TEAM	-	-	-	0	0	0	0	233	0	1	0	6	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	51	Baylor	-	Totals	-	-	-	40	30	110	311	233	0	19	0	6	""	1865:59	16	0.772	74	0.822	11	""	""	0	84	2	2	11
2011	10384	1	51	Baylor	-	Opponent Totals	-	-	-	16	9	41	215	180	0	12	0	6	0	""	40	""	102	0.718	5	0	0	0	98	0	1	7
2011	10384	1	14927	Belmont	-	TEAM	-	-	-	0	0	0	0	132	0	1	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	14927	Belmont	-	Totals	-	-	-	21	18	60	195	132	0	12	0	6	""	1540:23	28	1.636	69	0.711	2	""	""	0	87	0	0	5
2011	10384	1	14927	Belmont	-	Opponent Totals	-	-	-	28	30	86	219	170	1	15	0	6	0	""	21	""	64	0.753	7	0	0	0	73	2	2	11
2011	10384	1	62	Binghamton	-	TEAM	-	-	-	0	0	0	0	184	0	0	0	3	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	62	Binghamton	-	Totals	-	-	-	12	10	34	203	189	0	5	0	6	""	1573:45	25	1.430	89	0.781	4	""	""	0	56	0	0	4
2011	10384	1	62	Binghamton	-	Opponent Totals	-	-	-	25	23	73	206	143	0	2	0	6	0	""	12	""	88	0.880	9	0	0	0	42	0	0	11
2011	10384	1	66	Boise St.	-	TEAM	-	-	-	0	0	0	0	174	0	0	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	66	Boise St.	-	Totals	-	-	-	28	23	79	296	230	2	18	0	6	""	1987:49	24	1.087	126	0.840	5	""	""	0	103	0	1	8
2011	10384	1	66	Boise St.	-	Opponent Totals	-	-	-	24	22	70	312	210	0	9	0	6	0	""	28	""	97	0.776	9	0	0	0	67	2	2	9
2011	10384	1	67	Boston College	-	TEAM	-	-	-	0	0	0	0	223	0	0	0	3	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	67	Boston College	-	Totals	-	-	-	51	47	149	415	226	0	12	0	6	""	2302:23	23	0.899	92	0.800	10	""	""	0	142	1	4	17
2011	10384	1	67	Boston College	-	Opponent Totals	-	-	-	23	21	67	240	205	0	8	0	6	0	""	51	""	145	0.740	4	0	0	0	74	1	2	7
2011	10384	1	68	Boston U.	-	TEAM	-	-	-	0	0	0	0	132	0	0	0	16	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2011	10384	1	68	Boston U.	-	Totals	-	-	-	50	39	139	359	132	0	1	0	8	""	1980:00	12	0.545	75	0.862	15	""	""	0	115	2	2	16
2011	10384	1	68	Boston U.	-	Opponent Totals	-	-	-	12	9	33	185	121	0	2	0	8	0	""	50	""	129	0.721	3	0	0	0	66	0	0	6
2011	10384	1	71	Bowling Green	-	TEAM	-	-	-	0	0	0	0	187	1	1	0	5	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2011	10384	1	71	Bowling Green	-	Totals	-	-	-	24	33	81	186	187	1	11	0	7	""	1908:33	38	1.792	113	0.748	4	""	""	0	75	1	1	4
2011	10384	1	71	Bowling Green	-	Opponent Totals	-	-	-	38	35	111	338	212	0	5	0	7	0	""	24	""	55	0.696	10	0	0	0	123	0	2	12
2011	10384	1	80	Brown	-	TEAM	-	-	-	0	0	0	0	127	0	0	0	6	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2011	10384	1	80	Brown	-	Totals	-	-	-	24	21	69	255	127	0	4	0	4	""	1621:46	20	1.110	71	0.780	6	""	""	0	78	1	1	7
2011	10384	1	80	Brown	-	Opponent Totals	-	-	-	20	23	63	210	133	0	3	0	4	0	""	24	""	88	0.786	5	0	0	0	55	0	0	6
2011	10384	1	81	Bryant	-	TEAM	-	-	-	0	0	0	0	221	0	0	0	3	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	81	Bryant	-	Totals	-	-	-	13	8	34	190	221	0	11	0	6	""	1872:26	26	1.250	97	0.789	5	""	""	0	73	0	0	5
2011	10384	1	81	Bryant	-	Opponent Totals	-	-	-	26	22	74	264	167	0	7	0	6	0	""	13	""	79	0.859	12	0	0	0	81	1	1	13
2011	10384	1	83	Bucknell	-	TEAM	-	-	-	0	0	0	0	79	0	0	0	4	0	0:00	0	""	5	1.000	""	""	""	0	 	0	0	0
2011	10384	1	83	Bucknell	-	Totals	-	-	-	20	16	56	238	183	0	5	0	7	""	1813:13	35	1.737	127	0.784	4	""	""	2	81	1	1	7
2011	10384	1	83	Bucknell	-	Opponent Totals	-	-	-	35	27	97	320	204	0	7	0	7	0	""	20	""	95	0.826	7	0	0	2	73	2	2	13
2011	10384	1	86	Buffalo	-	TEAM	-	-	-	0	0	0	0	187	1	1	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	86	Buffalo	-	Totals	-	-	-	12	5	29	158	205	2	7	0	6	""	1770:00	49	2.492	124	0.717	1	""	""	0	53	1	1	1
2011	10384	1	86	Buffalo	-	Opponent Totals	-	-	-	49	43	141	326	185	1	2	0	6	0	""	12	""	60	0.833	12	0	0	0	108	2	2	16
2011	10384	1	87	Butler	-	TEAM	-	-	-	0	0	0	0	195	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	87	Butler	-	Totals	-	-	-	23	22	68	194	195	1	5	0	5	""	1816:04	35	1.735	73	0.676	6	""	""	0	93	1	2	9
2011	10384	1	87	Butler	-	Opponent Totals	-	-	-	35	26	96	230	172	0	7	0	5	0	""	23	""	69	0.750	7	0	0	0	56	4	4	11
2011	10384	1	94	CSU Bakersfield	-	TEAM	-	-	-	0	0	0	0	200	0	0	0	3	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2011	10384	1	94	CSU Bakersfield	-	Totals	-	-	-	13	11	37	189	200	0	16	0	5	""	1757:50	23	1.178	83	0.783	4	""	""	2	52	1	1	4
2011	10384	1	94	CSU Bakersfield	-	Opponent Totals	-	-	-	23	20	66	252	167	0	14	0	5	0	""	13	""	75	0.852	8	0	0	0	88	0	2	9
2011	10384	1	101	CSUN	-	TEAM	-	-	-	1	0	2	0	191	0	0	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	1
2011	10384	1	101	CSUN	-	Totals	-	-	-	26	22	74	249	191	0	7	0	7	""	1913:42	24	1.129	98	0.803	8	""	""	0	47	1	1	12
2011	10384	1	101	CSUN	-	Opponent Totals	-	-	-	24	24	72	299	200	0	9	0	7	0	""	26	""	88	0.772	5	0	0	0	114	2	3	9
2011	10384	1	90	Cal Poly	-	TEAM	-	-	-	0	0	0	0	200	0	0	0	2	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	90	Cal Poly	-	Totals	-	-	-	22	14	58	217	200	0	9	0	7	""	1736:56	27	1.399	109	0.801	6	""	""	0	69	0	0	9
2011	10384	1	90	Cal Poly	-	Opponent Totals	-	-	-	27	24	78	288	158	0	5	0	7	0	""	22	""	72	0.766	7	0	0	0	79	0	0	9
2011	10384	1	97	Cal St. Fullerton	-	TEAM	-	-	-	0	0	0	0	202	0	1	0	4	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2011	10384	1	97	Cal St. Fullerton	-	Totals	-	-	-	23	17	63	195	202	0	13	0	6	""	1713:41	38	1.996	73	0.658	3	""	""	0	85	1	1	6
2011	10384	1	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	38	35	111	234	190	0	13	0	6	0	""	23	""	64	0.736	7	0	0	0	90	2	3	13
2011	10384	1	107	California	-	TEAM	-	-	-	3	0	6	0	175	0	0	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	1
2011	10384	1	107	California	-	Totals	-	-	-	41	29	111	274	184	0	9	0	6	""	1929:05	26	1.213	81	0.757	6	""	""	0	91	2	2	9
2011	10384	1	107	California	-	Opponent Totals	-	-	-	26	18	70	199	185	0	24	0	6	0	""	41	""	105	0.719	4	0	0	0	88	1	1	6
2011	10384	1	115	Campbell	-	TEAM	-	-	-	0	0	0	0	167	1	2	0	5	0	0:00	0	""	5	1.000	""	""	""	0	 	0	0	0
2011	10384	1	115	Campbell	-	Totals	-	-	-	23	19	65	202	167	1	8	0	7	""	1715:49	25	1.311	97	0.795	5	""	""	0	69	1	1	7
2011	10384	1	115	Campbell	-	Opponent Totals	-	-	-	25	18	68	256	169	0	9	0	7	0	""	23	""	79	0.775	7	0	0	0	76	1	2	10
2011	10384	1	116	Canisius	-	TEAM	-	-	-	0	0	0	0	214	0	0	0	5	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	116	Canisius	-	Totals	-	-	-	42	44	128	301	214	1	12	0	6	""	1958:57	30	1.378	125	0.806	8	""	""	0	63	1	1	14
2011	10384	1	116	Canisius	-	Opponent Totals	-	-	-	30	22	82	395	176	0	8	0	6	0	""	42	""	104	0.712	3	0	0	0	96	1	1	7
2011	10384	1	125	Centenary (LA)	-	TEAM	-	-	-	0	0	0	0	130	0	0	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	125	Centenary (LA)	-	Totals	-	-	-	15	12	42	167	130	1	9	0	4	""	1648:41	60	3.275	129	0.683	3	""	""	0	59	0	0	4
2011	10384	1	125	Centenary (LA)	-	Opponent Totals	-	-	-	60	47	167	390	158	0	6	0	4	0	""	15	""	73	0.830	9	0	0	0	118	1	1	14
2011	10384	1	1004	Central Ark.	-	TEAM	-	-	-	0	0	0	0	144	0	2	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	1004	Central Ark.	-	Totals	-	-	-	20	20	60	196	144	0	9	0	6	""	1720:28	20	1.046	80	0.800	7	""	""	0	58	1	1	6
2011	10384	1	1004	Central Ark.	-	Opponent Totals	-	-	-	20	18	58	229	146	2	15	0	6	0	""	20	""	64	0.762	8	0	0	0	76	0	0	8
2011	10384	1	127	Central Conn. St.	-	TEAM	-	-	-	0	0	0	0	216	0	1	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	127	Central Conn. St.	-	Totals	-	-	-	26	22	74	226	216	0	14	0	6	""	1866:26	28	1.350	75	0.728	7	""	""	0	91	2	2	9
2011	10384	1	127	Central Conn. St.	-	Opponent Totals	-	-	-	28	22	78	215	230	0	9	0	6	0	""	26	""	78	0.750	7	0	0	0	95	1	1	9
2011	10384	1	129	Central Mich.	-	TEAM	-	-	-	0	0	0	0	227	0	1	0	10	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	129	Central Mich.	-	Totals	-	-	-	37	26	100	380	238	1	14	0	5	""	2000:00	13	0.585	67	0.838	12	""	""	0	101	2	2	16
2011	10384	1	129	Central Mich.	-	Opponent Totals	-	-	-	13	10	36	176	277	2	17	0	5	0	""	37	""	137	0.787	4	0	0	0	48	1	1	5
2011	10384	1	48	Charleston So.	-	TEAM	-	-	-	0	0	0	0	166	0	1	0	8	0	0:00	0	""	9	1.000	""	""	""	0	 	0	0	0
2011	10384	1	48	Charleston So.	-	Totals	-	-	-	49	27	125	401	166	0	7	0	6	""	1763:03	27	1.378	108	0.800	4	""	""	0	95	1	2	12
2011	10384	1	48	Charleston So.	-	Opponent Totals	-	-	-	27	24	78	288	150	2	12	0	6	0	""	49	""	149	0.753	3	0	0	0	88	0	0	7
2011	10384	1	458	Charlotte	-	TEAM	-	-	-	0	0	0	0	194	0	0	0	4	0	0:00	0	""	5	1.000	""	""	""	0	 	0	0	0
2011	10384	1	458	Charlotte	-	Totals	-	-	-	43	36	122	342	199	0	6	0	5	""	1923:17	18	0.842	75	0.806	9	""	""	2	90	2	2	16
2011	10384	1	458	Charlotte	-	Opponent Totals	-	-	-	18	15	51	224	162	0	8	0	5	0	""	43	""	132	0.754	2	0	0	0	68	0	0	5
2011	10384	1	693	Chattanooga	-	TEAM	-	-	-	0	0	0	0	185	1	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	693	Chattanooga	-	Totals	-	-	-	20	17	57	228	185	2	14	0	7	""	1773:58	41	2.080	147	0.782	1	""	""	0	58	0	1	4
2011	10384	1	693	Chattanooga	-	Opponent Totals	-	-	-	41	30	112	368	207	2	16	0	7	0	""	20	""	77	0.794	7	0	0	0	110	1	2	13
2011	10384	1	140	Cincinnati	-	TEAM	-	-	-	1	0	2	0	201	0	0	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	140	Cincinnati	-	Totals	-	-	-	19	16	54	248	227	0	14	0	6	""	1764:57	34	1.734	113	0.769	5	""	""	0	71	1	1	8
2011	10384	1	140	Cincinnati	-	Opponent Totals	-	-	-	34	32	100	303	191	1	17	0	6	0	""	19	""	80	0.808	6	0	0	1	106	2	2	10
2011	10384	1	141	Citadel	-	TEAM	-	-	-	1	0	2	0	170	1	4	0	4	0	0:00	0	""	5	1.000	""	""	""	0	 	0	0	0
2011	10384	1	141	Citadel	-	Totals	-	-	-	37	21	95	268	170	3	9	0	6	""	1945:04	37	1.712	128	0.776	2	""	""	0	89	1	1	11
2011	10384	1	141	Citadel	-	Opponent Totals	-	-	-	37	23	97	341	201	0	18	0	6	0	""	37	""	94	0.718	6	0	0	0	95	3	3	8
2011	10384	1	147	Clemson	-	TEAM	-	-	-	2	0	4	0	110	0	0	0	3	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	147	Clemson	-	Totals	-	-	-	22	17	61	182	120	0	5	0	7	""	1717:39	47	2.463	114	0.708	2	""	""	0	60	1	1	6
2011	10384	1	147	Clemson	-	Opponent Totals	-	-	-	47	43	137	336	125	0	5	0	7	0	""	22	""	77	0.778	9	0	0	0	131	2	2	13
2011	10384	1	148	Cleveland St.	-	TEAM	-	-	-	1	0	2	0	191	0	0	0	2	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2011	10384	1	148	Cleveland St.	-	Totals	-	-	-	24	20	68	163	195	1	18	0	8	""	1746:34	25	1.288	100	0.800	7	""	""	0	76	1	1	9
2011	10384	1	148	Cleveland St.	-	Opponent Totals	-	-	-	25	21	71	295	171	0	7	0	8	0	""	24	""	59	0.711	5	0	0	0	101	1	3	8
2011	10384	1	149	Coastal Caro.	-	TEAM	-	-	-	0	0	0	0	200	0	0	0	4	0	0:00	0	""	5	1.000	""	""	""	1	 	0	0	0
2011	10384	1	149	Coastal Caro.	-	Totals	-	-	-	26	13	65	240	200	0	12	0	7	""	1843:56	32	1.562	89	0.736	6	""	""	2	87	1	1	10
2011	10384	1	149	Coastal Caro.	-	Opponent Totals	-	-	-	32	23	87	224	194	0	6	0	7	0	""	26	""	100	0.794	6	0	0	0	67	2	2	8
2011	10384	1	1014	Col. of Charleston	-	TEAM	-	-	-	0	0	0	0	216	0	3	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	1014	Col. of Charleston	-	Totals	-	-	-	33	22	88	310	216	0	15	0	6	""	1844:30	31	1.513	71	0.696	6	""	""	0	103	1	1	9
2011	10384	1	1014	Col. of Charleston	-	Opponent Totals	-	-	-	31	28	90	209	191	0	10	0	6	0	""	33	""	125	0.791	6	0	0	0	92	2	2	10
2011	10384	1	153	Colgate	-	TEAM	-	-	-	0	0	0	0	152	0	3	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	153	Colgate	-	Totals	-	-	-	17	15	49	212	158	0	10	0	7	""	1763:59	32	1.633	102	0.761	5	""	""	0	66	1	1	6
2011	10384	1	153	Colgate	-	Opponent Totals	-	-	-	32	27	91	264	212	1	13	0	7	0	""	17	""	67	0.798	8	0	0	0	69	1	1	12
2011	10384	1	157	Colorado	-	TEAM	-	-	-	0	0	0	0	180	0	0	0	5	0	0:00	0	""	6	1.000	""	""	""	0	 	0	0	0
2011	10384	1	157	Colorado	-	Totals	-	-	-	24	20	68	296	180	0	5	0	5	""	1904:36	25	1.181	70	0.737	5	""	""	0	93	1	2	8
2011	10384	1	157	Colorado	-	Opponent Totals	-	-	-	25	14	64	240	192	1	9	0	5	0	""	24	""	109	0.820	6	0	0	0	81	2	3	9
2011	10384	1	154	Colorado Col.	-	TEAM	-	-	-	0	0	0	0	158	0	0	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2011	10384	1	154	Colorado Col.	-	Totals	-	-	-	24	19	67	355	160	0	3	0	5	""	1797:23	22	1.102	98	0.817	7	""	""	0	127	4	4	8
2011	10384	1	154	Colorado Col.	-	Opponent Totals	-	-	-	22	17	61	243	182	1	9	0	5	0	""	24	""	143	0.856	4	0	0	0	70	3	3	7
2011	10384	1	158	Columbia	-	TEAM	-	-	-	0	0	0	0	205	0	1	0	1	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	158	Columbia	-	Totals	-	-	-	24	29	77	214	205	0	7	0	4	""	1605:00	14	0.785	89	0.864	8	""	""	0	117	1	1	9
2011	10384	1	158	Columbia	-	Opponent Totals	-	-	-	14	12	40	239	137	0	4	0	4	0	""	24	""	80	0.769	3	0	0	0	75	1	1	5
2011	10384	1	167	Cornell	-	TEAM	-	-	-	0	0	0	0	137	0	0	0	3	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	167	Cornell	-	Totals	-	-	-	20	16	56	153	147	0	6	0	4	""	1375:56	17	1.112	76	0.817	6	""	""	0	50	1	1	6
2011	10384	1	167	Cornell	-	Opponent Totals	-	-	-	17	10	44	218	123	0	4	0	4	0	""	20	""	55	0.733	6	0	0	0	81	0	0	8
2011	10384	1	169	Creighton	-	TEAM	-	-	-	1	0	2	0	263	0	0	0	2	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2011	10384	1	169	Creighton	-	Totals	-	-	-	50	36	136	317	263	1	13	0	8	""	1947:15	18	0.832	107	0.856	10	""	""	0	99	4	4	15
2011	10384	1	169	Creighton	-	Opponent Totals	-	-	-	18	13	49	276	210	1	11	0	8	0	""	50	""	106	0.679	3	0	0	0	61	4	4	4
