year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2011	10384	721	Air Force	08/20/2010	Colorado St.-Pueblo	2720	Colorado St.-Pueblo	http://stats.ncaa.org/team/index/10384?org_id=2720	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		150416	http://stats.ncaa.org/game/index/150416?org_id=721
2011	10384	721	Air Force	08/22/2010	@ Northern Colo.	502	Northern Colo.	http://stats.ncaa.org/team/index/10384?org_id=502	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		150828	http://stats.ncaa.org/game/index/150828?org_id=502
2011	10384	721	Air Force	08/27/2010	Boise St.	66	Boise St.	http://stats.ncaa.org/team/index/10384?org_id=66	false		true	W 2 - 1 (2OT)	false	false	true	2 - 1	2	1	true	2OT	149453	http://stats.ncaa.org/game/index/149453?org_id=721
2011	10384	721	Air Force	08/29/2010	Dayton	175	Dayton	http://stats.ncaa.org/team/index/10384?org_id=175	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		154956	http://stats.ncaa.org/game/index/154956?org_id=721
2011	10384	721	Air Force	09/03/2010	Citadel	141	Citadel	http://stats.ncaa.org/team/index/10384?org_id=141	false		true	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	150868	http://stats.ncaa.org/game/index/150868?org_id=721
2011	10384	721	Air Force	09/05/2010	Fairleigh Dickinson	222	Fairleigh Dickinson	http://stats.ncaa.org/team/index/10384?org_id=222	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		150589	http://stats.ncaa.org/game/index/150589?org_id=721
2011	10384	721	Air Force	09/10/2010	@ Western Caro.	769	Western Caro.	http://stats.ncaa.org/team/index/10384?org_id=769	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		152545	http://stats.ncaa.org/game/index/152545?org_id=769
2011	10384	721	Air Force	09/12/2010	Mercer @ Cullowhee, N.C.	406	Mercer	http://stats.ncaa.org/team/index/10384?org_id=406	true	Cullowhee, N.C.	true	W 1 - 0	false	false	true	1 - 0	1	0	false		152803	http://stats.ncaa.org/game/index/152803?org_id=406
2011	10384	721	Air Force	09/17/2010	@ Northern Ariz.	501	Northern Ariz.	http://stats.ncaa.org/team/index/10384?org_id=501	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		153866	http://stats.ncaa.org/game/index/153866?org_id=501
2011	10384	721	Air Force	09/19/2010	Southern Utah @ Flagstaff, Ariz.	667	Southern Utah	http://stats.ncaa.org/team/index/10384?org_id=667	true	Flagstaff, Ariz.	true	W 5 - 0	false	false	true	5 - 0	5	0	false		154632	http://stats.ncaa.org/game/index/154632?org_id=721
2011	10384	721	Air Force	09/24/2010	Weber St.	758	Weber St.	http://stats.ncaa.org/team/index/10384?org_id=758	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		155655	http://stats.ncaa.org/game/index/155655?org_id=721
2011	10384	721	Air Force	09/26/2010	VMI	741	VMI	http://stats.ncaa.org/team/index/10384?org_id=741	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		156083	http://stats.ncaa.org/game/index/156083?org_id=721
2011	10384	721	Air Force	10/01/2010	Utah	732	Utah	http://stats.ncaa.org/team/index/10384?org_id=732	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		158259	http://stats.ncaa.org/game/index/158259?org_id=721
2011	10384	721	Air Force	10/09/2010	@ BYU	77	BYU	http://stats.ncaa.org/team/index/10384?org_id=77	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		161070	http://stats.ncaa.org/game/index/161070?org_id=77
2011	10384	721	Air Force	10/14/2010	@ San Diego St.	626	San Diego St.	http://stats.ncaa.org/team/index/10384?org_id=626	false		false	L 1 - 2 (1OT)	false	false	false	1 - 2	1	2	true	1OT	162133	http://stats.ncaa.org/game/index/162133?org_id=626
2011	10384	721	Air Force	10/16/2010	@ UNLV	465	UNLV	http://stats.ncaa.org/team/index/10384?org_id=465	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		163069	http://stats.ncaa.org/game/index/163069?org_id=465
2011	10384	721	Air Force	10/22/2010	New Mexico	473	New Mexico	http://stats.ncaa.org/team/index/10384?org_id=473	false		true	L 0 - 1 (2OT)	false	false	false	0 - 1	0	1	true	2OT	163703	http://stats.ncaa.org/game/index/163703?org_id=721
2011	10384	721	Air Force	10/24/2010	TCU	698	TCU	http://stats.ncaa.org/team/index/10384?org_id=698	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		164072	http://stats.ncaa.org/game/index/164072?org_id=698
2011	10384	721	Air Force	10/30/2010	@ Wyoming	811	Wyoming	http://stats.ncaa.org/team/index/10384?org_id=811	false		false	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	165069	http://stats.ncaa.org/game/index/165069?org_id=811
2011	10384	741	VMI	08/20/2010	Austin Peay	43	Austin Peay	http://stats.ncaa.org/team/index/10384?org_id=43	false		true	L 0 - 6	false	false	false	0 - 6	0	6	false		151668	http://stats.ncaa.org/game/index/151668?org_id=741
2011	10384	741	VMI	08/27/2010	Old Dominion	523	Old Dominion	http://stats.ncaa.org/team/index/10384?org_id=523	false		true	L 1 - 4	false	false	false	1 - 4	1	4	false		150844	http://stats.ncaa.org/game/index/150844?org_id=523
2011	10384	741	VMI	08/31/2010	@ Longwood	363	Longwood	http://stats.ncaa.org/team/index/10384?org_id=363	false		false	L 0 - 4	false	false	false	0 - 4	0	4	false		150775	http://stats.ncaa.org/game/index/150775?org_id=363
2011	10384	741	VMI	09/03/2010	@ Mt. St. Mary's	450	Mt. St. Mary's	http://stats.ncaa.org/team/index/10384?org_id=450	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		150803	http://stats.ncaa.org/game/index/150803?org_id=450
2011	10384	741	VMI	09/08/2010	@ George Mason	248	George Mason	http://stats.ncaa.org/team/index/10384?org_id=248	false		false	L 0 - 7	false	false	false	0 - 7	0	7	false		152667	http://stats.ncaa.org/game/index/152667?org_id=248
2011	10384	741	VMI	09/11/2010	Campbell	115	Campbell	http://stats.ncaa.org/team/index/10384?org_id=115	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		152225	http://stats.ncaa.org/game/index/152225?org_id=741
2011	10384	741	VMI	09/13/2010	@ Howard	290	Howard	http://stats.ncaa.org/team/index/10384?org_id=290	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		153471	http://stats.ncaa.org/game/index/153471?org_id=290
