year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11420	1104	Grand Canyon	08/23/2013	@ St. Mary's (CA)	610	St. Mary's (CA)	http://stats.ncaa.org/team/index/11420?org_id=610	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2226333	http://stats.ncaa.org/game/index/2226333?org_id=610
2014	11420	1104	Grand Canyon	08/30/2013	@ Valparaiso	735	Valparaiso	http://stats.ncaa.org/team/index/11420?org_id=735	false		false	L 0 - 1 (1OT)	false	false	false	0 - 1	0	1	true	1OT	2233893	http://stats.ncaa.org/game/index/2233893?org_id=735
2014	11420	1104	Grand Canyon	09/01/2013	@ IUPUI	2699	IUPUI	http://stats.ncaa.org/team/index/11420?org_id=2699	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		2241473	http://stats.ncaa.org/game/index/2241473?org_id=2699
2014	11420	1104	Grand Canyon	09/06/2013	@ Colorado St.	156	Colorado St.	http://stats.ncaa.org/team/index/11420?org_id=156	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		2310195	http://stats.ncaa.org/game/index/2310195?org_id=156
2014	11420	1104	Grand Canyon	09/08/2013	@ Air Force	721	Air Force	http://stats.ncaa.org/team/index/11420?org_id=721	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		2285111	http://stats.ncaa.org/game/index/2285111?org_id=721
2014	11420	1104	Grand Canyon	09/13/2013	@ Northern Ariz.	501	Northern Ariz.	http://stats.ncaa.org/team/index/11420?org_id=501	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		2326033	http://stats.ncaa.org/game/index/2326033?org_id=501
2014	11420	1104	Grand Canyon	09/20/2013	@ Seattle	1356	Seattle	http://stats.ncaa.org/team/index/11420?org_id=1356	false		false	L 1 - 3	false	false	false	1 - 3	1	3	false		2392954	http://stats.ncaa.org/game/index/2392954?org_id=1356
2014	11420	1104	Grand Canyon	09/22/2013	@ Idaho	295	Idaho	http://stats.ncaa.org/team/index/11420?org_id=295	false		false	L 1 - 3	false	false	false	1 - 3	1	3	false		2406233	http://stats.ncaa.org/game/index/2406233?org_id=295
2014	11420	1104	Grand Canyon	09/27/2013	CSU Bakersfield	94	CSU Bakersfield	http://stats.ncaa.org/team/index/11420?org_id=94	false		true	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	2421545	http://stats.ncaa.org/game/index/2421545?org_id=1104
2014	11420	1104	Grand Canyon	09/29/2013	Utah Valley	30024	Utah Valley	http://stats.ncaa.org/team/index/11420?org_id=30024	false		true	L 3 - 5	false	false	false	3 - 5	3	5	false		2425369	http://stats.ncaa.org/game/index/2425369?org_id=1104
2014	11420	1104	Grand Canyon	10/04/2013	@ UMKC	2707	UMKC	http://stats.ncaa.org/team/index/11420?org_id=2707	false		false	L 2 - 6	false	false	false	2 - 6	2	6	false		2445391	http://stats.ncaa.org/game/index/2445391?org_id=2707
2014	11420	1104	Grand Canyon	10/06/2013	@ New Mexico St.	472	New Mexico St.	http://stats.ncaa.org/team/index/11420?org_id=472	false		false	W 2 - 1 (2OT)	false	false	true	2 - 1	2	1	true	2OT	2451104	http://stats.ncaa.org/game/index/2451104?org_id=472
2014	11420	1104	Grand Canyon	10/11/2013	Seattle	1356	Seattle	http://stats.ncaa.org/team/index/11420?org_id=1356	false		true	L 0 - 5	false	false	false	0 - 5	0	5	false		2471297	http://stats.ncaa.org/game/index/2471297?org_id=1104
2014	11420	1104	Grand Canyon	10/13/2013	Idaho	295	Idaho	http://stats.ncaa.org/team/index/11420?org_id=295	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		2485175	http://stats.ncaa.org/game/index/2485175?org_id=1104
2014	11420	1104	Grand Canyon	10/18/2013	New Mexico St.	472	New Mexico St.	http://stats.ncaa.org/team/index/11420?org_id=472	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		2531533	http://stats.ncaa.org/game/index/2531533?org_id=1104
2014	11420	1104	Grand Canyon	10/20/2013	UMKC	2707	UMKC	http://stats.ncaa.org/team/index/11420?org_id=2707	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		2555933	http://stats.ncaa.org/game/index/2555933?org_id=1104
2014	11420	1104	Grand Canyon	10/25/2013	@ Utah Valley	30024	Utah Valley	http://stats.ncaa.org/team/index/11420?org_id=30024	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2602613	http://stats.ncaa.org/game/index/2602613?org_id=30024
2014	11420	1104	Grand Canyon	10/27/2013	@ CSU Bakersfield	94	CSU Bakersfield	http://stats.ncaa.org/team/index/11420?org_id=94	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		2620274	http://stats.ncaa.org/game/index/2620274?org_id=94
2014	11420	26172	A&M-Corpus Chris	08/23/2013	Houston	288	Houston	http://stats.ncaa.org/team/index/11420?org_id=288	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		2227823	http://stats.ncaa.org/game/index/2227823?org_id=26172
2014	11420	26172	A&M-Corpus Chris	08/30/2013	Dallas Baptist	1045	Dallas Baptist	http://stats.ncaa.org/team/index/11420?org_id=1045	false		true	L 3 - 4 (2OT)	false	false	false	3 - 4	3	4	true	2OT	2251760	http://stats.ncaa.org/game/index/2251760?org_id=26172
2014	11420	26172	A&M-Corpus Chris	09/01/2013	Campbell	115	Campbell	http://stats.ncaa.org/team/index/11420?org_id=115	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		2442053	http://stats.ncaa.org/game/index/2442053?org_id=26172
2014	11420	26172	A&M-Corpus Chris	09/06/2013	@ UTSA	706	UTSA	http://stats.ncaa.org/team/index/11420?org_id=706	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		2271753	http://stats.ncaa.org/game/index/2271753?org_id=26172
2014	11420	26172	A&M-Corpus Chris	09/13/2013	@ UNCW	460	UNCW	http://stats.ncaa.org/team/index/11420?org_id=460	false		false	L 2 - 4	false	false	false	2 - 4	2	4	false		2324687	http://stats.ncaa.org/game/index/2324687?org_id=26172
2014	11420	26172	A&M-Corpus Chris	09/15/2013	Elon @ Wilmington, N.C.	1068	Elon	http://stats.ncaa.org/team/index/11420?org_id=1068	true	Wilmington, N.C.	true	L 0 - 3	false	false	false	0 - 3	0	3	false		2339313	http://stats.ncaa.org/game/index/2339313?org_id=1068
2014	11420	26172	A&M-Corpus Chris	09/20/2013	Southeastern La.	655	Southeastern La.	http://stats.ncaa.org/team/index/11420?org_id=655	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		2381053	http://stats.ncaa.org/game/index/2381053?org_id=26172
2014	11420	26172	A&M-Corpus Chris	09/22/2013	Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/index/11420?org_id=483	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		2396990	http://stats.ncaa.org/game/index/2396990?org_id=26172
2014	11420	26172	A&M-Corpus Chris	09/27/2013	@ Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/index/11420?org_id=1004	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		2426753	http://stats.ncaa.org/game/index/2426753?org_id=1004
2014	11420	26172	A&M-Corpus Chris	09/29/2013	@ Oral Roberts	527	Oral Roberts	http://stats.ncaa.org/team/index/11420?org_id=527	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		2887613	http://stats.ncaa.org/game/index/2887613?org_id=527
2014	11420	26172	A&M-Corpus Chris	10/04/2013	McNeese St.	402	McNeese St.	http://stats.ncaa.org/team/index/11420?org_id=402	false		true	W 1 - 0 (1OT)	false	false	true	1 - 0	1	0	true	1OT	2446347	http://stats.ncaa.org/game/index/2446347?org_id=26172
2014	11420	26172	A&M-Corpus Chris	10/11/2013	Incarnate Word	2743	Incarnate Word	http://stats.ncaa.org/team/index/11420?org_id=2743	false		true	L 0 - 3	false	false	false	0 - 3	0	3	false		2471601	http://stats.ncaa.org/game/index/2471601?org_id=26172
