year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2012	10640	2	2	Abilene Christian	15	1164585	Lindholm, Whitley	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164585	So	23	23	5	3	13	42	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	2
2012	10640	2	2	Abilene Christian	10	1164583	Buschman, Brie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164583	So	23	23	0	0	0	1	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	2	1164580	Carpenter, Andrea	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164580	So	23	23	16	3	35	68	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	8
2012	10640	2	2	Abilene Christian	14	1053426	Stirling, Lexi	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1053426	Jr	23	23	0	6	6	6	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	5	1053425	Coppedge, Julie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1053425	Jr	23	23	1	7	9	67	0	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	3	1053424	Grimm, Krysta	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1053424	Jr	23	23	10	6	26	100	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	2	3	3
2012	10640	2	2	Abilene Christian	18	1053423	Garner, Katherine	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1053423	So	23	23	0	1	1	2	0	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	1	922548	London, Elliott	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=922548	Sr	23	23	0	0	0	0	0	0	0	0	23	22	1820:58	11	0.544	89	0.890	7	18	2	0	 	0	0	0
2012	10640	2	2	Abilene Christian	4	1164581	Ferrara, Jacey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164581	So	22	22	1	2	4	22	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2012	10640	2	2	Abilene Christian	13	1164590	Craig, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164590	So	22	10	2	6	10	25	0	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2012	10640	2	2	Abilene Christian	21	1244232	Heron, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244232	Jr	21	1	1	0	2	5	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	9	1164584	Holton, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164584	Sr	20	17	6	3	15	41	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	3
2012	10640	2	2	Abilene Christian	6	1244225	Turner, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244225	Fr	19	1	3	0	6	8	0	0	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	2
2012	10640	2	2	Abilene Christian	12	1244229	Womack, Lyndsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244229	Sr	17	15	1	5	7	19	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	11	1244228	Stivers, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244228	Fr	16	1	0	0	0	1	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	16	1244230	Brown, Madison	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244230	Fr	13	2	1	2	4	4	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	7	1244226	Schoch, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244226	Fr	8	0	1	0	2	1	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	00	1053422	Moncure, Arielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1053422	Jr	7	0	0	0	0	0	0	0	0	0	7	0	276:54	4	1.300	26	0.867	""	1	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	8	1244227	Brown, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244227	Fr	5	0	0	0	0	1	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	19	1244231	Massey, Elizabeth	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244231	Fr	3	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	22	1244233	Engelsman, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1244233	Fr	1	0	0	0	0	0	0	0	0	0	1	0	15:20	0	0.000	0	""	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	0	1164579	Chalmers, Sara	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1164579	Fr	1	0	0	0	0	0	0	0	0	0	1	0	5:05	0	0.000	0	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	10	1269797	Wheeler-Dubin, Erica	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1269797	Sr	16	16	3	3	9	19	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	1	0
2012	10640	2	30123	Academy of Art	7	1249227	Thorolfsdottir, Margret	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249227	So	16	15	7	1	15	39	0	0	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	1	1
2012	10640	2	30123	Academy of Art	25	1249224	Meneses, Sophie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249224	Fr	16	16	0	0	0	1	0	0	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	8	1159869	Emmett, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1159869	So	16	13	5	2	12	16	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2012	10640	2	30123	Academy of Art	20	1056587	Sullivan, Emi	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1056587	Sr	16	8	1	0	2	15	0	0	3	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	3	1056578	Dupon, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1056578	Sr	16	14	1	0	2	5	0	1	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	6	1249226	Fillingham, Louise	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249226	Fr	15	14	0	1	1	17	0	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	23	1056581	Madrid, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1056581	Sr	15	10	0	0	0	7	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	11	1159870	Bucci, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1159870	Sr	15	15	3	6	12	25	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	2
2012	10640	2	30123	Academy of Art	1	1249223	Bibby, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249223	Fr	15	15	0	0	0	0	0	0	0	0	15	15	1394:59	38	2.452	67	0.638	1	4	9	0	 	0	0	0
2012	10640	2	30123	Academy of Art	22	1056582	McCandlish, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1056582	Jr	14	5	0	1	1	1	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	15	1056585	Sharpe, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1056585	Jr	14	11	0	1	1	2	0	1	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	5	1170651	Torres, Magda	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1170651	So	14	5	0	0	0	5	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	21	1249230	MacDonald, Haily	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249230	Fr	13	13	0	0	0	4	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	4	1249225	Seaberry, Karissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249225	Fr	13	0	0	0	0	3	0	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	12	1056579	Gutierrez, Veronica	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1056579	Sr	9	1	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	9	1249228	Gallegos, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1249228	Fr	8	4	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	19	1159882	Mandell, Rebecca	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1159882	So	3	1	0	0	0	0	0	0	0	0	1	1	90:00	3	3.000	1	0.250	""	""	1	0	 	0	0	0
