year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2013	11200	4	Adrian	09/01/2012	DePauw @ Bloomington, Ill.	177	DePauw	http://stats.ncaa.org/team/index/11200?org_id=177	true	Bloomington, Ill.	true	W 3 - 1	false	false	true	3 - 1	3	1	false		1097293	http://stats.ncaa.org/game/index/1097293?org_id=177
2013	11200	4	Adrian	09/07/2012	Salem @ Columbus, Ohio	30041	Salem	http://stats.ncaa.org/team/index/11200?org_id=30041	true	Columbus, Ohio	true	W 5 - 0	false	false	true	5 - 0	5	0	false		1139912	http://stats.ncaa.org/game/index/1139912?org_id=4
2013	11200	4	Adrian	09/09/2012	@ Capital	117	Capital	http://stats.ncaa.org/team/index/11200?org_id=117	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		1134011	http://stats.ncaa.org/game/index/1134011?org_id=117
2013	11200	4	Adrian	09/13/2012	Alma	21	Alma	http://stats.ncaa.org/team/index/11200?org_id=21	false		true	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	1159972	http://stats.ncaa.org/game/index/1159972?org_id=4
2013	11200	4	Adrian	09/15/2012	@ St. Mary's (IN)	8688	St. Mary's (IN)	http://stats.ncaa.org/team/index/11200?org_id=8688	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		1164432	http://stats.ncaa.org/game/index/1164432?org_id=8688
2013	11200	4	Adrian	09/19/2012	@ Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/index/11200?org_id=326	false		false	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	1186156	http://stats.ncaa.org/game/index/1186156?org_id=326
2013	11200	4	Adrian	09/22/2012	@ Trine	30037	Trine	http://stats.ncaa.org/team/index/11200?org_id=30037	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		1193494	http://stats.ncaa.org/game/index/1193494?org_id=4
2013	11200	4	Adrian	09/27/2012	Hope	286	Hope	http://stats.ncaa.org/team/index/11200?org_id=286	false		true	W 3 - 2 (2OT)	false	false	true	3 - 2	3	2	true	2OT	1221174	http://stats.ncaa.org/game/index/1221174?org_id=4
2013	11200	4	Adrian	09/29/2012	@ Calvin	114	Calvin	http://stats.ncaa.org/team/index/11200?org_id=114	false		false	L 1 - 3	false	false	false	1 - 3	1	3	false		1230733	http://stats.ncaa.org/game/index/1230733?org_id=114
2013	11200	4	Adrian	10/03/2012	Olivet	525	Olivet	http://stats.ncaa.org/team/index/11200?org_id=525	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		1248754	http://stats.ncaa.org/game/index/1248754?org_id=4
2013	11200	4	Adrian	10/06/2012	Albion	15	Albion	http://stats.ncaa.org/team/index/11200?org_id=15	false		true	W 4 - 0	false	false	true	4 - 0	4	0	false		1256132	http://stats.ncaa.org/game/index/1256132?org_id=4
2013	11200	4	Adrian	10/09/2012	@ Alma	21	Alma	http://stats.ncaa.org/team/index/11200?org_id=21	false		false	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	1272931	http://stats.ncaa.org/game/index/1272931?org_id=21
2013	11200	4	Adrian	10/11/2012	St. Mary's (IN)	8688	St. Mary's (IN)	http://stats.ncaa.org/team/index/11200?org_id=8688	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		1279981	http://stats.ncaa.org/game/index/1279981?org_id=4
2013	11200	4	Adrian	10/13/2012	Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/index/11200?org_id=326	false		true	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	1284392	http://stats.ncaa.org/game/index/1284392?org_id=4
2013	11200	4	Adrian	10/20/2012	@ Hope	286	Hope	http://stats.ncaa.org/team/index/11200?org_id=286	false		false	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	1296638	http://stats.ncaa.org/game/index/1296638?org_id=286
2013	11200	4	Adrian	10/23/2012	Trine	30037	Trine	http://stats.ncaa.org/team/index/11200?org_id=30037	false		true	W 6 - 0	false	false	true	6 - 0	6	0	false		1322234	http://stats.ncaa.org/game/index/1322234?org_id=4
2013	11200	4	Adrian	10/25/2012	@ Albion	15	Albion	http://stats.ncaa.org/team/index/11200?org_id=15	false		false	W 8 - 0	false	false	true	8 - 0	8	0	false		1311573	http://stats.ncaa.org/game/index/1311573?org_id=15
2013	11200	4	Adrian	10/27/2012	@ Olivet	525	Olivet	http://stats.ncaa.org/team/index/11200?org_id=525	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		1316978	http://stats.ncaa.org/game/index/1316978?org_id=525
2013	11200	4	Adrian	10/31/2012	Calvin	114	Calvin	http://stats.ncaa.org/team/index/11200?org_id=114	false		true	L 1 - 2 (1OT)	false	false	false	1 - 2	1	2	true	1OT	1327472	http://stats.ncaa.org/game/index/1327472?org_id=4
2013	11200	4	Adrian	11/02/2012	@ Calvin	114	Calvin	http://stats.ncaa.org/team/index/11200?org_id=114	false		false	L 0 - 1	false	false	false	0 - 1	0	1	false		1331603	http://stats.ncaa.org/game/index/1331603?org_id=114
2013	11200	259	Rowan	09/08/2012	Guilford @ Fredericksburg, Va.	1112	Guilford	http://stats.ncaa.org/team/index/11200?org_id=1112	true	Fredericksburg, Va.	true	W 4 - 0	false	false	true	4 - 0	4	0	false		1140394	http://stats.ncaa.org/game/index/1140394?org_id=259
2013	11200	259	Rowan	09/09/2012	Catholic @ Fredericksburg, Va.	124	Catholic	http://stats.ncaa.org/team/index/11200?org_id=124	true	Fredericksburg, Va.	true	L 1 - 2	false	false	false	1 - 2	1	2	false		1153053	http://stats.ncaa.org/game/index/1153053?org_id=124
2013	11200	259	Rowan	09/12/2012	Salisbury	622	Salisbury	http://stats.ncaa.org/team/index/11200?org_id=622	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		1156352	http://stats.ncaa.org/game/index/1156352?org_id=259
2013	11200	259	Rowan	09/15/2012	Stevenson	21852	Stevenson	http://stats.ncaa.org/team/index/11200?org_id=21852	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		1170495	http://stats.ncaa.org/game/index/1170495?org_id=259
2013	11200	259	Rowan	09/19/2012	@ Rutgers-Camden	588	Rutgers-Camden	http://stats.ncaa.org/team/index/11200?org_id=588	false		false	W 4 - 0	false	false	true	4 - 0	4	0	false		1190172	http://stats.ncaa.org/game/index/1190172?org_id=588
2013	11200	259	Rowan	09/22/2012	New Jersey City	319	New Jersey City	http://stats.ncaa.org/team/index/11200?org_id=319	false		true	W 6 - 0	false	false	true	6 - 0	6	0	false		1193758	http://stats.ncaa.org/game/index/1193758?org_id=259
