year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2013	11200	2	224	Ferris St.	12	1019398.0	Aubil, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1019398.0	Jr	16	2
2013	11200	2	224	Ferris St.	19	1234016.0	Boehm, Leanne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234016.0	So	18	14
2013	11200	2	224	Ferris St.	10	1372467.0	Boehnke, Nichole	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372467.0	Fr	19	2
2013	11200	2	224	Ferris St.	17	1372470.0	Bradstreet, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372470.0	Fr	19	1
2013	11200	2	224	Ferris St.	23	1118259.0	Braun, Hillary	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1118259.0	Jr	6	2
2013	11200	2	224	Ferris St.	14	1019397.0	DeClercq, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1019397.0	Sr	17	17
2013	11200	2	224	Ferris St.	3	1234015.0	DiCicco, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234015.0	So	19	10
2013	11200	2	224	Ferris St.	15	1372469.0	Dolan, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372469.0	Fr	19	18
2013	11200	2	224	Ferris St.	9	1118258.0	Foster, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1118258.0	Jr	19	19
2013	11200	2	224	Ferris St.	25	1234014.0	Foster, Fendi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234014.0	So	4	0
2013	11200	2	224	Ferris St.	8	1234013.0	Garland, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234013.0	So	17	16
2013	11200	2	224	Ferris St.	7	1234012.0	Garza, Lexy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234012.0	Jr	1	0
2013	11200	2	224	Ferris St.	00	1372464.0	Haustein, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372464.0	Fr	6	6
2013	11200	2	224	Ferris St.	27	1372473.0	Lewellyan, Colleen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372473.0	Fr	4	2
2013	11200	2	224	Ferris St.	2	1372465.0	Mathy, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372465.0	Fr	18	17
2013	11200	2	224	Ferris St.	1	1118255.0	McCollum, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1118255.0	Jr	14	13
2013	11200	2	224	Ferris St.	21	1372471.0	Meirdorf, Abby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372471.0	Fr	19	12
2013	11200	2	224	Ferris St.	24	1118254.0	Merino, Audra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1118254.0	Jr	2	0
2013	11200	2	224	Ferris St.	22	1019394.0	Procunier, Hillary	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1019394.0	Sr	15	0
2013	11200	2	224	Ferris St.	11	1234011.0	Ruimveld, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234011.0	So	16	8
2013	11200	2	224	Ferris St.	26	1372472.0	Scott, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372472.0	Fr	18	15
2013	11200	2	224	Ferris St.	6	1372466.0	Shauman, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372466.0	Fr	19	18
2013	11200	2	224	Ferris St.	13	1372468.0	Tuscany, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1372468.0	Fr	6	0
2013	11200	2	224	Ferris St.	20	1234007.0	Wood, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1234007.0	So	19	17
2013	11200	2	1023	Coker	33		Bass, Nicole		Fr	0	0
2013	11200	2	1023	Coker	8	1357772.0	Blaschke, Heather	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1357772.0	Fr	18	12
2013	11200	2	1023	Coker	9	1357773.0	Callahan, Cassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1357773.0	Fr	16	9
