year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2012	10640	1	721	Air Force	10	1235454	Fox, McKenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1235454	Fr	19	19	7	3	17	40	4	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	2
2012	10640	1	721	Air Force	5	1117053	Moses, Kaleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1117053	So	19	16	1	0	2	17	4	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	12	910367	Eissele, Meagan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=910367	Sr	19	19	1	1	3	6	2	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	1	1	0
2012	10640	1	721	Air Force	11	910366	Shanklin, Krystin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=910366	Sr	19	19	1	0	2	30	4	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	1	0
2012	10640	1	721	Air Force	7	910365	Murphy, Bridgett	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=910365	Sr	19	19	4	5	13	51	4	0	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2012	10640	1	721	Air Force	16	1024400	Lockerby, Sophia	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1024400	Jr	18	11	0	1	1	13	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	18	1024399	Patterson, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1024399	Jr	17	16	3	5	11	26	1	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	9	1226293	Saltin, Ariel	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1226293	So	17	8	1	0	2	14	1	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	20	910371	Wilson, Cassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=910371	Sr	17	17	1	1	3	9	2	0	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	19	1117056	Bratt, Leah	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1117056	So	17	15	0	2	2	18	2	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	6	1235453	Williamson, Kylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1235453	Fr	17	16	0	1	1	7	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	23	1024402	Avjian, Eryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1024402	Jr	17	9	3	0	6	9	2	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	2
2012	10640	1	721	Air Force	00	1117050	Stambaugh, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1117050	So	15	14	0	0	0	0	0	0	1	0	15	14	1235:59	18	1.311	71	0.798	4	5	9	0	 	0	0	0
2012	10640	1	721	Air Force	4	1235452	Gullo, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1235452	Fr	14	4	0	0	0	4	1	1	2	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	1	721	Air Force	15	1235456	Sturgeon, Felicia	http://stats.ncaa.org/player?game_sport_year_ctl_id=10640&stats_player_seq=1235456	Fr	14	0	1	0	2	9	4	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
