year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2015	11720	3	4	Adrian	10	1259238	Rammal, Sophie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1259238	Sr	20	18	3	3.00	9.00	17	7	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2015	11720	3	4	Adrian	5	1583875	Badalamente, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1583875	Jr	20	10	2	3.00	7.00	29	20	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2015	11720	3	4	Adrian	8	1259233	Karsten, Ellery	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1259233	Sr	20	9	2	1.00	5.00	18	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	4	Adrian	13	1259235	Masciovecchio, Aly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1259235	Sr	20	19	1	1.00	3.00	3	7	 	1	 	 	 	 	""	""	 	""	 	 	 	1	 	 	 	 
2015	11720	3	4	Adrian	14	1259236	Weide, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1259236	Sr	20	19	11	2.00	24.00	53	5	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	3
2015	11720	3	4	Adrian	21	1583880	Donaghy, Madi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1583880	Fr	20	11	 	 	0.00	4	7	 	 	 	 	 	 	""	""	 	""	 	 	 	1	 	 	 	 
2015	11720	3	4	Adrian	18	1259239	Reynolds, Becky	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1259239	Sr	20	16	 	1.00	1.00	6	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	4	Adrian	23	1259241	Crowell, Christine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1259241	Sr	20	20	 	 	0.00	1	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	4	Adrian	20	1476431	Farah, Sofia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1476431	So	20	10	1	 	2.00	32	4	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2015	11720	3	4	Adrian	3	1476426	O'Malley, Carlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11720&stats_player_seq=1476426	So	20	15	3	2.00	8.00	15	8	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
