game_id	section_id	team_id	team_name	team_url	period_scores
3437681	0	319	New Jersey City		[0, 0, 0, 1, 1]
3437681	1	30163	Sarah Lawrence		[0, 0, 0, 0, 0]
3440893	0	614	St. Norbert		[2, 2, 4]
3440893	1	53	Beloit		[0, 0, 0]
3429659	0	801	Wis.-River Falls		[3, 3, 6]
3429659	1	30038	Bethany Lutheran		[0, 0, 0]
3503645	0		Northwest (WA)		[0, 1, 1]
3503645	1	557	Puget Sound		[1, 1, 2]
3490224	0	238	Framingham St.		[1, 1, 2]
3490224	1	777	Westfield St.		[3, 0, 3]
3468716	0	372	Luther		[3, 1, 4]
3468716	1	84	Buena Vista		[0, 0, 0]
3458657	0	438	Monmouth (IL)		[0, 2, 0, 0, 2]
3458657	1	577	Ripon		[1, 1, 0, 1, 3]
3436378	0		Benedictine-Sprngfld		[0, 0, 0, 1, 1]
3436378	1	297	Illinois Col.		[0, 0, 0, 0, 0]
3433517	0		San Diego Christian		[0, 0, 0]
3433517	1	549	Pomona-Pitzer		[1, 1, 2]
3468105	0	461	Nazareth		[0, 1, 0, 1]
3468105	1	313	Ithaca		[0, 1, 1, 2]
3488152	0	1254	Neumann		[2, 3, 5]
3488152	1	1305	Cairn		[0, 2, 2]
3475128	0	1162	LaGrange		[0, 0, 0]
3475128	1	396	Maryville (TN)		[3, 5, 8]
3472784	0	242	Fredonia		[1, 0, 1]
3472784	1	547	Plattsburgh St.		[0, 0, 0]
3451358	0	2758	Thomas (ME)		[2, 3, 5]
3451358	1	11062	Green Mountain		[0, 0, 0]
3492988	0	8746	Southwestern (TX)		[0, 0, 0]
3492988	1	715	Trinity (TX)		[3, 3, 6]
3424349	0	30040	Me.-Presque Isle		[1, 3, 4]
3424349	1	8896	Wheelock		[0, 1, 1]
3495685	0	40	Augustana (IL)		[0, 0, 0]
3495685	1	300	Ill. Wesleyan		[0, 2, 2]
3452621	0	30085	Lancaster Bible		[0, 0, 0, 0, 0]
3452621	1	30114	Penn St.-Abington		[0, 0, 0, 1, 1]
3425841	0	268	Hamline		[2, 0, 2]
3425841	1	1226	Minn.-Morris		[0, 0, 0]
3484915	0	21772	Newbury		[2, 6, 8]
