year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2011	10384	1	721	Air Force	23	1024402	Avjian, Eryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024402	So	19	16	2	1	5	19	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2011	10384	1	721	Air Force	18	1024399	Patterson, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024399	So	19	19	5	5	15	36	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	2
2011	10384	1	721	Air Force	19	1117056	Bratt, Leah	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1117056	Fr	19	8	1	2	4	8	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2011	10384	1	721	Air Force	3	1024394	Koeppen, Kim	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024394	Jr	19	19	0	0	0	7	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	5	1117053	Moses, Kaleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1117053	Fr	19	9	1	2	4	15	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	20	910371	Wilson, Cassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=910371	Jr	19	19	0	0	0	9	0	0	3	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	11	910366	Shanklin, Krystin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=910366	Jr	19	19	2	0	4	35	0	0	2	0	""	""	""	""	""	""	""	""	""	""	0	 	1	2	0
2011	10384	1	721	Air Force	7	910365	Murphy, Bridgett	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=910365	Jr	19	19	3	5	11	50	0	0	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	16	1024400	Lockerby, Sophia	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024400	So	18	11	1	1	3	12	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2011	10384	1	721	Air Force	12	910367	Eissele, Meagan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=910367	Jr	18	18	0	2	2	8	0	1	1	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	00	1117050	Stambaugh, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1117050	Fr	18	18	0	0	0	0	0	0	0	0	18	14	1652:01	18	0.981	89	0.832	5	7	9	0	 	0	0	0
2011	10384	1	721	Air Force	10	910369	Bieber, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=910369	Jr	18	18	1	0	2	23	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2011	10384	1	721	Air Force	8	1117054	Dozier, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1117054	Fr	17	3	4	3	11	17	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	17	1024401	Whiteman, Kristi	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024401	So	16	4	0	0	0	3	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	4	1024395	Lowe, Anna	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024395	So	16	0	1	0	2	10	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	1
2011	10384	1	721	Air Force	26	1024404	White, Prittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024404	So	16	7	0	0	0	6	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	2	1117052	Szall, Rachele	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1117052	Fr	8	0	0	0	0	2	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	9	1024398	Carroll, Britni	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1024398	So	6	1	0	0	0	3	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2011	10384	1	721	Air Force	13	1117055	Catchpole, Loren	http://stats.ncaa.org/player?game_sport_year_ctl_id=10384&stats_player_seq=1117055	Fr	4	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
