year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2015	11720	3	30170	Alfred St.	-	Opponent Totals	-	-	-	30	21.00	81.00	191	87	 	3	 	 	 	1260:00	52	3.714	136.00	0.723	5	 	 	1	51	2	3	7
2015	11720	3	19	Allegheny	-	TEAM	-	-	-	 	 	0.00	 	178	1	1	 	5	 	 	0	""	5.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	19	Allegheny	-	Totals	-	-	-	39	26.00	104.00	332	178	1	9	 	 	 	2027:48	20	0.888	80.00	0.800	12	 	 	 	92	1	1	15
2015	11720	3	19	Allegheny	-	Opponent Totals	-	-	-	20	16.00	56.00	221	141	 	4	 	 	 	2027:48	39	1.731	131.00	0.771	3	 	 	 	69	 	 	7
2015	11720	3	21	Alma	-	TEAM	-	-	-	 	 	0.00	 	106	 	3	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	21	Alma	-	Totals	-	-	-	35	15.00	85.00	335	157	 	9	 	 	 	1832:52	34	1.670	106.00	0.757	6	 	 	 	79	1	2	11
2015	11720	3	21	Alma	-	Opponent Totals	-	-	-	34	22.00	90.00	312	197	 	4	 	 	 	1877:52	35	1.677	123.00	0.778	3	 	 	1	77	 	2	8
2015	11720	3	938	Alvernia	-	TEAM	-	-	-	 	 	0.00	 	179	 	2	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	938	Alvernia	-	Totals	-	-	-	21	14.00	56.00	185	179	 	6	 	 	 	1811:33	41	2.037	142.00	0.776	4	 	 	 	80	1	1	6
2015	11720	3	938	Alvernia	-	Opponent Totals	-	-	-	41	25.00	107.00	316	134	 	2	 	 	 	1811:33	21	1.043	78.00	0.788	8	 	 	 	94	1	2	14
2015	11720	3	28746	Alverno	-	TEAM	-	-	-	 	 	0.00	 	122	 	 	 	4	 	 	0	""	5.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	28746	Alverno	-	Totals	-	-	-	39	31.00	109.00	257	122	 	3	 	 	 	1751:04	88	4.523	153.00	0.635	1	 	 	 	59	 	1	5
2015	11720	3	28746	Alverno	-	Opponent Totals	-	-	-	88	79.00	255.00	421	101	 	6	 	 	 	1779:06	39	1.973	113.00	0.743	10	 	 	 	106	1	1	12
2015	11720	3	24	Amherst	-	TEAM	-	-	-	1	 	2.00	1	122	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	1
2015	11720	3	24	Amherst	-	Totals	-	-	-	32	28.00	92.00	285	140	 	2	 	 	 	1663:29	11	0.595	84.00	0.884	10	 	 	 	103	1	2	12
2015	11720	3	24	Amherst	-	Opponent Totals	-	-	-	11	9.00	31.00	196	113	 	2	 	 	 	1663:29	32	1.731	94.00	0.746	4	 	 	 	65	1	1	5
2015	11720	3	939	Anderson (IN)	-	TEAM	-	-	-	 	 	0.00	 	125	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	939	Anderson (IN)	-	Totals	-	-	-	20	12.00	52.00	220	126	1	7	 	 	 	1680:00	32	1.714	83.00	0.722	4	 	 	 	50	1	1	7
2015	11720	3	939	Anderson (IN)	-	Opponent Totals	-	-	-	32	18.00	82.00	226	144	1	6	 	 	 	1680:00	20	1.071	98.00	0.831	6	 	 	 	90	 	 	8
2015	11720	3	26	Anna Maria	-	TEAM	-	-	-	 	 	0.00	 	143	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	26	Anna Maria	-	Totals	-	-	-	24	15.00	63.00	220	143	1	2	 	 	 	1660:24	41	2.222	200.00	0.830	3	 	 	 	52	 	 	6
2015	11720	3	26	Anna Maria	-	Opponent Totals	-	-	-	41	25.00	107.00	434	138	1	3	 	 	 	1660:24	24	1.301	94.00	0.797	7	 	 	 	106	4	4	11
2015	11720	3	966	Arcadia	-	TEAM	-	-	-	 	 	0.00	 	167	 	 	 	7	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	966	Arcadia	-	Totals	-	-	-	53	38.00	144.00	467	167	 	 	 	 	 	2176:38	14	0.579	69.00	0.831	15	 	 	 	134	 	 	18
2015	11720	3	966	Arcadia	-	Opponent Totals	-	-	-	14	9.00	37.00	189	194	 	8	 	 	 	2176:38	53	2.191	193.00	0.785	5	 	 	 	70	1	1	6
2015	11720	3	38	Augsburg	-	TEAM	-	-	-	 	 	0.00	 	122	 	 	 	6	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	38	Augsburg	-	Totals	-	-	-	63	77.00	203.00	363	135	 	3	 	 	 	1997:15	18	0.811	91.00	0.835	12	 	 	1	119	2	2	17
2015	11720	3	38	Augsburg	-	Opponent Totals	-	-	-	18	18.00	54.00	217	134	 	7	 	 	 	1997:15	63	2.839	125.00	0.665	2	 	 	1	78	1	1	5
2015	11720	3	40	Augustana (IL)	-	TEAM	-	-	-	 	 	0.00	 	146	 	 	 	2	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	40	Augustana (IL)	-	Totals	-	-	-	43	32.00	118.00	374	146	 	6	 	 	 	1791:18	19	0.955	64.00	0.771	7	 	 	 	90	1	1	12
2015	11720	3	40	Augustana (IL)	-	Opponent Totals	-	-	-	19	15.00	53.00	159	136	 	7	 	 	 	1791:18	43	2.160	136.00	0.760	4	 	 	 	60	 	 	5
2015	11720	3	42	Aurora	-	TEAM	-	-	-	 	 	0.00	 	225	 	6	 	8	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	42	Aurora	-	Totals	-	-	-	68	51.00	187.00	439	225	 	16	 	 	 	2261:53	16	0.637	91.00	0.850	13	 	 	 	137	 	 	19
2015	11720	3	42	Aurora	-	Opponent Totals	-	-	-	16	9.00	41.00	256	204	 	12	 	 	 	2216:53	68	2.761	136.00	0.667	1	 	 	 	79	1	1	3
2015	11720	3	953	Austin	-	TEAM	-	-	-	 	 	0.00	 	117	 	 	 	3	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	953	Austin	-	Totals	-	-	-	23	11.00	57.00	223	117	1	3	 	 	 	1934:52	33	1.535	133.00	0.801	8	 	 	 	62	5	5	11
2015	11720	3	953	Austin	-	Opponent Totals	-	-	-	33	30.00	96.00	363	188	 	10	 	 	 	1934:52	23	1.070	72.00	0.758	8	 	 	 	95	1	2	10
2015	11720	3	44	Averett	-	TEAM	-	-	-	 	 	0.00	 	143	 	 	 	4	 	 	0	""	4.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	44	Averett	-	Totals	-	-	-	29	25.00	83.00	212	143	 	3	 	 	 	1620:00	51	2.833	129.00	0.717	3	 	 	 	64	1	2	5
2015	11720	3	44	Averett	-	Opponent Totals	-	-	-	51	37.00	139.00	362	119	 	6	 	 	 	1620:00	29	1.611	87.00	0.750	9	 	 	 	93	 	 	13
2015	11720	3	45	Babson	-	TEAM	-	-	-	2	 	4.00	 	171	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	1
2015	11720	3	45	Babson	-	Totals	-	-	-	31	21.00	83.00	323	171	 	6	 	 	 	1790:44	21	1.055	64.00	0.753	7	 	 	 	101	1	1	12
2015	11720	3	45	Babson	-	Opponent Totals	-	-	-	21	10.00	52.00	185	128	 	2	 	 	 	1790:44	31	1.558	104.00	0.770	4	 	 	 	63	1	2	4
2015	11720	3	46	Baldwin Wallace	-	TEAM	-	-	-	 	 	0.00	 	181	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	46	Baldwin Wallace	-	Totals	-	-	-	39	28.00	106.00	316	181	1	6	 	 	 	2137:15	28	1.179	101.00	0.783	8	 	 	 	87	 	 	11
2015	11720	3	46	Baldwin Wallace	-	Opponent Totals	-	-	-	28	23.00	79.00	234	166	 	2	 	 	 	2137:15	39	1.642	142.00	0.785	6	 	 	 	99	2	2	9
2015	11720	3	962	Bard	-	TEAM	-	-	-	 	 	0.00	 	123	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	962	Bard	-	Totals	-	-	-	22	10.00	54.00	156	123	 	1	 	 	 	1677:03	36	1.932	124.00	0.775	2	 	 	 	63	 	 	5
2015	11720	3	962	Bard	-	Opponent Totals	-	-	-	36	33.00	105.00	322	162	 	4	 	 	 	1675:23	22	1.182	61.00	0.735	8	 	 	 	91	 	 	11
2015	11720	3	50	Bates	-	TEAM	-	-	-	 	 	0.00	 	81	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	50	Bates	-	Totals	-	-	-	20	13.00	53.00	228	91	 	1	 	 	 	1364:24	22	1.451	70.00	0.761	4	 	 	 	55	 	 	7
2015	11720	3	50	Bates	-	Opponent Totals	-	-	-	22	16.00	60.00	214	95	 	 	 	 	 	1364:24	20	1.319	82.00	0.804	6	 	 	 	82	 	 	8
2015	11720	3	26520	Bay Path	-	TEAM	-	-	-	1	 	2.00	 	120	 	1	 	3	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	1
2015	11720	3	26520	Bay Path	-	Totals	-	-	-	14	4.00	32.00	153	120	 	10	 	 	 	1647:26	42	2.294	185.00	0.815	4	 	 	 	33	1	1	4
2015	11720	3	26520	Bay Path	-	Opponent Totals	-	-	-	42	33.00	117.00	408	115	 	6	 	 	 	1647:26	14	0.765	74.00	0.841	12	 	 	 	108	 	1	13
2015	11720	3	26107	Becker	-	TEAM	-	-	-	 	 	0.00	 	149	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	26107	Becker	-	Totals	-	-	-	30	20.00	80.00	368	156	1	1	 	 	 	1755:19	32	1.641	112.00	0.778	3	 	 	 	85	1	2	8
2015	11720	3	26107	Becker	-	Opponent Totals	-	-	-	32	17.00	81.00	232	146	 	3	 	 	 	1755:19	30	1.538	169.00	0.849	8	 	 	 	71	2	2	9
2015	11720	3	53	Beloit	-	TEAM	-	-	-	 	 	0.00	 	54	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	53	Beloit	-	Totals	-	-	-	23	18.00	64.00	139	54	 	2	 	 	 	1667:41	69	3.724	127.00	0.648	2	 	 	 	30	 	 	3
2015	11720	3	53	Beloit	-	Opponent Totals	-	-	-	69	51.00	189.00	379	121	 	5	 	 	 	1667:41	23	1.241	61.00	0.726	11	 	 	 	98	2	3	13
2015	11720	3	296	Benedictine (IL)	-	TEAM	-	-	-	 	 	0.00	 	107	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	296	Benedictine (IL)	-	Totals	-	-	-	17	12.00	46.00	157	109	 	5	 	 	 	1735:45	54	2.800	128.00	0.703	3	 	 	 	43	2	2	4
2015	11720	3	296	Benedictine (IL)	-	Opponent Totals	-	-	-	54	44.00	152.00	340	164	 	5	 	 	 	1735:45	17	0.881	58.00	0.773	10	 	 	 	86	1	1	14
2015	11720	3	973	Berry	-	TEAM	-	-	-	1	 	2.00	 	88	 	 	 	10	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	1
2015	11720	3	973	Berry	-	Totals	-	-	-	71	46.00	188.00	360	88	 	2	 	 	 	1706:22	13	0.686	52.00	0.800	13	 	 	 	103	2	2	16
2015	11720	3	973	Berry	-	Opponent Totals	-	-	-	13	10.00	36.00	148	124	 	5	 	 	 	1706:22	71	3.745	137.00	0.659	2	 	 	 	42	1	1	3
2015	11720	3	59	Bethany (WV)	-	TEAM	-	-	-	1	 	2.00	 	74	 	 	 	6	 	 	0	""	5.00	1.000	 	 	 	1	 	 	 	 
2015	11720	3	59	Bethany (WV)	-	Totals	-	-	-	32	15.00	79.00	228	74	 	2	 	 	 	1652:58	53	2.886	178.00	0.771	3	 	 	3	46	2	2	5
2015	11720	3	59	Bethany (WV)	-	Opponent Totals	-	-	-	53	39.00	145.00	452	112	 	2	 	 	 	1652:58	32	1.742	91.00	0.740	7	 	 	 	105	 	 	12
2015	11720	3	30038	Bethany Lutheran	-	TEAM	-	-	-	 	 	0.00	 	62	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	30038	Bethany Lutheran	-	Totals	-	-	-	36	36.00	108.00	247	67	 	2	 	 	 	1930:00	52	2.425	131.00	0.716	3	 	 	1	83	 	1	8
2015	11720	3	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	52	46.00	150.00	320	80	 	3	 	 	 	1930:00	36	1.679	105.00	0.745	7	 	 	 	110	1	2	12
2015	11720	3	60	Bethel (MN)	-	TEAM	-	-	-	 	 	0.00	 	114	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	60	Bethel (MN)	-	Totals	-	-	-	24	21.00	69.00	212	114	 	3	 	 	 	1760:59	28	1.431	82.00	0.745	6	 	 	 	91	1	1	7
2015	11720	3	60	Bethel (MN)	-	Opponent Totals	-	-	-	28	25.00	81.00	206	119	 	7	 	 	 	1760:59	24	1.227	85.00	0.780	6	 	 	 	68	 	 	9
2015	11720	3	28593	Birmingham-So.	-	TEAM	-	-	-	1	 	2.00	 	102	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	1
2015	11720	3	28593	Birmingham-So.	-	Totals	-	-	-	40	25.00	105.00	311	107	 	4	 	 	 	1646:24	25	1.367	71.00	0.740	8	 	 	1	77	3	3	9
2015	11720	3	28593	Birmingham-So.	-	Opponent Totals	-	-	-	25	16.00	66.00	197	122	 	9	 	 	 	1646:24	40	2.187	118.00	0.747	4	 	 	 	75	1	1	8
2015	11720	3	64	Blackburn	-	TEAM	-	-	-	 	 	0.00	 	84	 	 	 	1	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	64	Blackburn	-	Totals	-	-	-	29	14.00	72.00	197	129	 	5	 	 	 	1668:57	25	1.348	187.00	0.882	6	 	 	 	41	 	1	6
2015	11720	3	64	Blackburn	-	Opponent Totals	-	-	-	25	17.00	67.00	397	117	 	1	 	 	 	1668:57	29	1.564	103.00	0.780	10	 	 	 	66	 	1	10
2015	11720	3	987	Bluffton	-	TEAM	-	-	-	1	 	2.00	 	65	 	 	 	1	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	987	Bluffton	-	Totals	-	-	-	18	9.00	45.00	171	132	1	9	 	 	 	1651:40	64	3.487	133.00	0.675	2	 	 	 	62	2	2	4
2015	11720	3	987	Bluffton	-	Opponent Totals	-	-	-	64	33.00	161.00	343	117	 	6	 	 	 	1651:40	18	0.981	78.00	0.812	8	 	 	 	64	 	 	12
2015	11720	3	69	Bowdoin	-	TEAM	-	-	-	 	 	0.00	 	60	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	69	Bowdoin	-	Totals	-	-	-	32	28.00	92.00	301	104	 	2	 	 	 	1579:51	13	0.741	82.00	0.863	7	 	 	 	96	2	2	11
2015	11720	3	69	Bowdoin	-	Opponent Totals	-	-	-	13	8.00	34.00	204	108	1	2	 	 	 	1579:51	32	1.823	120.00	0.789	4	 	 	 	45	 	 	5
2015	11720	3	73	Brandeis	-	TEAM	-	-	-	 	 	0.00	 	133	 	 	 	10	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	73	Brandeis	-	Totals	-	-	-	31	25.00	87.00	361	133	 	2	 	 	 	1839:30	11	0.538	57.00	0.838	12	 	 	 	101	 	 	13
2015	11720	3	73	Brandeis	-	Opponent Totals	-	-	-	11	8.00	30.00	148	178	 	8	 	 	 	1839:30	31	1.517	146.00	0.825	5	 	 	 	51	 	 	5
2015	11720	3	75	Bridgewater (VA)	-	TEAM	-	-	-	1	 	2.00	 	139	 	 	 	6	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	75	Bridgewater (VA)	-	Totals	-	-	-	71	57.00	199.00	413	139	 	3	 	 	 	1800:00	14	0.700	65.00	0.823	14	 	 	 	139	1	2	16
2015	11720	3	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	14	8.00	36.00	136	129	 	10	 	 	 	1800:00	71	71.000	157.00	14.539	2	 	 	1	41	 	 	4
2015	11720	3	76	Bridgewater St.	-	TEAM	-	-	-	 	 	0.00	 	120	 	 	 	8	 	 	0	""	7.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	76	Bridgewater St.	-	Totals	-	-	-	36	28.00	100.00	228	122	 	2	 	 	 	1772:15	49	2.488	149.00	0.753	2	 	 	1	85	1	1	6
2015	11720	3	76	Bridgewater St.	-	Opponent Totals	-	-	-	49	38.00	136.00	368	143	 	2	 	 	 	1772:15	36	1.828	114.00	0.760	3	 	 	 	87	1	1	12
2015	11720	3	78	Brockport	-	TEAM	-	-	-	 	 	0.00	 	132	 	 	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	78	Brockport	-	Totals	-	-	-	31	14.00	76.00	214	133	 	3	 	 	 	1464:56	25	1.536	106.00	0.809	4	 	 	 	53	1	1	9
2015	11720	3	78	Brockport	-	Opponent Totals	-	-	-	25	14.00	64.00	263	126	 	4	 	 	 	1464:56	31	1.905	92.00	0.748	2	 	 	 	74	 	 	5
2015	11720	3	79	Brooklyn	-	TEAM	-	-	-	 	 	0.00	 	81	 	 	 	5	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	79	Brooklyn	-	Totals	-	-	-	37	33.00	107.00	321	88	 	1	 	 	 	1809:01	35	1.741	113.00	0.764	10	 	 	 	82	 	 	10
2015	11720	3	79	Brooklyn	-	Opponent Totals	-	-	-	35	25.00	95.00	297	124	 	6	 	 	 	1809:01	37	38.357	143.00	13.331	9	 	 	 	121	2	2	9
2015	11720	3	82	Bryn Mawr	-	TEAM	-	-	-	 	 	0.00	 	84	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	82	Bryn Mawr	-	Totals	-	-	-	17	14.00	48.00	178	89	 	2	 	 	 	1579:52	39	2.222	101.00	0.721	5	 	 	 	37	 	 	5
2015	11720	3	82	Bryn Mawr	-	Opponent Totals	-	-	-	39	28.00	106.00	263	134	 	2	 	 	 	1579:52	17	0.968	77.00	0.819	10	 	 	 	78	 	 	11
2015	11720	3	84	Buena Vista	-	TEAM	-	-	-	 	 	0.00	 	105	 	 	 	2	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	84	Buena Vista	-	Totals	-	-	-	18	11.00	47.00	142	105	 	2	 	 	 	1686:37	47	2.508	145.00	0.755	3	 	 	 	35	1	2	3
2015	11720	3	84	Buena Vista	-	Opponent Totals	-	-	-	47	31.00	125.00	382	118	 	6	 	 	 	1686:37	18	0.961	60.00	0.769	10	 	 	 	135	1	1	12
2015	11720	3	85	Buffalo St.	-	TEAM	-	-	-	1	 	2.00	 	221	1	 	 	4	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	85	Buffalo St.	-	Totals	-	-	-	28	14.00	70.00	263	221	1	8	 	 	 	1918:59	19	0.891	87.00	0.821	6	 	 	 	75	1	2	7
2015	11720	3	85	Buffalo St.	-	Opponent Totals	-	-	-	19	12.00	50.00	210	162	 	3	 	 	 	1918:59	28	1.313	113.00	0.801	7	 	 	1	60	2	4	8
2015	11720	3	480	CCNY	-	TEAM	-	-	-	 	 	0.00	 	82	 	2	 	4	 	 	0	""	3.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	480	CCNY	-	Totals	-	-	-	55	39.00	149.00	292	82	1	11	 	 	 	1511:08	31	1.846	131.00	0.809	4	 	 	 	91	1	1	9
2015	11720	3	480	CCNY	-	Opponent Totals	-	-	-	31	20.00	82.00	310	71	1	7	 	 	 	1511:08	55	3.276	126.00	0.696	8	 	 	 	77	 	1	8
2015	11720	3	88	Cabrini	-	TEAM	-	-	-	1	 	2.00	 	129	 	 	 	4	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	88	Cabrini	-	Totals	-	-	-	49	32.00	130.00	370	129	 	2	 	 	 	1898:30	29	1.375	78.00	0.729	8	 	 	 	114	2	3	14
2015	11720	3	88	Cabrini	-	Opponent Totals	-	-	-	29	17.00	75.00	228	137	 	4	 	 	 	1898:30	49	2.323	137.00	0.737	5	 	 	 	51	2	2	7
2015	11720	3	1305	Cairn	-	TEAM	-	-	-	 	 	0.00	 	77	 	 	 	1	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	1305	Cairn	-	Totals	-	-	-	28	14.00	70.00	198	77	 	1	 	 	 	1409:34	46	2.937	122.00	0.726	3	 	 	 	51	 	 	4
2015	11720	3	1305	Cairn	-	Opponent Totals	-	-	-	46	22.00	114.00	294	83	 	1	 	 	 	1409:34	28	1.788	78.00	0.736	4	 	 	 	77	1	1	10
2015	11720	3	105	Cal Lutheran	-	TEAM	-	-	-	1	 	2.00	 	202	 	3	 	3	 	 	0	""	2.00	1.000	 	 	 	 	 	 	 	1
2015	11720	3	105	Cal Lutheran	-	Totals	-	-	-	30	17.00	77.00	251	242	 	11	 	 	 	1999:06	20	0.900	96.00	0.828	7	 	 	 	91	1	3	12
2015	11720	3	105	Cal Lutheran	-	Opponent Totals	-	-	-	20	13.00	53.00	241	200	1	8	 	 	 	1999:06	30	1.351	100.00	0.769	3	 	 	1	70	1	1	5
2015	11720	3	114	Calvin	-	TEAM	-	-	-	 	 	0.00	 	147	 	1	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	 
2015	11720	3	114	Calvin	-	Totals	-	-	-	31	21.00	83.00	288	171	 	1	 	 	 	1758:34	25	1.279	66.00	0.725	6	 	 	 	82	1	1	7
2015	11720	3	114	Calvin	-	Opponent Totals	-	-	-	25	13.00	63.00	200	124	1	2	 	 	 	1758:34	31	1.587	113.00	0.785	6	 	 	 	73	 	 	10
2015	11720	3	117	Capital	-	TEAM	-	-	-	1	 	2.00	 	204	 	4	 	2	 	 	0	""	1.00	1.000	 	 	 	 	 	 	 	1
2015	11720	3	117	Capital	-	Totals	-	-	-	50	32.00	132.00	384	204	 	8	 	 	 	2234:11	24	0.967	105.00	0.814	10	 	 	 	113	 	2	16
2015	11720	3	117	Capital	-	Opponent Totals	-	-	-	24	10.00	58.00	292	149	 	5	 	 	 	2234:11	50	2.014	154.00	0.755	4	 	 	 	98	2	2	6
2015	11720	3	118	Carleton	-	TEAM	-	-	-	 	 	0.00	 	102	 	 	 	1	 	 	0	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	118	Carleton	-	Totals	-	-	-	29	26.00	84.00	238	125	 	1	 	 	 	1803:28	13	0.649	75.00	0.852	11	 	 	1	103	1	1	11
2015	11720	3	118	Carleton	-	Opponent Totals	-	-	-	13	8.00	34.00	173	112	 	3	 	 	 	1803:28	29	1.447	97.00	0.770	5	 	 	 	73	1	1	4
2015	11720	3	119	Carnegie Mellon	-	TEAM	-	-	-	 	 	0.00	 	197	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	119	Carnegie Mellon	-	Totals	-	-	-	44	33.00	121.00	300	197	1	7	 	 	 	1747:00	8	0.412	41.00	0.837	12	 	 	 	112	 	 	16
2015	11720	3	119	Carnegie Mellon	-	Opponent Totals	-	-	-	8	4.00	20.00	92	173	 	8	 	 	 	1747:00	44	2.267	112.00	0.718	2	 	 	 	37	 	 	2
2015	11720	3	120	Carroll (WI)	-	TEAM	-	-	-	 	 	0.00	 	135	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2015	11720	3	120	Carroll (WI)	-	Totals	-	-	-	24	15.00	63.00	226	135	1	5	 	 	 	1668:28	18	0.971	80.00	0.816	8	 	 	 	91	1	1	7
