year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11420	1111	Greenville	08/31/2013	@ Trinity Int'l		Trinity Int'l		false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2242593	http://stats.ncaa.org/game/index/2242593?org_id=1111
2014	11420	1111	Greenville	09/02/2013	@ Elmhurst	212	Elmhurst	http://stats.ncaa.org/team/index/11420?org_id=212	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2244733	http://stats.ncaa.org/game/index/2244733?org_id=212
2014	11420	1111	Greenville	09/05/2013	Benedictine-Sprngfld		Benedictine-Sprngfld		false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		2263813	http://stats.ncaa.org/game/index/2263813?org_id=1111
2014	11420	1111	Greenville	09/11/2013	@ Rose-Hulman	585	Rose-Hulman	http://stats.ncaa.org/team/index/11420?org_id=585	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2312522	http://stats.ncaa.org/game/index/2312522?org_id=585
2014	11420	1111	Greenville	09/16/2013	Washington-St. Louis	755	Washington-St. Louis	http://stats.ncaa.org/team/index/11420?org_id=755	false		true	L 0 - 3	false	false	false	0 - 3	0	3	false		2354633	http://stats.ncaa.org/game/index/2354633?org_id=1111
2014	11420	1111	Greenville	09/18/2013	Millikin	424	Millikin	http://stats.ncaa.org/team/index/11420?org_id=424	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		2367493	http://stats.ncaa.org/game/index/2367493?org_id=1111
2014	11420	1111	Greenville	09/21/2013	@ Augustana (IL)	40	Augustana (IL)	http://stats.ncaa.org/team/index/11420?org_id=40	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2387553	http://stats.ncaa.org/game/index/2387553?org_id=40
2014	11420	1111	Greenville	09/28/2013	Spalding	23260	Spalding	http://stats.ncaa.org/team/index/11420?org_id=23260	false		true	W 2 - 1	false	false	true	2 - 1	2	1	false		2422316	http://stats.ncaa.org/game/index/2422316?org_id=1111
2014	11420	1111	Greenville	10/01/2013	@ Lindenwood (IL)		Lindenwood (IL)		false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		2505213	http://stats.ncaa.org/game/index/2505213?org_id=1111
2014	11420	1111	Greenville	10/05/2013	@ Webster	759	Webster	http://stats.ncaa.org/team/index/11420?org_id=759	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		2758253	http://stats.ncaa.org/game/index/2758253?org_id=1111
2014	11420	1111	Greenville	10/09/2013	@ DePauw	177	DePauw	http://stats.ncaa.org/team/index/11420?org_id=177	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		2491818	http://stats.ncaa.org/game/index/2491818?org_id=177
2014	11420	1111	Greenville	10/12/2013	@ Iowa Wesleyan	30173	Iowa Wesleyan	http://stats.ncaa.org/team/index/11420?org_id=30173	false		false	W 6 - 0	false	false	true	6 - 0	6	0	false		2493253	http://stats.ncaa.org/game/index/2493253?org_id=1111
2014	11420	1111	Greenville	10/15/2013	MacMurray	377	MacMurray	http://stats.ncaa.org/team/index/11420?org_id=377	false		true	W 5 - 1	false	false	true	5 - 1	5	1	false		2508754	http://stats.ncaa.org/game/index/2508754?org_id=1111
2014	11420	1111	Greenville	10/19/2013	Eureka	218	Eureka	http://stats.ncaa.org/team/index/11420?org_id=218	false		true	W 5 - 0	false	false	true	5 - 0	5	0	false		2547393	http://stats.ncaa.org/game/index/2547393?org_id=1111
2014	11420	1111	Greenville	10/23/2013	@ Blackburn	64	Blackburn	http://stats.ncaa.org/team/index/11420?org_id=64	false		false	W 4 - 0	false	false	true	4 - 0	4	0	false		2592893	http://stats.ncaa.org/game/index/2592893?org_id=64
2014	11420	1111	Greenville	10/26/2013	@ Westminster (MO)	1450	Westminster (MO)	http://stats.ncaa.org/team/index/11420?org_id=1450	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		2610873	http://stats.ncaa.org/game/index/2610873?org_id=1450
2014	11420	1111	Greenville	10/29/2013	Fontbonne	11538	Fontbonne	http://stats.ncaa.org/team/index/11420?org_id=11538	false		true	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	2635603	http://stats.ncaa.org/game/index/2635603?org_id=1111
2014	11420	1111	Greenville	11/02/2013	@ Principia	555	Principia	http://stats.ncaa.org/team/index/11420?org_id=555	false		false	T 1 - 1 (2OT)	false	false	false	1 - 1	1	1	true	2OT	2671976	http://stats.ncaa.org/game/index/2671976?org_id=1111
2014	11420	1111	Greenville	11/07/2013	Principia	555	Principia	http://stats.ncaa.org/team/index/11420?org_id=555	false		true	L 0 - 3	false	false	false	0 - 3	0	3	false		2681618	http://stats.ncaa.org/game/index/2681618?org_id=1111
2014	11420	524	Old Westbury	09/03/2013	Briarcliffe (NY)		Briarcliffe (NY)		false		true	W 7 - 0	false	false	true	7 - 0	7	0	false		2254440	http://stats.ncaa.org/game/index/2254440?org_id=524
2014	11420	524	Old Westbury	09/07/2013	FDU-Florham	221	FDU-Florham	http://stats.ncaa.org/team/index/11420?org_id=221	false		true	L 0 - 4	false	false	false	0 - 4	0	4	false		2279714	http://stats.ncaa.org/game/index/2279714?org_id=524
2014	11420	524	Old Westbury	09/11/2013	@ Rutgers-Newark	589	Rutgers-Newark	http://stats.ncaa.org/team/index/11420?org_id=589	false		false	L 2 - 3	false	false	false	2 - 3	2	3	false		2313090	http://stats.ncaa.org/game/index/2313090?org_id=589
