year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2014	11420	3	4	Adrian	14	1259236	Weide, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259236	Jr	20	19	13	5.00	31.00	43	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	4
2014	11420	3	4	Adrian	8	1259233	Karsten, Ellery	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259233	Jr	20	13	5	4.00	14.00	19	3	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2014	11420	3	4	Adrian	23	1259241	Crowell, Christine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259241	Jr	20	19	 	 	0.00	2	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	9	1146663	Barker, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1146663	Sr	20	20	15	8.00	38.00	80	8	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	2	2	3
2014	11420	3	4	Adrian	6	1146674	Chambry, Alanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1146674	Sr	20	11	6	2.00	14.00	23	5	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	1	1	2
2014	11420	3	4	Adrian	15	1476429	Miller, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476429	Fr	19	13	2	1.00	5.00	10	3	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	20	1476431	Farah, Sofia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476431	Fr	19	8	 	1.00	1.00	24	10	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	10	1259238	Rammal, Sophie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259238	Jr	19	10	1	 	2.00	4	3	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	7	1378267	Doebel, Abby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378267	Sr	19	8	4	2.00	10.00	10	4	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	18	1259239	Reynolds, Becky	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259239	Jr	19	19	 	 	0.00	2	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	26	1378270	Foote, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378270	So	19	18	 	1.00	1.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	27	1476433	Simpson, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476433	Fr	18	0	 	 	0.00	 	5	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	13	1259235	Masciovecchio, Aly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259235	Jr	18	15	 	1.00	1.00	7	7	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	00	1378264	Lewandowski, Lexi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378264	So	17	15	 	 	0.00	 	 	 	 	 	16	15	1149:19	15	1.175	66.00	0.815	4	11	5	 	 	 	 	 
2014	11420	3	4	Adrian	3	1476426	O'Malley, Carlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476426	Fr	16	9	1	1.00	3.00	14	4	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	3	4	Adrian	16	1259244	Lizyness, Carmina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259244	Jr	15	5	 	1.00	1.00	7	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	22	1378271	Seifert, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378271	So	13	9	 	1.00	1.00	2	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	0	1378265	Royce, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378265	So	11	4	 	 	0.00	 	 	 	 	 	11	4	576:46	14	2.185	41.00	0.745	1	1	2	 	 	 	 	 
2014	11420	3	4	Adrian	12	1476428	Berka, Chloe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476428	Fr	11	2	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	17	1378268	Sutherland, Katt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378268	So	10	1	 	 	0.00	1	5	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	5	1146665	Smith, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1146665	Sr	10	1	 	1.00	1.00	2	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	19	1476430	Theisen, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476430	Fr	8	0	 	 	0.00	4	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	24	1259243	Stempky, Cara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1259243	Jr	6	0	 	 	0.00	 	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	25	1378269	Reamer, Kaitie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378269	So	2	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	4	1476427	Klem, Zoe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476427	Fr	1	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	2	1476425	Pepper, Jayne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476425	Fr	1	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	4	Adrian	99	1378272	Barnes, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1378272	So	1	1	 	 	0.00	 	 	 	 	 	1	1	90:00	3	3.000	5.00	0.625	 	 	1	 	 	 	 	 
2014	11420	3	4	Adrian	21	1476432	Clapper, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1476432	Fr	1	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	0	1462855	MacIntyre, Ivy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1462855	Fr	17	16	 	 	0.00	16	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	13	1390550	Hicks, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1390550	Fr	17	17	1	1.00	3.00	15	 	 	3	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	3	11324	Agnes Scott	9	1367198	Micacchione, Ciara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1367198	So	17	17	 	1.00	1.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	1	1367195	Holstad, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1367195	So	17	17	 	 	0.00	 	 	 	 	 	17	16	1547:30	38	2.210	151.00	0.799	4	3	11	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	14	1258878	Somda, Helene	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1258878	Jr	17	17	3	3.00	9.00	45	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	3	11324	Agnes Scott	11	1136852	Flynn, Keiran	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1136852	Sr	17	17	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	17	1486002	Encarnacion, Yaritza	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1486002	Jr	16	15	2	1.00	5.00	22	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	4	1462856	Pratt, Catherine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1462856	Fr	16	16	 	 	0.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	7	1228880	Shaul, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1228880	Jr	16	15	6	1.00	13.00	21	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	3
2014	11420	3	11324	Agnes Scott	8	1486003	Figueroa, Maria	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1486003	Fr	16	10	 	 	0.00	4	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	6	1486006	Moite, Courtney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1486006	So	15	6	 	 	0.00	2	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	12	1486001	Azumah, Melemma	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1486001	Fr	13	1	 	 	0.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	8	1486005	Zepeda, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1486005	Fr	12	1	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	3	11324	Agnes Scott	3	1367196	Hernandez, Camila	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1367196	So	12	12	 	 	0.00	2	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
