year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2012	10640	3	16	Albright	-	Opponent Totals	-	-	-	24	12	60	243	187	0	10	0	0	0	""	37	""	76	0.673	5	0	0	0	73	0	0	5
2012	10640	3	18	Alfred	-	TEAM	-	-	-	0	0	0	0	107	0	0	0	1	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	18	Alfred	-	Totals	-	-	-	12	8	32	124	107	0	3	0	""	""	1350:00	40	2.667	97	0.708	3	""	""	0	39	0	0	3
2012	10640	3	18	Alfred	-	Opponent Totals	-	-	-	40	22	102	252	87	1	2	0	0	0	""	12	""	63	0.840	9	0	0	0	92	0	0	11
2012	10640	3	19	Allegheny	-	TEAM	-	-	-	0	0	0	0	137	1	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	19	Allegheny	-	Totals	-	-	-	27	23	77	324	137	1	2	0	""	""	1799:14	8	0.400	48	0.857	14	""	""	0	104	1	1	11
2012	10640	3	19	Allegheny	-	Opponent Totals	-	-	-	8	5	21	110	134	0	5	0	0	0	""	27	""	135	0.833	6	0	0	0	45	0	1	5
2012	10640	3	21	Alma	-	TEAM	-	-	-	0	0	0	0	164	0	1	0	3	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	21	Alma	-	Totals	-	-	-	55	45	155	428	200	0	9	0	""	""	2090:00	16	0.689	86	0.843	12	""	""	0	127	2	3	18
2012	10640	3	21	Alma	-	Opponent Totals	-	-	-	16	12	44	222	173	2	11	0	0	0	""	55	""	165	0.750	3	0	0	0	65	0	0	4
2012	10640	3	938	Alvernia	-	TEAM	-	-	-	1	0	2	0	109	0	1	0	3	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	1
2012	10640	3	938	Alvernia	-	Totals	-	-	-	26	14	66	264	109	0	6	0	""	""	1839:31	31	1.517	84	0.730	5	""	""	0	78	1	1	11
2012	10640	3	938	Alvernia	-	Opponent Totals	-	-	-	31	29	91	260	119	0	3	0	0	0	""	26	""	114	0.814	6	0	0	0	66	0	0	8
2012	10640	3	28746	Alverno	-	TEAM	-	-	-	0	0	0	0	128	0	0	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	3	28746	Alverno	-	Totals	-	-	-	42	27	111	251	128	1	1	0	""	""	1808:45	60	2.985	180	0.750	4	""	""	0	58	1	1	6
2012	10640	3	28746	Alverno	-	Opponent Totals	-	-	-	60	46	166	430	117	0	5	0	0	0	""	42	""	96	0.696	8	0	0	0	106	3	3	14
2012	10640	3	24	Amherst	-	TEAM	-	-	-	0	0	0	0	224	0	1	0	3	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	24	Amherst	-	Totals	-	-	-	57	46	160	457	224	0	8	0	""	""	1932:50	13	0.605	75	0.852	11	""	""	0	148	2	2	20
2012	10640	3	24	Amherst	-	Opponent Totals	-	-	-	13	11	37	199	179	0	3	0	0	0	""	57	""	165	0.743	0	0	0	0	75	1	2	1
2012	10640	3	939	Anderson (IN)	-	TEAM	-	-	-	1	0	2	0	15	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	939	Anderson (IN)	-	Totals	-	-	-	12	5	29	138	65	0	0	0	""	""	1544:35	75	4.370	153	0.671	1	""	""	0	35	2	2	2
2012	10640	3	939	Anderson (IN)	-	Opponent Totals	-	-	-	75	44	194	400	98	0	1	0	0	0	""	13	""	71	0.845	10	0	0	0	110	0	1	14
2012	10640	3	26	Anna Maria	-	TEAM	-	-	-	0	0	0	0	38	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	26	Anna Maria	-	Totals	-	-	-	6	1	13	55	38	0	0	0	""	""	1709:12	156	8.214	332	0.680	""	""	""	1	13	0	0	0
2012	10640	3	26	Anna Maria	-	Opponent Totals	-	-	-	156	94	406	800	70	0	1	0	0	0	""	6	""	31	0.838	13	0	0	0	153	0	2	19
2012	10640	3	966	Arcadia	-	TEAM	-	-	-	1	0	2	0	102	0	0	0	3	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	1
2012	10640	3	966	Arcadia	-	Totals	-	-	-	26	14	66	255	102	0	3	0	""	""	1618:31	20	1.112	83	0.806	7	""	""	0	70	0	0	9
2012	10640	3	966	Arcadia	-	Opponent Totals	-	-	-	20	15	55	200	72	0	3	0	0	0	""	26	""	110	0.809	6	0	0	0	78	2	2	5
2012	10640	3	38	Augsburg	-	TEAM	-	-	-	0	0	0	0	120	0	0	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	38	Augsburg	-	Totals	-	-	-	20	29	69	218	120	0	3	0	""	""	1642:58	22	1.205	87	0.798	7	""	""	0	66	2	2	9
2012	10640	3	38	Augsburg	-	Opponent Totals	-	-	-	22	22	66	240	136	0	4	0	0	0	""	20	""	84	0.808	5	0	0	0	55	1	1	8
2012	10640	3	40	Augustana (IL)	-	TEAM	-	-	-	1	0	2	0	144	0	0	0	6	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2012	10640	3	40	Augustana (IL)	-	Totals	-	-	-	40	27	107	371	144	0	4	0	""	""	1836:37	20	0.980	115	0.852	10	""	""	0	119	0	1	11
2012	10640	3	40	Augustana (IL)	-	Opponent Totals	-	-	-	20	17	57	259	115	0	6	0	0	0	""	41	""	154	0.790	5	0	0	0	43	1	1	8
2012	10640	3	42	Aurora	-	TEAM	-	-	-	1	0	2	0	215	0	1	0	8	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	42	Aurora	-	Totals	-	-	-	90	64	244	536	215	1	13	0	""	""	2004:17	17	0.763	51	0.750	11	""	""	0	154	1	1	18
2012	10640	3	42	Aurora	-	Opponent Totals	-	-	-	17	13	47	126	151	0	9	0	0	0	""	90	""	192	0.681	5	0	0	0	42	0	1	5
2012	10640	3	953	Austin	-	TEAM	-	-	-	0	0	0	0	130	0	1	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	953	Austin	-	Totals	-	-	-	20	17	57	209	130	0	5	0	""	""	1467:27	21	1.288	80	0.792	8	""	""	0	52	2	2	7
2012	10640	3	953	Austin	-	Opponent Totals	-	-	-	21	18	60	219	130	0	10	0	0	0	""	20	""	73	0.785	3	0	0	0	76	0	0	8
2012	10640	3	44	Averett	-	TEAM	-	-	-	0	0	0	0	158	0	0	0	4	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	44	Averett	-	Totals	-	-	-	65	50	180	361	158	0	10	0	""	""	1640:00	19	1.043	62	0.765	8	""	""	0	93	1	2	14
2012	10640	3	44	Averett	-	Opponent Totals	-	-	-	19	12	50	155	105	0	3	0	0	0	""	65	""	140	0.683	2	0	0	0	58	0	0	3
2012	10640	3	45	Babson	-	TEAM	-	-	-	0	0	0	0	126	0	0	0	2	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	45	Babson	-	Totals	-	-	-	21	21	63	233	126	0	2	0	""	""	1715:24	11	0.577	116	0.913	10	""	""	0	81	0	0	11
2012	10640	3	45	Babson	-	Opponent Totals	-	-	-	11	9	31	290	121	0	1	0	0	0	""	21	""	84	0.800	5	0	0	0	97	1	1	5
2012	10640	3	46	Baldwin Wallace	-	TEAM	-	-	-	0	0	0	0	168	0	1	0	3	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	46	Baldwin Wallace	-	Totals	-	-	-	33	22	88	273	168	0	9	0	""	""	1829:15	25	1.230	81	0.764	7	""	""	0	71	0	1	10
2012	10640	3	46	Baldwin Wallace	-	Opponent Totals	-	-	-	25	21	71	217	143	0	7	0	0	0	""	33	""	103	0.757	6	0	0	0	88	0	2	9
2012	10640	3	962	Bard	-	TEAM	-	-	-	0	0	0	0	94	0	0	0	5	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	3	962	Bard	-	Totals	-	-	-	29	19	77	197	99	1	1	0	""	""	1467:16	32	1.963	90	0.738	3	""	""	0	61	1	1	4
2012	10640	3	962	Bard	-	Opponent Totals	-	-	-	32	26	90	219	132	0	0	0	0	0	""	29	""	85	0.746	8	0	0	0	88	1	2	13
2012	10640	3	50	Bates	-	TEAM	-	-	-	0	0	0	0	97	0	0	0	2	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	50	Bates	-	Totals	-	-	-	23	17	63	290	97	0	5	0	""	""	1210:00	11	0.818	97	0.898	5	""	""	0	73	0	1	5
2012	10640	3	50	Bates	-	Opponent Totals	-	-	-	11	9	31	258	62	0	0	0	0	0	""	23	""	113	0.831	6	0	0	0	58	0	0	6
2012	10640	3	26520	Bay Path	-	TEAM	-	-	-	0	0	0	0	44	0	0	0	3	0	0:00	0	""	7	1.000	""	""	""	0	 	0	0	0
2012	10640	3	26520	Bay Path	-	Totals	-	-	-	21	11	53	166	44	0	0	0	""	""	1530:00	88	5.176	170	0.659	""	""	""	0	36	0	1	3
2012	10640	3	26520	Bay Path	-	Opponent Totals	-	-	-	88	56	232	468	77	0	1	0	0	0	""	21	""	80	0.792	8	0	0	0	102	1	1	14
2012	10640	3	26107	Becker	-	TEAM	-	-	-	0	0	0	0	118	0	0	0	4	0	0:00	0	""	5	1.000	""	""	""	0	 	0	0	0
2012	10640	3	26107	Becker	-	Totals	-	-	-	38	16	92	257	118	0	10	0	""	""	1936:03	46	2.138	138	0.750	6	""	""	0	71	1	1	10
2012	10640	3	26107	Becker	-	Opponent Totals	-	-	-	46	32	124	320	143	0	6	0	0	0	""	38	""	117	0.755	9	0	0	0	94	1	1	9
2012	10640	3	53	Beloit	-	TEAM	-	-	-	0	0	0	0	36	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	53	Beloit	-	Totals	-	-	-	24	13	61	149	36	0	2	0	""	""	1574:35	51	2.915	154	0.751	1	""	""	0	37	3	3	4
2012	10640	3	53	Beloit	-	Opponent Totals	-	-	-	51	35	137	346	53	0	7	0	0	0	""	24	""	75	0.758	5	0	0	0	104	2	3	11
2012	10640	3	296	Benedictine (IL)	-	TEAM	-	-	-	0	0	0	0	114	0	0	0	3	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	296	Benedictine (IL)	-	Totals	-	-	-	35	19	89	204	114	0	5	0	""	""	1570:00	31	1.777	92	0.748	4	""	""	0	65	1	1	6
2012	10640	3	296	Benedictine (IL)	-	Opponent Totals	-	-	-	31	16	78	202	99	0	2	0	0	0	""	35	""	86	0.711	4	0	0	0	70	0	0	9
2012	10640	3	973	Berry	-	TEAM	-	-	-	0	0	0	0	98	0	0	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	973	Berry	-	Totals	-	-	-	48	36	132	336	98	0	3	0	""	""	1493:06	9	0.542	36	0.800	9	""	""	0	114	0	0	12
2012	10640	3	973	Berry	-	Opponent Totals	-	-	-	9	7	25	89	98	1	4	0	0	0	""	48	""	125	0.723	2	0	0	0	20	1	1	3
2012	10640	3	59	Bethany (WV)	-	TEAM	-	-	-	1	0	2	0	91	0	1	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	3	59	Bethany (WV)	-	Totals	-	-	-	31	16	78	258	95	1	1	0	""	""	1461:00	29	1.786	71	0.710	3	""	""	0	63	1	1	8
2012	10640	3	59	Bethany (WV)	-	Opponent Totals	-	-	-	29	15	73	184	83	0	3	0	0	0	""	31	""	111	0.782	6	0	0	0	70	1	1	8
2012	10640	3	30038	Bethany Lutheran	-	TEAM	-	-	-	0	0	0	0	109	0	1	0	2	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	3	30038	Bethany Lutheran	-	Totals	-	-	-	25	21	71	277	109	0	10	0	""	""	1803:25	29	1.447	168	0.853	5	""	""	0	67	1	2	8
2012	10640	3	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	29	21	79	386	105	0	7	0	0	0	""	25	""	119	0.826	6	0	0	0	144	1	1	8
2012	10640	3	60	Bethel (MN)	-	TEAM	-	-	-	0	0	0	0	108	0	1	0	2	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	60	Bethel (MN)	-	Totals	-	-	-	36	21	93	350	112	2	6	0	""	""	1664:26	16	0.865	70	0.814	7	""	""	0	96	1	1	9
2012	10640	3	60	Bethel (MN)	-	Opponent Totals	-	-	-	16	13	45	184	154	0	13	0	0	0	""	36	""	119	0.768	4	0	0	0	63	2	2	7
2012	10640	3	28593	Birmingham-So.	-	TEAM	-	-	-	0	0	0	0	143	0	0	0	4	0	0:00	0	""	3	1.000	""	""	""	1	 	0	0	0
2012	10640	3	28593	Birmingham-So.	-	Totals	-	-	-	34	22	90	289	143	0	5	0	""	""	1592:09	18	1.017	81	0.818	6	""	""	1	89	0	0	10
2012	10640	3	28593	Birmingham-So.	-	Opponent Totals	-	-	-	18	11	47	211	135	1	3	0	0	0	""	34	""	105	0.755	2	0	0	0	83	0	0	5
2012	10640	3	64	Blackburn	-	TEAM	-	-	-	1	0	2	0	43	0	0	0	1	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	64	Blackburn	-	Totals	-	-	-	44	31	119	218	43	0	0	0	""	""	1347:16	44	2.939	117	0.727	2	""	""	0	11	2	2	6
2012	10640	3	64	Blackburn	-	Opponent Totals	-	-	-	44	22	110	241	40	0	4	0	0	0	""	44	""	117	0.727	5	0	0	0	21	1	1	6
2012	10640	3	987	Bluffton	-	TEAM	-	-	-	2	0	4	0	55	0	0	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	1
2012	10640	3	987	Bluffton	-	Totals	-	-	-	37	20	94	299	152	0	2	0	""	""	1676:22	20	1.074	115	0.852	9	""	""	0	74	0	0	11
2012	10640	3	987	Bluffton	-	Opponent Totals	-	-	-	20	13	53	236	137	0	3	0	0	0	""	37	""	142	0.793	3	0	0	0	75	0	0	5
2012	10640	3	69	Bowdoin	-	TEAM	-	-	-	0	0	0	0	71	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	69	Bowdoin	-	Totals	-	-	-	31	20	82	231	71	0	1	0	""	""	1449:30	24	1.490	92	0.793	3	""	""	0	76	2	2	6
2012	10640	3	69	Bowdoin	-	Opponent Totals	-	-	-	24	17	65	244	86	0	2	0	0	0	""	31	""	93	0.750	1	0	0	0	74	2	2	5
2012	10640	3	73	Brandeis	-	TEAM	-	-	-	1	0	2	1	124	0	0	0	7	0	0:00	0	""	6	1.000	""	""	""	0	 	0	0	0
2012	10640	3	73	Brandeis	-	Totals	-	-	-	16	15	47	282	124	0	0	0	""	""	1765:55	24	1.223	102	0.810	4	""	""	2	76	0	0	6
2012	10640	3	73	Brandeis	-	Opponent Totals	-	-	-	24	20	68	271	169	0	1	0	0	0	""	16	""	119	0.881	10	0	0	0	77	0	1	10
2012	10640	3	75	Bridgewater (VA)	-	TEAM	-	-	-	0	0	0	0	124	0	0	0	6	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	75	Bridgewater (VA)	-	Totals	-	-	-	52	33	137	311	124	0	0	0	""	""	1730:00	17	0.884	78	0.821	9	""	""	0	66	2	2	13
2012	10640	3	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	17	8	42	183	131	0	3	0	0	0	""	52	""	126	0.708	4	0	0	0	60	1	1	5
2012	10640	3	76	Bridgewater St.	-	TEAM	-	-	-	0	0	0	0	188	0	0	0	7	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	76	Bridgewater St.	-	Totals	-	-	-	34	21	89	290	188	1	5	0	""	""	1796:51	21	1.052	143	0.872	8	""	""	0	77	2	2	11
2012	10640	3	76	Bridgewater St.	-	Opponent Totals	-	-	-	21	13	55	292	176	2	2	0	0	0	""	34	""	135	0.799	4	0	0	0	95	3	4	7
2012	10640	3	78	Brockport	-	TEAM	-	-	-	3	0	6	0	153	0	1	0	1	0	0:00	0	""	0	""	""	""	""	0	 	0	0	2
2012	10640	3	78	Brockport	-	Totals	-	-	-	26	13	65	252	153	0	5	0	""	""	1752:11	20	1.027	89	0.817	9	""	""	0	87	1	1	11
2012	10640	3	78	Brockport	-	Opponent Totals	-	-	-	20	15	55	259	124	0	4	0	0	0	""	26	""	109	0.807	5	0	0	0	81	1	1	7
2012	10640	3	82	Bryn Mawr	-	TEAM	-	-	-	0	0	0	0	23	0	0	0	2	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	3	82	Bryn Mawr	-	Totals	-	-	-	17	10	44	149	93	0	0	0	""	""	1479:09	33	2.008	122	0.787	4	""	""	0	39	0	0	5
2012	10640	3	82	Bryn Mawr	-	Opponent Totals	-	-	-	33	20	86	268	120	0	1	0	0	0	""	17	""	70	0.805	10	0	0	0	66	2	3	10
2012	10640	3	84	Buena Vista	-	TEAM	-	-	-	0	0	0	0	72	0	0	0	1	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	84	Buena Vista	-	Totals	-	-	-	46	30	122	272	72	0	2	0	""	""	1761:41	27	1.379	93	0.775	7	""	""	0	109	1	1	6
2012	10640	3	84	Buena Vista	-	Opponent Totals	-	-	-	27	16	70	273	75	0	1	0	0	0	""	46	""	132	0.742	5	0	0	0	77	1	1	10
2012	10640	3	85	Buffalo St.	-	TEAM	-	-	-	1	0	2	0	205	0	0	0	4	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2012	10640	3	85	Buffalo St.	-	Totals	-	-	-	26	19	71	276	205	1	7	0	""	""	1679:02	27	1.447	101	0.789	2	""	""	0	86	0	0	6
2012	10640	3	85	Buffalo St.	-	Opponent Totals	-	-	-	27	18	72	226	167	1	3	0	0	0	""	26	""	116	0.817	7	0	0	2	55	0	0	10
2012	10640	3	480	CCNY	-	TEAM	-	-	-	0	0	0	0	27	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	480	CCNY	-	Totals	-	-	-	30	23	83	246	33	0	1	0	""	""	1552:44	40	2.318	109	0.732	3	""	""	0	71	0	0	8
2012	10640	3	480	CCNY	-	Opponent Totals	-	-	-	40	24	104	312	56	0	8	0	0	0	""	30	""	87	0.744	7	0	0	0	104	0	0	8
2012	10640	3	88	Cabrini	-	TEAM	-	-	-	1	0	2	0	132	0	1	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	1
2012	10640	3	88	Cabrini	-	Totals	-	-	-	36	25	97	257	135	0	4	0	""	""	1930:00	19	0.886	99	0.839	11	""	""	0	136	0	0	13
2012	10640	3	88	Cabrini	-	Opponent Totals	-	-	-	19	13	51	210	158	0	4	0	0	0	""	36	""	112	0.757	5	0	0	0	72	1	1	6
2012	10640	3	1305	Cairn	-	TEAM	-	-	-	0	0	0	0	105	0	0	0	1	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	1305	Cairn	-	Totals	-	-	-	16	9	41	166	111	1	2	0	""	""	1629:27	62	3.424	155	0.714	1	""	""	0	57	0	0	3
2012	10640	3	1305	Cairn	-	Opponent Totals	-	-	-	62	37	161	353	118	0	1	0	0	0	""	16	""	82	0.837	7	0	0	1	139	3	4	15
2012	10640	3	105	Cal Lutheran	-	TEAM	-	-	-	2	0	4	0	166	0	2	0	6	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	105	Cal Lutheran	-	Totals	-	-	-	82	52	216	464	180	0	13	0	""	""	2109:17	11	0.469	51	0.823	14	""	""	0	132	0	0	20
2012	10640	3	105	Cal Lutheran	-	Opponent Totals	-	-	-	11	7	29	151	166	1	18	0	0	0	""	82	""	156	0.655	2	0	0	0	33	0	0	2
2012	10640	3	114	Calvin	-	TEAM	-	-	-	0	0	0	0	161	0	1	0	3	0	0:00	1	""	4	0.800	""	""	""	0	 	0	0	0
2012	10640	3	114	Calvin	-	Totals	-	-	-	48	33	129	332	186	0	7	0	""	""	1800:00	48	2.400	82	0.631	4	""	""	0	100	0	0	10
2012	10640	3	114	Calvin	-	Opponent Totals	-	-	-	47	34	128	240	151	0	3	0	0	0	""	48	""	127	0.726	3	0	0	0	85	2	2	10
2012	10640	3	117	Capital	-	TEAM	-	-	-	0	0	0	0	207	0	1	0	1	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	117	Capital	-	Totals	-	-	-	45	35	125	328	207	1	8	0	""	""	2115:57	28	1.191	119	0.810	9	""	""	0	95	0	1	13
2012	10640	3	117	Capital	-	Opponent Totals	-	-	-	28	17	73	279	139	2	6	0	0	0	""	45	""	110	0.710	7	0	0	0	74	1	2	8
2012	10640	3	118	Carleton	-	TEAM	-	-	-	0	0	0	0	102	0	0	0	2	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	118	Carleton	-	Totals	-	-	-	28	20	76	275	102	0	2	0	""	""	1769:27	13	0.661	77	0.856	10	""	""	0	92	0	0	10
2012	10640	3	118	Carleton	-	Opponent Totals	-	-	-	13	8	34	143	139	0	3	0	0	0	""	28	""	124	0.816	4	0	0	0	49	0	0	6
2012	10640	3	119	Carnegie Mellon	-	TEAM	-	-	-	0	0	0	0	101	0	0	0	1	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	119	Carnegie Mellon	-	Totals	-	-	-	20	19	59	206	101	0	4	0	""	""	1441:38	20	1.249	62	0.756	5	""	""	0	85	0	0	9
2012	10640	3	119	Carnegie Mellon	-	Opponent Totals	-	-	-	20	18	58	154	124	0	7	0	0	0	""	20	""	82	0.804	5	0	0	0	44	0	0	7
2012	10640	3	120	Carroll (WI)	-	TEAM	-	-	-	0	0	0	0	117	0	0	0	4	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	120	Carroll (WI)	-	Totals	-	-	-	42	26	110	320	135	0	17	0	""	""	1928:58	21	0.980	74	0.779	10	""	""	0	117	0	0	10
2012	10640	3	120	Carroll (WI)	-	Opponent Totals	-	-	-	21	18	60	173	82	3	5	0	0	0	""	42	""	146	0.777	5	0	0	0	60	0	0	6
2012	10640	3	121	Carthage	-	TEAM	-	-	-	0	0	0	0	91	0	0	0	2	0	0:00	0	""	4	1.000	""	""	""	0	 	0	0	0
2012	10640	3	121	Carthage	-	Totals	-	-	-	31	26	88	249	91	1	3	0	""	""	1675:22	32	1.719	87	0.731	5	""	""	0	73	0	0	8
2012	10640	3	121	Carthage	-	Opponent Totals	-	-	-	32	22	86	282	75	0	6	0	0	0	""	31	""	97	0.758	4	0	0	0	91	1	1	9
2012	10640	3	122	Case	-	TEAM	-	-	-	0	0	0	0	139	0	1	0	2	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	3	122	Case	-	Totals	-	-	-	30	25	85	333	139	0	5	0	""	""	1898:45	11	0.521	83	0.883	11	""	""	0	87	2	2	13
2012	10640	3	122	Case	-	Opponent Totals	-	-	-	11	11	33	175	165	1	9	0	0	0	""	30	""	133	0.816	5	0	0	0	52	1	1	4
2012	10640	3	123	Castleton	-	TEAM	-	-	-	0	0	0	0	212	0	0	0	3	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	3	123	Castleton	-	Totals	-	-	-	71	50	192	531	212	0	0	0	""	""	2001:29	15	0.674	107	0.877	13	""	""	0	151	1	2	17
2012	10640	3	123	Castleton	-	Opponent Totals	-	-	-	15	11	41	210	165	1	3	0	0	0	""	71	""	211	0.748	2	0	0	0	79	0	1	5
2012	10640	3	124	Catholic	-	TEAM	-	-	-	0	0	0	0	123	0	0	0	3	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	3	124	Catholic	-	Totals	-	-	-	36	23	95	352	123	0	6	0	""	""	1723:41	23	1.201	79	0.775	9	""	""	0	97	3	3	12
2012	10640	3	124	Catholic	-	Opponent Totals	-	-	-	23	17	63	174	104	1	7	0	0	0	""	36	""	151	0.807	3	0	0	0	39	1	1	7
2012	10640	3	23624	Cazenovia	-	TEAM	-	-	-	0	0	0	0	84	0	0	0	""	""	""	""	""	""	""	""	""	""	0	 	0	0	0
2012	10640	3	23624	Cazenovia	-	Totals	-	-	-	20	6	46	211	89	0	3	0	""	""	99,000	36	1.964	147	0.803	5	""	""	0	67	1	2	5
2012	10640	3	23624	Cazenovia	-	Opponent Totals	-	-	-	36	10	82	250	94	1	5	0	0	0	99,000	20	1.091	109	0.845	10	0	0	0	110	0	0	11
2012	10640	3	14795	Cedar Crest	-	TEAM	-	-	-	1	0	2	0	35	0	0	0	1	0	0:00	0	""	2	1.000	""	""	""	0	 	0	0	0
2012	10640	3	14795	Cedar Crest	-	Totals	-	-	-	13	3	29	158	41	0	1	0	""	""	1566:44	63	3.619	191	0.752	2	""	""	1	48	1	1	1
2012	10640	3	14795	Cedar Crest	-	Opponent Totals	-	-	-	63	36	162	348	73	0	5	0	0	0	""	13	""	101	0.886	10	0	0	1	96	0	0	14
