year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2014	11420	2	30123	Academy of Art	2	1362848.0	Aronzon, Hanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1362848.0	So	17	17
2014	11420	2	30123	Academy of Art	3	1362849.0	Barker, Beth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1362849.0	Sr	18	16
2014	11420	2	30123	Academy of Art	22	1484435.0	Corneliussen, Miranda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484435.0	So	10	4
2014	11420	2	30123	Academy of Art	8	1159869.0	Emmett, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1159869.0	Sr	18	18
2014	11420	2	30123	Academy of Art	6	1249226.0	Fillingham, Louise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1249226.0	Jr	17	17
2014	11420	2	30123	Academy of Art	16	1484432.0	Gabriel, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484432.0	So	3	1
2014	11420	2	30123	Academy of Art	9	1484429.0	Garner-Purkis, Esme	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484429.0	So	10	0
2014	11420	2	30123	Academy of Art	11	1362850.0	Klandt, Jule	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1362850.0	So	18	12
2014	11420	2	30123	Academy of Art	10	1376786.0	Laudat, Réa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1376786.0	So	13	13
2014	11420	2	30123	Academy of Art	7	1484428.0	Leonhardt, Jasmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484428.0	Sr	13	10
2014	11420	2	30123	Academy of Art	15	1484431.0	Martig, Mikayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484431.0	Fr	18	7
2014	11420	2	30123	Academy of Art	20	1249224.0	Meneses, Sophie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1249224.0	Jr	17	16
2014	11420	2	30123	Academy of Art	18	1484433.0	Mitsuda, Kiyomi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484433.0	Fr	13	2
2014	11420	2	30123	Academy of Art	5	1484427.0	Otero Molano, Mariandrea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484427.0	Fr	17	9
2014	11420	2	30123	Academy of Art	13	1362854.0	Plater, Giovanni	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1362854.0	So	18	15
2014	11420	2	30123	Academy of Art	21	1484434.0	Powers, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484434.0	Fr	12	5
2014	11420	2	30123	Academy of Art	1	1362847.0	Rempe, Rachael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1362847.0	Jr	17	17
2014	11420	2	30123	Academy of Art	23	1484436.0	Shelton, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484436.0	Fr	13	4
2014	11420	2	30123	Academy of Art	14	1484430.0	Stewart, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484430.0	So	13	12
2014	11420	2	30123	Academy of Art	19	1484458.0	Sutter, Marley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484458.0	Jr	17	2
2014	11420	2	30123	Academy of Art	0	1362846.0	Vargas, Jessi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1362846.0	Fr	3	1
2014	11420	2	413	Metro St.	14	1341901.0	Campbell, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1341901.0	Fr	6	0
2014	11420	2	413	Metro St.	6	1133217.0	Cito, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1133217.0	Sr	20	19
2014	11420	2	413	Metro St.	17	1459707.0	Csaszar, Angela	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1459707.0	Jr	11	0
2014	11420	2	413	Metro St.	16	1242724.0	Farley, Brandi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1242724.0	Jr	21	21
