year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2013	11200	464	Omaha	08/17/2012	Iowa St.	311	Iowa St.	http://stats.ncaa.org/team/index/11200?org_id=311	false		true	L 0 - 4	false	false	false	0 - 4	0	4	false		1111552	http://stats.ncaa.org/game/index/1111552?org_id=464
2013	11200	464	Omaha	08/24/2012	@ Missouri St.	669	Missouri St.	http://stats.ncaa.org/team/index/11200?org_id=669	false		false	L 0 - 3	false	false	false	0 - 3	0	3	false		1112274	http://stats.ncaa.org/game/index/1112274?org_id=464
2013	11200	464	Omaha	08/26/2012	Utah St.	731	Utah St.	http://stats.ncaa.org/team/index/11200?org_id=731	false		true	L 1 - 3	false	false	false	1 - 3	1	3	false		1112561	http://stats.ncaa.org/game/index/1112561?org_id=464
2013	11200	464	Omaha	08/31/2012	@ Wyoming	811	Wyoming	http://stats.ncaa.org/team/index/11200?org_id=811	false		false	L 2 - 4	false	false	false	2 - 4	2	4	false		1095472	http://stats.ncaa.org/game/index/1095472?org_id=811
2013	11200	464	Omaha	09/02/2012	@ Northern Colo.	502	Northern Colo.	http://stats.ncaa.org/team/index/11200?org_id=502	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		1113305	http://stats.ncaa.org/game/index/1113305?org_id=502
2013	11200	464	Omaha	09/07/2012	Creighton	169	Creighton	http://stats.ncaa.org/team/index/11200?org_id=169	false		true	L 1 - 4	false	false	false	1 - 4	1	4	false		1133173	http://stats.ncaa.org/game/index/1133173?org_id=464
2013	11200	464	Omaha	09/09/2012	@ Drake	189	Drake	http://stats.ncaa.org/team/index/11200?org_id=189	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		1134234	http://stats.ncaa.org/game/index/1134234?org_id=189
2013	11200	464	Omaha	09/14/2012	@ Boise St.	66	Boise St.	http://stats.ncaa.org/team/index/11200?org_id=66	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		1165973	http://stats.ncaa.org/game/index/1165973?org_id=66
2013	11200	464	Omaha	09/16/2012	Portland St. @ Boise, Idaho	550	Portland St.	http://stats.ncaa.org/team/index/11200?org_id=550	true	Boise, Idaho	true	L 1 - 2	false	false	false	1 - 2	1	2	false		1169375	http://stats.ncaa.org/game/index/1169375?org_id=464
2013	11200	464	Omaha	09/21/2012	Oral Roberts	527	Oral Roberts	http://stats.ncaa.org/team/index/11200?org_id=527	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		1192904	http://stats.ncaa.org/game/index/1192904?org_id=464
