year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2013	11200	1	721	Air Force	6	1235453	Williamson, Kylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1235453	So	17	17	 	 	0	8	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	1	721	Air Force	18	1024399	Patterson, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1024399	Sr	17	15	5	 	10	33	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	1	1	2
2013	11200	1	721	Air Force	16	1024400	Lockerby, Sophia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1024400	Sr	17	15	 	1	1	22	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	1	721	Air Force	23	1024402	Avjian, Eryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1024402	Sr	17	16	 	1	1	8	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	1	721	Air Force	00	1117050	Stambaugh, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1117050	Jr	17	17	 	 	0	1	 	 	1	 	17	17	1591:11	17	0.962	85	0.833	5	5	9	 	 	 	 	 
2013	11200	1	721	Air Force	5	1117053	Moses, Kaleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1117053	Jr	17	9	 	1	1	19	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	1	721	Air Force	8	1117054	Dozier, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1117054	Jr	17	8	2	4	8	18	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	1	721	Air Force	13	1117055	Catchpole, Loren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1117055	Jr	17	17	 	 	0	7	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	1	721	Air Force	19	1117056	Bratt, Leah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1117056	Jr	17	16	3	 	6	29	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	1	721	Air Force	10	1235454	Fox, Mckenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1235454	So	17	11	1	 	2	25	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
