sport_code	year	year_id	division_id	team_id	team_name	team_url
WSO	2013	11200	3	4	Adrian	http://stats.ncaa.org/team/4/11200
WSO	2013	11200	3	11324	Agnes Scott	http://stats.ncaa.org/team/11324/11200
WSO	2013	11200	3	2798	Albertus Magnus	http://stats.ncaa.org/team/2798/11200
WSO	2013	11200	3	15	Albion	http://stats.ncaa.org/team/15/11200
WSO	2013	11200	3	16	Albright	http://stats.ncaa.org/team/16/11200
WSO	2013	11200	3	18	Alfred	http://stats.ncaa.org/team/18/11200
WSO	2013	11200	3	19	Allegheny	http://stats.ncaa.org/team/19/11200
WSO	2013	11200	3	21	Alma	http://stats.ncaa.org/team/21/11200
WSO	2013	11200	3	938	Alvernia	http://stats.ncaa.org/team/938/11200
WSO	2013	11200	3	28746	Alverno	http://stats.ncaa.org/team/28746/11200
WSO	2013	11200	3	24	Amherst	http://stats.ncaa.org/team/24/11200
WSO	2013	11200	3	939	Anderson (IN)	http://stats.ncaa.org/team/939/11200
WSO	2013	11200	3	26	Anna Maria	http://stats.ncaa.org/team/26/11200
WSO	2013	11200	3	966	Arcadia	http://stats.ncaa.org/team/966/11200
WSO	2013	11200	3	38	Augsburg	http://stats.ncaa.org/team/38/11200
WSO	2013	11200	3	40	Augustana (IL)	http://stats.ncaa.org/team/40/11200
WSO	2013	11200	3	42	Aurora	http://stats.ncaa.org/team/42/11200
WSO	2013	11200	3	953	Austin	http://stats.ncaa.org/team/953/11200
WSO	2013	11200	3	44	Averett	http://stats.ncaa.org/team/44/11200
WSO	2013	11200	3	45	Babson	http://stats.ncaa.org/team/45/11200
WSO	2013	11200	3	46	Baldwin Wallace	http://stats.ncaa.org/team/46/11200
WSO	2013	11200	3	962	Bard	http://stats.ncaa.org/team/962/11200
WSO	2013	11200	3	50	Bates	http://stats.ncaa.org/team/50/11200
WSO	2013	11200	3	26520	Bay Path	http://stats.ncaa.org/team/26520/11200
WSO	2013	11200	3	26107	Becker	http://stats.ncaa.org/team/26107/11200
WSO	2013	11200	3	53	Beloit	http://stats.ncaa.org/team/53/11200
WSO	2013	11200	3	296	Benedictine (IL)	http://stats.ncaa.org/team/296/11200
WSO	2013	11200	3	973	Berry	http://stats.ncaa.org/team/973/11200
WSO	2013	11200	3	59	Bethany (WV)	http://stats.ncaa.org/team/59/11200
WSO	2013	11200	3	30038	Bethany Lutheran	http://stats.ncaa.org/team/30038/11200
WSO	2013	11200	3	60	Bethel (MN)	http://stats.ncaa.org/team/60/11200
WSO	2013	11200	3	28593	Birmingham-So.	http://stats.ncaa.org/team/28593/11200
WSO	2013	11200	3	64	Blackburn	http://stats.ncaa.org/team/64/11200
WSO	2013	11200	3	987	Bluffton	http://stats.ncaa.org/team/987/11200
WSO	2013	11200	3	69	Bowdoin	http://stats.ncaa.org/team/69/11200
WSO	2013	11200	3	73	Brandeis	http://stats.ncaa.org/team/73/11200
WSO	2013	11200	3	75	Bridgewater (VA)	http://stats.ncaa.org/team/75/11200
WSO	2013	11200	3	76	Bridgewater St.	http://stats.ncaa.org/team/76/11200
WSO	2013	11200	3	78	Brockport	http://stats.ncaa.org/team/78/11200
WSO	2013	11200	3	79	Brooklyn	http://stats.ncaa.org/team/79/11200
WSO	2013	11200	3	82	Bryn Mawr	http://stats.ncaa.org/team/82/11200
WSO	2013	11200	3	84	Buena Vista	http://stats.ncaa.org/team/84/11200
WSO	2013	11200	3	85	Buffalo St.	http://stats.ncaa.org/team/85/11200
WSO	2013	11200	3	480	CCNY	http://stats.ncaa.org/team/480/11200
WSO	2013	11200	3	451	CMSV	http://stats.ncaa.org/team/451/11200
WSO	2013	11200	3	122	CWRU	http://stats.ncaa.org/team/122/11200
WSO	2013	11200	3	88	Cabrini	http://stats.ncaa.org/team/88/11200
WSO	2013	11200	3	1305	Cairn	http://stats.ncaa.org/team/1305/11200
