year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2017	12425	26172	A&M-Corpus Christi	08/19/2016	@ UTRGV	536	UTRGV	http://stats.ncaa.org/team/536/12425	false		false	L 1 - 2	false	false	false	1 - 2	1	2	false		4155151	http://stats.ncaa.org/game/index/4155151?org_id=536
2017	12425	26172	A&M-Corpus Christi	08/21/2016	UNLV @ Edinburg, TX	465	UNLV	http://stats.ncaa.org/team/465/12425	true	Edinburg, TX	true	L 0 - 6	false	false	false	0 - 6	0	6	false		4155276	http://stats.ncaa.org/game/index/4155276?org_id=465
2017	12425	26172	A&M-Corpus Christi	08/26/2016	@ North Texas	497	North Texas	http://stats.ncaa.org/team/497/12425	false		false	L 0 - 4	false	false	false	0 - 4	0	4	false		4156684	http://stats.ncaa.org/game/index/4156684?org_id=497
2017	12425	26172	A&M-Corpus Christi	08/28/2016	@ SMU	663	SMU	http://stats.ncaa.org/team/663/12425	false		false	L 0 - 9	false	false	false	0 - 9	0	9	false		4156689	http://stats.ncaa.org/game/index/4156689?org_id=663
2017	12425	26172	A&M-Corpus Christi	09/02/2016	@ UTSA	706	UTSA	http://stats.ncaa.org/team/706/12425	false		false	L 1 - 6	false	false	false	1 - 6	1	6	false		4159425	http://stats.ncaa.org/game/index/4159425?org_id=706
2017	12425	26172	A&M-Corpus Christi	09/09/2016	Houston	288	Houston	http://stats.ncaa.org/team/288/12425	false		true	L 1 - 4	false	false	false	1 - 4	1	4	false		4166475	http://stats.ncaa.org/game/index/4166475?org_id=26172
2017	12425	26172	A&M-Corpus Christi	09/11/2016	UTRGV	536	UTRGV	http://stats.ncaa.org/team/536/12425	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		4170042	http://stats.ncaa.org/game/index/4170042?org_id=26172
2017	12425	26172	A&M-Corpus Christi	09/17/2016	Abilene Christian	2	Abilene Christian	http://stats.ncaa.org/team/2/12425	false		true	L 0 - 4	false	false	false	0 - 4	0	4	false		4177467	http://stats.ncaa.org/game/index/4177467?org_id=26172
2017	12425	26172	A&M-Corpus Christi	09/23/2016	SFA	676	SFA	http://stats.ncaa.org/team/676/12425	false		true	L 1 - 5	false	false	false	1 - 5	1	5	false		4186365	http://stats.ncaa.org/game/index/4186365?org_id=26172
2017	12425	26172	A&M-Corpus Christi	09/25/2016	Sam Houston St.	624	Sam Houston St.	http://stats.ncaa.org/team/624/12425	false		true	L 1 - 3	false	false	false	1 - 3	1	3	false		4186044	http://stats.ncaa.org/game/index/4186044?org_id=26172
2017	12425	26172	A&M-Corpus Christi	09/30/2016	@ Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/483/12425	false		false	L 1 - 2 (1OT)	false	false	false	1 - 2	1	2	true	1OT	4191049	http://stats.ncaa.org/game/index/4191049?org_id=483
2017	12425	26172	A&M-Corpus Christi	10/02/2016	@ Southeastern La.	655	Southeastern La.	http://stats.ncaa.org/team/655/12425	false		false	L 0 - 1 (1OT)	false	false	false	0 - 1	0	1	true	1OT	4194081	http://stats.ncaa.org/game/index/4194081?org_id=655
2017	12425	26172	A&M-Corpus Christi	10/07/2016	@ UIW	2743	UIW	http://stats.ncaa.org/team/2743/12425	false		false	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4199123	http://stats.ncaa.org/game/index/4199123?org_id=2743
2017	12425	26172	A&M-Corpus Christi	10/14/2016	Northwestern St.	508	Northwestern St.	http://stats.ncaa.org/team/508/12425	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		4209068	http://stats.ncaa.org/game/index/4209068?org_id=26172
2017	12425	26172	A&M-Corpus Christi	10/16/2016	Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/1004/12425	false		true	L 2 - 6	false	false	false	2 - 6	2	6	false		4209656	http://stats.ncaa.org/game/index/4209656?org_id=26172
2017	12425	26172	A&M-Corpus Christi	10/21/2016	@ Lamar University	346	Lamar University	http://stats.ncaa.org/team/346/12425	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		4214940	http://stats.ncaa.org/game/index/4214940?org_id=346
2017	12425	26172	A&M-Corpus Christi	10/23/2016	@ McNeese	402	McNeese	http://stats.ncaa.org/team/402/12425	false		false	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	4217675	http://stats.ncaa.org/game/index/4217675?org_id=402
2017	12425	26172	A&M-Corpus Christi	10/28/2016	Houston Baptist	287	Houston Baptist	http://stats.ncaa.org/team/287/12425	false		true	L 1 - 4	false	false	false	1 - 4	1	4	false		4222035	http://stats.ncaa.org/game/index/4222035?org_id=26172
2017	12425	2	Abilene Christian	08/19/2016	UTSA	706	UTSA	http://stats.ncaa.org/team/706/12425	false		true	L 1 - 4	false	false	false	1 - 4	1	4	false		4154835	http://stats.ncaa.org/game/index/4154835?org_id=2
2017	12425	2	Abilene Christian	08/21/2016	UTEP	704	UTEP	http://stats.ncaa.org/team/704/12425	false		true	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	4154971	http://stats.ncaa.org/game/index/4154971?org_id=2
2017	12425	2	Abilene Christian	08/26/2016	Oral Roberts	527	Oral Roberts	http://stats.ncaa.org/team/527/12425	false		true	L 0 - 1	false	false	false	0 - 1	0	1	false		4179581	http://stats.ncaa.org/game/index/4179581?org_id=2
2017	12425	2	Abilene Christian	08/28/2016	@ North Texas	497	North Texas	http://stats.ncaa.org/team/497/12425	false		false	L 2 - 3	false	false	false	2 - 3	2	3	false		4156668	http://stats.ncaa.org/game/index/4156668?org_id=497
2017	12425	2	Abilene Christian	09/02/2016	Prairie View	553	Prairie View	http://stats.ncaa.org/team/553/12425	false		true	W 5 - 0	false	false	true	5 - 0	5	0	false		4161876	http://stats.ncaa.org/game/index/4161876?org_id=2
2017	12425	2	Abilene Christian	09/04/2016	@ Texas Tech	700	Texas Tech	http://stats.ncaa.org/team/700/12425	false		false	L 1 - 3	false	false	false	1 - 3	1	3	false		4161208	http://stats.ncaa.org/game/index/4161208?org_id=700
2017	12425	2	Abilene Christian	09/09/2016	@ Oklahoma St.	521	Oklahoma St.	http://stats.ncaa.org/team/521/12425	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		4166251	http://stats.ncaa.org/game/index/4166251?org_id=521
2017	12425	2	Abilene Christian	09/11/2016	@ SMU	663	SMU	http://stats.ncaa.org/team/663/12425	false		false	L 1 - 6	false	false	false	1 - 6	1	6	false		4170028	http://stats.ncaa.org/game/index/4170028?org_id=663
2017	12425	2	Abilene Christian	09/17/2016	@ A&M-Corpus Christi	26172	A&M-Corpus Christi	http://stats.ncaa.org/team/26172/12425	false		false	W 4 - 0	false	false	true	4 - 0	4	0	false		4177467	http://stats.ncaa.org/game/index/4177467?org_id=26172
2017	12425	2	Abilene Christian	09/23/2016	Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/483/12425	false		true	W 2 - 1 (1OT)	false	false	true	2 - 1	2	1	true	1OT	4183419	http://stats.ncaa.org/game/index/4183419?org_id=2
2017	12425	2	Abilene Christian	09/25/2016	Southeastern La.	655	Southeastern La.	http://stats.ncaa.org/team/655/12425	false		true	W 2 - 0	false	false	true	2 - 0	2	0	false		4185977	http://stats.ncaa.org/game/index/4185977?org_id=2
2017	12425	2	Abilene Christian	09/30/2016	@ Northwestern St.	508	Northwestern St.	http://stats.ncaa.org/team/508/12425	false		false	L 1 - 2 (1OT)	false	false	false	1 - 2	1	2	true	1OT	4191411	http://stats.ncaa.org/game/index/4191411?org_id=508
2017	12425	2	Abilene Christian	10/02/2016	@ Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/1004/12425	false		false	T 0 - 0 (2OT)	false	false	false	0 - 0	0	0	true	2OT	4194050	http://stats.ncaa.org/game/index/4194050?org_id=1004
2017	12425	2	Abilene Christian	10/07/2016	Houston Baptist	287	Houston Baptist	http://stats.ncaa.org/team/287/12425	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		4200008	http://stats.ncaa.org/game/index/4200008?org_id=2
2017	12425	2	Abilene Christian	10/14/2016	Lamar University	346	Lamar University	http://stats.ncaa.org/team/346/12425	false		true	W 2 - 1	false	false	true	2 - 1	2	1	false		4206789	http://stats.ncaa.org/game/index/4206789?org_id=2
2017	12425	2	Abilene Christian	10/16/2016	McNeese	402	McNeese	http://stats.ncaa.org/team/402/12425	false		true	W 2 - 1	false	false	true	2 - 1	2	1	false		4209466	http://stats.ncaa.org/game/index/4209466?org_id=2
2017	12425	2	Abilene Christian	10/21/2016	@ SFA	676	SFA	http://stats.ncaa.org/team/676/12425	false		false	L 2 - 3	false	false	false	2 - 3	2	3	false		4218924	http://stats.ncaa.org/game/index/4218924?org_id=676
2017	12425	2	Abilene Christian	10/23/2016	@ Sam Houston St.	624	Sam Houston St.	http://stats.ncaa.org/team/624/12425	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		4217597	http://stats.ncaa.org/game/index/4217597?org_id=624
2017	12425	2	Abilene Christian	10/28/2016	@ UIW	2743	UIW	http://stats.ncaa.org/team/2743/12425	false		false	W 2 - 1	false	false	true	2 - 1	2	1	false		4221986	http://stats.ncaa.org/game/index/4221986?org_id=2743
2017	12425	721	Air Force	08/19/2016	Colorado	157	Colorado	http://stats.ncaa.org/team/157/12425	false		true	L 0 - 2	false	false	false	0 - 2	0	2	false		4154981	http://stats.ncaa.org/game/index/4154981?org_id=721
2017	12425	721	Air Force	08/21/2016	Northern Colo. @ Boulder, Colo.	502	Northern Colo.	http://stats.ncaa.org/team/502/12425	true	Boulder, Colo.	true	T 2 - 2 (2OT)	false	false	false	2 - 2	2	2	true	2OT	4154990	http://stats.ncaa.org/game/index/4154990?org_id=502
2017	12425	721	Air Force	08/28/2016	@ Green Bay	794	Green Bay	http://stats.ncaa.org/team/794/12425	false		false	W 2 - 0	false	false	true	2 - 0	2	0	false		4156633	http://stats.ncaa.org/game/index/4156633?org_id=794
