year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2013	11200	2	2	Abilene Christian	15	1164585	Lindholm, Whitley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1164585	Jr	19	18	 	1	""	10	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	00	1053422	Moncure, Arielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1053422	Sr	19	19	 	 	""	 	 	 	 	 	19	19	1730:00	21	1.092	78	0.788	6	8	9	 	 	 	 	 
2013	11200	2	2	Abilene Christian	3	1053424	Grimm, Krysta	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1053424	Sr	19	18	3	3	9	42	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2013	11200	2	2	Abilene Christian	5	1053425	Coppedge, Julie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1053425	Sr	19	19	5	1	11	54	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	1	1	3
2013	11200	2	2	Abilene Christian	10	1164583	Buschman, Brie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1164583	Jr	19	19	 	 	""	 	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	6	1244225	Turner, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1244225	So	19	2	3	 	""	21	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	7	1244226	Schoch, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1244226	So	19	18	 	 	""	13	1	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	14	1053426	Stirling, Lexi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1053426	Sr	18	18	1	1	3	10	1	1	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	2	2	Abilene Christian	21	1244232	Heron, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1244232	Sr	18	17	1	1	3	5	1	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	4	1164581	Ferrara, Jacey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1164581	Jr	18	16	2	 	""	17	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	2	2	Abilene Christian	13	1164590	Craig, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1164590	Jr	18	6	 	1	""	11	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	9	1357976	Jones, Lindsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1357976	Fr	17	15	 	 	""	14	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	2	1164580	Carpenter, Andrea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1164580	Jr	16	14	5	2	12	37	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	2	2	Abilene Christian	8	1244227	Brown, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1244227	So	15	1	 	 	""	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	11	1244228	Stivers, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1244228	So	15	5	1	 	""	3	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	19	1357980	Stratton, Mandy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1357980	Fr	14	1	 	 	""	4	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	18	1053423	Garner, Katherine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1053423	Jr	13	3	 	 	""	3	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	16	1244230	Brown, Madison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1244230	So	8	0	 	 	""	3	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	20	1357981	Vinson, Allie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1357981	Fr	7	0	 	 	""	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	2	Abilene Christian	12	1357977	Bontke, Elizabeth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1357977	Fr	1	0	 	 	""	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	30123	Academy of Art	1	1362847	Rempe, Rachael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1362847	So	18	18	 	 	""	 	 	 	 	 	18	18	1628:13	29	1.603	109	0.790	5	7	11	 	 	 	 	 
2013	11200	2	30123	Academy of Art	22	1056582	McCandlish, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1056582	Sr	18	14	 	 	""	5	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	30123	Academy of Art	15	1056585	Sharpe, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1056585	Sr	18	18	3	5	11	13	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	1	1	 
2013	11200	2	30123	Academy of Art	8	1159869	Emmett, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1159869	Jr	18	18	6	2	14	37	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	2	30123	Academy of Art	20	1249224	Meneses, Sophie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1249224	So	18	18	 	1	""	3	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	30123	Academy of Art	6	1249226	Fillingham, Louise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1249226	So	18	18	2	2	6	26	 	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	30123	Academy of Art	9	1249228	Gallegos, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1249228	So	18	10	 	 	""	2	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	30123	Academy of Art	2	1362848	Aronzon, Hanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1362848	Fr	18	18	 	1	""	2	 	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2013	11200	2	30123	Academy of Art	11	1362850	Klandt, Jule	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1362850	Fr	18	12	3	2	8	14	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2013	11200	2	30123	Academy of Art	3	1362849	Barker, Beth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1362849	Jr	17	11	7	2	16	21	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	3
2013	11200	2	30123	Academy of Art	5	1249230	MacDonald, Haily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11200&stats_player_seq=1249230	So	17	17	 	 	""	3	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
