year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2012	10640	2	2	Abilene Christian	-	TEAM	-	-	-	1	0	2	0	176	0	0	0	5	0	0:00	0	""	3	1.000	""	""	""	0	 	0	0	0
2012	10640	2	2	Abilene Christian	-	Totals	-	-	-	49	44	142	413	176	0	5	0	""	""	2118:17	15	0.637	118	0.887	11	""	""	0	95	2	3	20
2012	10640	2	2	Abilene Christian	-	Opponent Totals	-	-	-	15	12	42	257	195	0	12	0	0	0	""	49	""	168	0.774	1	0	0	0	79	0	1	2
2012	10640	2	30123	Academy of Art	-	TEAM	-	-	-	0	0	0	0	153	0	1	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	2	30123	Academy of Art	-	Totals	-	-	-	20	15	55	160	153	2	12	0	""	""	1489:01	41	2.478	69	0.627	1	""	""	0	55	0	2	4
2012	10640	2	30123	Academy of Art	-	Opponent Totals	-	-	-	41	31	113	247	176	4	20	0	0	0	""	20	""	46	0.697	7	0	0	0	61	0	0	10
2012	10640	2	929	Adams St.	-	TEAM	-	-	-	0	0	0	0	189	0	0	0	1	0	0:00	0	""	0	""	""	""	""	0	 	0	0	0
2012	10640	2	929	Adams St.	-	Totals	-	-	-	24	15	63	264	258	3	19	0	""	""	1695:49	38	2.017	105	0.734	2	""	""	0	66	2	2	7
2012	10640	2	929	Adams St.	-	Opponent Totals	-	-	-	38	26	102	295	123	2	11	0	0	0	""	24	""	91	0.791	6	0	0	0	76	1	3	9
2012	10640	2	3	Adelphi	-	TEAM	-	-	-	0	0	0	0	77	0	0	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	2	3	Adelphi	-	Totals	-	-	-	20	14	54	159	84	0	3	0	""	""	1554:41	22	1.274	84	0.792	5	""	""	0	59	2	2	8
2012	10640	2	3	Adelphi	-	Opponent Totals	-	-	-	22	16	60	213	94	0	3	0	0	0	""	20	""	70	0.778	7	0	0	0	75	0	0	8
2012	10640	2	10	Ala.-Huntsville	-	TEAM	-	-	-	0	0	0	0	166	0	3	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	2	10	Ala.-Huntsville	-	Totals	-	-	-	25	13	63	154	166	1	17	0	""	""	1712:19	37	1.945	114	0.755	1	""	""	0	87	1	1	5
2012	10640	2	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	37	30	104	262	149	2	7	0	0	0	""	25	""	46	0.648	3	0	0	0	108	2	4	11
2012	10640	2	934	Alderson Broaddus	-	TEAM	-	-	-	0	0	0	0	128	0	2	0	1	0	0:00	0	""	1	1.000	""	""	""	0	 	0	0	0
2012	10640	2	934	Alderson Broaddus	-	Totals	-	-	-	33	26	92	303	139	0	4	0	""	""	1999:38	19	0.855	102	0.843	11	""	""	0	86	2	2	11
