year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	error	exempted	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	11720	30165	SUNY Canton	08/30/2014	Paul Smith		Paul Smith		false		true	W 6 - 1	false	false	true	6 - 1	6	1	false		3423297	http://stats.ncaa.org/game/index/3423297?org_id=30165
2015	11720	30165	SUNY Canton	08/31/2014	Vermont Tech		Vermont Tech		false		true	W 4 - 0	false	false	true	4 - 0	4	0	false		3423792	http://stats.ncaa.org/game/index/3423792?org_id=30165
2015	11720	30165	SUNY Canton	09/03/2014	@ Plattsburgh St.	547	Plattsburgh St.	http://stats.ncaa.org/team/index/11720?org_id=547	false		false	L 0 - 10	false	false	false	0 - 10	0	10	false		3423798	http://stats.ncaa.org/game/index/3423798?org_id=547
2015	11720	30165	SUNY Canton	09/06/2014	@ Alfred	18	Alfred	http://stats.ncaa.org/team/index/11720?org_id=18	false		false	L 1 - 7	false	false	false	1 - 7	1	7	false		3427486	http://stats.ncaa.org/game/index/3427486?org_id=30165
2015	11720	30165	SUNY Canton	09/07/2014	@ Alfred St.	30170	Alfred St.	http://stats.ncaa.org/team/index/11720?org_id=30170	false		false	L 1 - 8	false	false	false	1 - 8	1	8	false		3427578	http://stats.ncaa.org/game/index/3427578?org_id=30165
2015	11720	30165	SUNY Canton	09/10/2014	Green Mountain	11062	Green Mountain	http://stats.ncaa.org/team/index/11720?org_id=11062	false		true	W 4 - 3 (1OT)	false	false	true	4 - 3	4	3	true	1OT	3430539	http://stats.ncaa.org/game/index/3430539?org_id=11062
2015	11720	30165	SUNY Canton	09/13/2014	D'Youville	1059	D'Youville	http://stats.ncaa.org/team/index/11720?org_id=1059	false		true	L 1 - 8	false	false	false	1 - 8	1	8	false		3432733	http://stats.ncaa.org/game/index/3432733?org_id=30165
2015	11720	30165	SUNY Canton	09/17/2014	SUNY Potsdam	552	SUNY Potsdam	http://stats.ncaa.org/team/index/11720?org_id=552	false		true	L 1 - 6	false	false	false	1 - 6	1	6	false		3437460	http://stats.ncaa.org/game/index/3437460?org_id=30165
2015	11720	30165	SUNY Canton	09/20/2014	@ Pitt.-Greensburg	11839	Pitt.-Greensburg	http://stats.ncaa.org/team/index/11720?org_id=11839	false		false	L 0 - 7	false	false	false	0 - 7	0	7	false		3442991	http://stats.ncaa.org/game/index/3442991?org_id=11839
2015	11720	30165	SUNY Canton	09/21/2014	@ Chatham	10972	Chatham	http://stats.ncaa.org/team/index/11720?org_id=10972	false		false	L 1 - 2 (1OT)	false	false	false	1 - 2	1	2	true	1OT	3442246	http://stats.ncaa.org/game/index/3442246?org_id=10972
2015	11720	30165	SUNY Canton	09/24/2014	@ Johnson St.	324	Johnson St.	http://stats.ncaa.org/team/index/11720?org_id=324	false		false	L 2 - 6	false	false	false	2 - 6	2	6	false		3445757	http://stats.ncaa.org/game/index/3445757?org_id=324
2015	11720	30165	SUNY Canton	09/28/2014	@ Hamilton	267	Hamilton	http://stats.ncaa.org/team/index/11720?org_id=267	false		false	L 0 - 7	false	false	false	0 - 7	0	7	false		3450612	http://stats.ncaa.org/game/index/3450612?org_id=267
2015	11720	30165	SUNY Canton	10/04/2014	Cazenovia	23624	Cazenovia	http://stats.ncaa.org/team/index/11720?org_id=23624	false		true	W 6 - 2	false	false	true	6 - 2	6	2	false		3457317	http://stats.ncaa.org/game/index/3457317?org_id=23624
2015	11720	30165	SUNY Canton	10/07/2014	@ Clarkson	146	Clarkson	http://stats.ncaa.org/team/index/11720?org_id=146	false		false	L 2 - 5	false	false	false	2 - 5	2	5	false		3462665	http://stats.ncaa.org/game/index/3462665?org_id=146
2015	11720	30165	SUNY Canton	10/11/2014	Morrisville St.	30067	Morrisville St.	http://stats.ncaa.org/team/index/11720?org_id=30067	false		true	L 1 - 2	false	false	false	1 - 2	1	2	false		3466171	http://stats.ncaa.org/game/index/3466171?org_id=30165
2015	11720	30165	SUNY Canton	10/15/2014	@ SUNY Poly	9500	SUNY Poly	http://stats.ncaa.org/team/index/11720?org_id=9500	false		false	L 2 - 5	false	false	false	2 - 5	2	5	false		3471412	http://stats.ncaa.org/game/index/3471412?org_id=9500
2015	11720	30165	SUNY Canton	10/18/2014	Albany Pharmacy		Albany Pharmacy		false		true	L 2 - 8	false	false	false	2 - 8	2	8	false		3474518	http://stats.ncaa.org/game/index/3474518?org_id=30165
2015	11720	30165	SUNY Canton	10/25/2014	@ SUNY ESF		SUNY ESF		false		false	L 1 - 5	false	false	false	1 - 5	1	5	false		3486833	http://stats.ncaa.org/game/index/3486833?org_id=30165
2015	11720	30165	SUNY Canton	10/29/2014	Sage Colleges	11036	Sage Colleges	http://stats.ncaa.org/team/index/11720?org_id=11036	false		true	L 0 - 3	false	false	false	0 - 3	0	3	false		3487340	http://stats.ncaa.org/game/index/3487340?org_id=11036
2015	11720	763	Wesley	08/30/2014	St. Elizabeth	9684	St. Elizabeth	http://stats.ncaa.org/team/index/11720?org_id=9684	false		true	W 10 - 0	false	false	true	10 - 0	10	0	false		3421889	http://stats.ncaa.org/game/index/3421889?org_id=763
2015	11720	763	Wesley	09/04/2014	@ Gwynedd Mercy	12399	Gwynedd Mercy	http://stats.ncaa.org/team/index/11720?org_id=12399	false		false	W 1 - 0	false	false	true	1 - 0	1	0	false		3423994	http://stats.ncaa.org/game/index/3423994?org_id=12399
2015	11720	763	Wesley	09/06/2014	@ Swarthmore	686	Swarthmore	http://stats.ncaa.org/team/index/11720?org_id=686	false		false	L 1 - 4	false	false	false	1 - 4	1	4	false		3428005	http://stats.ncaa.org/game/index/3428005?org_id=686
2015	11720	763	Wesley	09/09/2014	Hood	8404	Hood	http://stats.ncaa.org/team/index/11720?org_id=8404	false		true	W 1 - 0	false	false	true	1 - 0	1	0	false		3451655	http://stats.ncaa.org/game/index/3451655?org_id=763
2015	11720	763	Wesley	09/13/2014	Immaculata	303	Immaculata	http://stats.ncaa.org/team/index/11720?org_id=303	false		true	W 3 - 0	false	false	true	3 - 0	3	0	false		3435426	http://stats.ncaa.org/game/index/3435426?org_id=763
2015	11720	763	Wesley	09/16/2014	Notre Dame (MD)	8600	Notre Dame (MD)	http://stats.ncaa.org/team/index/11720?org_id=8600	false		true	W 6 - 1	false	false	true	6 - 1	6	1	false		3436799	http://stats.ncaa.org/game/index/3436799?org_id=763
2015	11720	763	Wesley	09/18/2014	Neumann	1254	Neumann	http://stats.ncaa.org/team/index/11720?org_id=1254	false		true	W 2 - 1	false	false	true	2 - 1	2	1	false		3438245	http://stats.ncaa.org/game/index/3438245?org_id=763
2015	11720	763	Wesley	09/20/2014	@ Trinity Washington	23413	Trinity Washington	http://stats.ncaa.org/team/index/11720?org_id=23413	false		false	W 10 - 0	false	false	true	10 - 0	10	0	false		3440535	http://stats.ncaa.org/game/index/3440535?org_id=23413
2015	11720	763	Wesley	09/27/2014	@ Chris. Newport	139	Chris. Newport	http://stats.ncaa.org/team/index/11720?org_id=139	false		false	L 0 - 5	false	false	false	0 - 5	0	5	false		3450222	http://stats.ncaa.org/game/index/3450222?org_id=139
2015	11720	763	Wesley	10/01/2014	York (PA)	815	York (PA)	http://stats.ncaa.org/team/index/11720?org_id=815	false		true	L 1 - 3	false	false	false	1 - 3	1	3	false		3453691	http://stats.ncaa.org/game/index/3453691?org_id=763
2015	11720	763	Wesley	10/04/2014	@ St. Mary's (MD)	611	St. Mary's (MD)	http://stats.ncaa.org/team/index/11720?org_id=611	false		false	L 0 - 2	false	false	false	0 - 2	0	2	false		3459714	http://stats.ncaa.org/game/index/3459714?org_id=611
