year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2014	11420	1	26172	A&M-Corpus Chris	23	1458276	Erdmann, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458276	Fr	18	18	1	 	2.00	20	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	19	1458273	Kuhl, Audrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458273	Fr	18	0	 	1.00	1.00	7	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	28	1458281	Gonzalez, Daniela	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458281	Fr	18	18	 	 	0.00	2	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	15	1458269	Redona, Kallyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458269	So	18	18	1	1.00	3.00	10	 	 	4	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	14	1458268	Biba, Emma	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458268	Fr	18	18	 	 	0.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	11	1458266	Franco, Yvette	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458266	Fr	18	18	8	3.00	19.00	34	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	1	1
2014	11420	1	26172	A&M-Corpus Chris	1	1458260	Baldwin, Audrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458260	Sr	18	18	 	 	0.00	 	 	 	1	 	18	18	1550:27	44	2.554	128.00	0.744	1	2	16	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	26	1458279	Chandlee, Sara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458279	Jr	18	18	 	 	0.00	7	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	13	1458267	Miller, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458267	Jr	17	16	3	 	6.00	23	 	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	1	26172	A&M-Corpus Chris	21	1458274	Olive, Mariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458274	Fr	17	7	 	 	0.00	1	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	1	26172	A&M-Corpus Chris	9	1458264	Cordero, Meghan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1458264	Fr	17	16	1	3.00	5.00	12	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
