year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2014	11420	2	30123	Academy of Art	16	1484432	Gabriel, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1484432	So	3	1	 	 	0.00	2	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	24	1481064	McBain, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1481064	Fr	18	18	1	 	2.00	16	5	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	929	Adams St.	23	1480990	Rasmussen, Abbey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1480990	Fr	18	18	 	 	0.00	12	11	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	11	1373333	Ramirez, Kylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373333	Jr	18	0	1	 	2.00	3	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	9	1373332	Zobel, Hailey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373332	Jr	18	8	1	1.00	3.00	9	3	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	929	Adams St.	5	1373331	Iwaniec, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373331	Sr	18	18	1	 	2.00	19	5	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	17	1277110	Salinas, Amy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1277110	Jr	18	17	2	4.00	8.00	11	3	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	22	1245790	Mercado, Allie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1245790	Jr	18	18	8	 	16.00	37	18	 	3	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2014	11420	2	929	Adams St.	21	1245789	Hightower, Bethany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1245789	Jr	18	18	1	 	2.00	3	6	 	 	 	 	 	 	""	""	 	""	 	 	 	1	 	 	 	1
2014	11420	2	929	Adams St.	20	1245788	Jones, Laci	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1245788	Jr	18	18	5	4.00	14.00	19	14	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	14	1245786	Marcolina, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1245786	Jr	18	18	1	1.00	3.00	5	3	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	929	Adams St.	8	1245785	Hackett, Kristine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1245785	Jr	18	18	1	 	2.00	4	14	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	3	1245783	Sandoval, Jenezza	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1245783	Jr	18	0	1	1.00	3.00	9	3	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	28	1481066	Armijo, Dezirae	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1481066	Fr	18	0	4	1.00	9.00	26	6	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	16	1480971	Cruz, Hope	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1480971	Fr	16	0	1	1.00	3.00	5	3	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	0	1149172	Kohlts, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1149172	Sr	16	16	 	 	0.00	 	 	 	 	 	15	15	1433:15	17	1.068	76.00	0.817	4	5	4	 	 	 	 	 
2014	11420	2	929	Adams St.	19	1480973	Furbush, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1480973	Fr	15	0	 	 	0.00	 	4	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	33	1373365	Sidor, Carissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373365	So	14	0	 	 	0.00	2	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	2	1149179	Therkildsen, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1149179	Jr	14	0	2	 	4.00	2	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	13	1373342	Foster, Sloan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373342	So	13	0	 	3.00	3.00	4	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	12	1373334	Romek, Alexa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373334	Jr	12	1	1	 	2.00	3	1	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	15	1149177	Sanderson, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1149177	Jr	12	10	2	1.00	5.00	22	7	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	4	1373339	Cobos, Sofia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373339	So	9	0	 	 	0.00	1	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	18	1373366	Stoner, Cassidy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373366	Jr	6	0	 	1.00	1.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	929	Adams St.	1	1373367	Zabawa, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373367	So	5	1	 	 	0.00	 	 	 	 	 	4	1	223:43	3	1.207	14.00	0.824	 	 	2	 	 	 	 	 
2014	11420	2	929	Adams St.	00	1373330	Crandall, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1373330	So	3	1	 	 	0.00	 	 	 	 	 	3	1	93:02	0	0.000	3.00	1.000	 	1	 	 	 	 	 	 
2014	11420	2	929	Adams St.	25	1481065	Van de Wille, Elaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1481065	So	1	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	12	1354414	Brown, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1354414	Jr	21	21	 	3.00	3.00	7	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	32	1335825	Groth, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335825	So	21	21	1	 	2.00	8	 	 	1	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	7	1335820	Salmon, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335820	So	21	21	1	 	2.00	8	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	2	1335819	Rubin, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335819	So	21	18	 	1.00	1.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	27	1335818	Czavar, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335818	So	21	20	9	3.00	21.00	42	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	11	1234909	Liotine, Donna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1234909	Jr	21	21	1	 	2.00	16	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	1	1	1
2014	11420	2	3	Adelphi	10	1492536	Antonino, Victoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492536	Fr	21	16	8	5.00	21.00	38	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	4
2014	11420	2	3	Adelphi	1	1234903	Whitney, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1234903	Jr	21	21	 	 	0.00	 	 	 	 	 	21	21	1950:16	16	0.738	97.00	0.858	6	14	3	 	 	 	 	 
2014	11420	2	3	Adelphi	24	1117709	Goldstein, Aimee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1117709	Sr	21	21	2	3.00	7.00	28	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	3	1492533	Duarte, Melissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492533	So	20	10	2	3.00	7.00	23	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	18	1335822	Malles, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335822	So	20	6	1	 	2.00	14	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	16	1492539	Simpson, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492539	Fr	17	0	2	 	4.00	13	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	25	1335827	Lastra, Bianca	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335827	So	17	10	2	 	4.00	15	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	14	1492537	Simmonds, Meaghan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492537	Fr	15	7	 	 	0.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	9	1492535	Lanza, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492535	So	13	13	2	1.00	5.00	23	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	19	1335823	Ortiz, Giselle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335823	So	9	0	2	1.00	5.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	15	1509029	Barone, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1509029	N/A	7	0	1	2.00	4.00	4	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	3	Adelphi	22	1117699	Bush, Mara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1117699	Sr	5	0	 	 	0.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	4	1492534	Leahy, Sally	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492534	Sr	5	5	 	 	0.00	3	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	8	1234905	Jehle, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1234905	Jr	4	0	 	 	0.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	17	1335821	Dutcher, Christina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1335821	So	4	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	6	1234904	Carey, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1234904	Jr	3	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	26	1492543	Doherty, Erin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492543	So	3	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	21	1117759	Wollman, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1117759	Sr	2	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	0	1234907	Velazquez, Kimberly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1234907	Jr	2	0	 	 	0.00	 	 	 	 	 	2	 	26:13	0	0.000	2.00	1.000	 	 	 	 	 	 	 	 
2014	11420	2	3	Adelphi	15	1492538	Barone Stern, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1492538	Fr	1	0	 	 	0.00	2	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	18	1374338	Jetsu, Niina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1374338	So	20	20	 	1.00	1.00	21	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	1	 
2014	11420	2	10	Ala.-Huntsville	4	1489807	Maurice, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489807	Fr	20	20	2	2.00	6.00	14	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	23	1238314	Blunt, Marie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1238314	Jr	20	19	2	 	4.00	5	 	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	10	Ala.-Huntsville	10	1238308	Harding, Gillian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1238308	Jr	20	8	 	 	0.00	5	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	22	1374342	Young, Jillian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1374342	So	20	20	2	1.00	5.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	16	1489806	Klein, Alexandra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489806	Fr	19	4	 	1.00	1.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	12	1489810	Phillips, Klaire	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489810	Fr	19	16	3	2.00	8.00	15	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2014	11420	2	10	Ala.-Huntsville	0	1238304	Gunnarsdottir, Iris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1238304	Sr	19	19	1	1.00	3.00	1	 	1	 	 	19	17	1782:03	30	1.515	119.00	0.799	3	4	10	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	9	1489809	Petermann, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489809	Jr	19	17	2	2.00	6.00	30	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	5	1489824	Dodd, Melody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489824	Fr	18	11	3	1.00	7.00	23	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	1
2014	11420	2	10	Ala.-Huntsville	14	1238311	McWhorter, Shayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1238311	Jr	18	18	 	1.00	1.00	4	 	 	1	 	1	1	90:00	1	1.000	6.00	0.857	 	1	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	6	1374337	Fiocca, Sydnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1374337	So	18	17	5	 	10.00	30	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	1	1
2014	11420	2	10	Ala.-Huntsville	2	1489812	Wiggins, Allie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489812	Fr	18	14	 	 	0.00	4	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	8	1489808	Morgan, Grace	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489808	Fr	18	3	 	1.00	1.00	10	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	21	1374356	Schager, Danielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1374356	Jr	18	8	 	2.00	2.00	 	 	 	2	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	13	1131472	Bayse, Moriah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1131472	Jr	17	4	1	1.00	3.00	6	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	7	1374341	Mooney, Summer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1374341	So	13	2	1	2.00	4.00	5	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	24	1489805	Durand, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1489805	Fr	5	0	 	 	0.00	1	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	11	1238312	Harding, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1238312	Jr	4	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	3	1238307	Jannah, Khadijah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1238307	Sr	1	0	 	 	0.00	 	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	10	Ala.-Huntsville	00	1374334	Allen, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1374334	Fr	1	0	 	 	0.00	 	 	 	 	 	1	 	1:00	0	0.000	 	""	 	 	 	 	 	 	 	 
2014	11420	2	934	Alderson Broaddus	24	1377983	Lewis, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1377983	So	20	20	 	 	0.00	7	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	934	Alderson Broaddus	14	1377978	Barlow, Valerie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1377978	Jr	20	18	2	3.00	7.00	31	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2014	11420	2	934	Alderson Broaddus	23	1272724	Augustine, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1272724	Jr	20	19	7	2.00	16.00	53	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	2
2014	11420	2	934	Alderson Broaddus	7	1479965	Forest, Caitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1479965	Fr	20	19	 	 	0.00	 	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	934	Alderson Broaddus	12	1479966	Minor, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1479966	Fr	20	18	2	1.00	5.00	47	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	1	1
2014	11420	2	934	Alderson Broaddus	16	1052805	Hunsaker, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1052805	Sr	20	20	6	4.00	16.00	21	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	3	3	 
2014	11420	2	934	Alderson Broaddus	32	1479936	Botterbusch, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1479936	Fr	20	19	 	 	0.00	1	2	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	934	Alderson Broaddus	1	1272718	DeChristopher, Kristi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1272718	Jr	19	17	1	 	2.00	13	1	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
2014	11420	2	934	Alderson Broaddus	21	1166280	Diaz, Sofia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11420&stats_player_seq=1166280	Sr	19	2	1	 	2.00	5	 	 	 	 	 	 	 	""	""	 	""	 	 	 	 	 	 	 	 
