date,site,team,div,t_score,opp,div,o_score
2015-10-30,home,UNLV,D1,1.4,Nevada,D1,0.9
2015-10-30,home,Upper Iowa,D2,1.5,Concordia-St. Paul,D2,0.9
2015-10-30,home,Utah,D1,0.9,Arizona St.,D1,1.6
2015-10-30,home,Utah St.,D1,1.4,Boise St.,D1,1.0
2015-10-30,home,UTEP,D1,1.1,Middle Tenn.,D1,0.9
2015-10-30,home,Valparaiso,D1,2.0,Cleveland St.,D1,1.0
2015-10-30,home,Wagner,D1,1.6,Sacred Heart,D1,1.4
2015-10-30,home,Washington-St. Louis,D3,1.1,Carnegie Mellon,D3,0.8
2015-10-30,home,Wayne St. (NE),D2,1.6,Sioux Falls,D2,0.7
2015-10-30,home,Western Ill.,D1,0.6,South Dakota St.,D1,2.0
2015-10-30,home,Western St.,D2,1.3,Adams St.,D2,0.5
2015-10-30,home,West Tex. A&M,D2,1.7,Eastern N.M.,D2,0.8
2015-10-30,home,Winona St.,D2,0.5,Minn. St. Mankato,D2,1.5
