A&M-Corpus Christi,26172,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2003,"Anderson, Lindsey",241607,Fr.,2002-03,18,6,0.33,2,0.11,14,0.78,-,-,-,-,-
Adams St.,929,2003,"Ascherl, Ashley",259565,Fr.,2002-03,18,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Boyd, Heather",241623,Fr.,2002-03,10,0,-,0,-,0,-,14:01,19,2.03,95,-
Adams St.,929,2003,"Burch, Stephanie",241624,Fr.,2002-03,1,0,-,0,-,0,-,0:09,0,0.00,0,-
Adams St.,929,2003,"Carrick, Lillian",241610,Fr.,2002-03,19,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Chumley, Janine",241625,Fr.,2002-03,1,0,-,0,-,0,-,0:16,0,0.00,0,-
Adams St.,929,2003,"Duke, Amanda",241612,Fr.,2002-03,19,1,0.05,0,-,2,0.11,-,-,-,-,-
Adams St.,929,2003,"Galpin, Larissa",241621,Fr.,2002-03,19,10,0.53,5,0.26,25,1.32,-,-,-,-,-
Adams St.,929,2003,"Groner, Laura",241605,Fr.,2002-03,7,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Hesselberg, Ashley",241626,Fr.,2002-03,1,1,1.00,0,-,2,2.00,-,-,-,-,-
Adams St.,929,2003,"Howie, Kendra",241609,Fr.,2002-03,19,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Jones, Carrie",241620,Fr.,2002-03,12,0,-,1,0.08,1,0.08,-,-,-,-,-
Adams St.,929,2003,"Keller, Nikki",241615,Fr.,2002-03,1,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Lyles, Sara",241611,Fr.,2002-03,1,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Martinez, Lauren",241619,Fr.,2002-03,19,0,-,3,0.16,3,0.16,-,-,-,-,-
Adams St.,929,2003,"Medina, Shaunae",241622,Fr.,2002-03,19,4,0.21,5,0.26,13,0.68,-,-,-,-,-
Adams St.,929,2003,"Mohn, Megan",241618,Jr.,2002-03,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2003,"Ortiz, Valita",241608,Fr.,2002-03,4,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Peyton, Jessica",241627,So.,2002-03,11,0,-,1,0.09,1,0.09,14:30,14,1.45,108,-
Adams St.,929,2003,"Reincke, Lara",241616,Fr.,2002-03,19,0,-,2,0.11,2,0.11,-,-,-,-,-
Adams St.,929,2003,"Ryan, Inga",241617,Fr.,2002-03,19,2,0.11,0,-,4,0.21,-,-,-,-,-
Adams St.,929,2003,"Smith, Kelly",241614,Fr.,2002-03,15,0,-,0,-,0,-,-,-,-,-,-
Adams St.,929,2003,"Team,",259566,Fr.,2002-03,16,0,-,0,-,0,-,0:00,0,-,2,-
Adams St.,929,2003,"Vulturo, Amy",241606,Fr.,2002-03,19,1,0.05,5,0.26,7,0.37,-,-,-,-,-
Adams St.,929,2003,"Yager, Alegra",241613,Fr.,2002-03,17,5,0.29,1,0.06,11,0.65,-,-,-,-,-
