year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2012,Abilene Christian,2,Dallas Baptist,1045,09/01/2011,2,1,Home,"",1 OT,100
2012,Abilene Christian,2,Tex. A&M Int'l,30090,09/04/2011,4,0,Home,"",-,100
2012,Abilene Christian,2,Central Okla.,1009,09/07/2011,3,0,Away,"",-,150
2012,Abilene Christian,2,Truman,499,09/11/2011,4,2,Neutral,"San Antonio, TX",-,75
2012,Abilene Christian,2,Incarnate Word,2743,09/16/2011,1,1,Home,"",2 OT,100
2012,Abilene Christian,2,Angelo St.,25,09/18/2011,2,0,Home,"",-,100
2012,Abilene Christian,2,Eastern N.M.,206,09/23/2011,3,0,Away,"",-,56
2012,Abilene Christian,2,West Tex. A&M,767,09/25/2011,2,0,Away,"",-,230
2012,Abilene Christian,2,Texas Woman's,701,09/30/2011,4,2,Home,"",-,100
2012,Abilene Christian,2,Tex. A&M-Commerce,199,10/02/2011,4,1,Home,"",-,100
2012,Abilene Christian,2,Midwestern St.,1222,10/05/2011,1,0,Home,"",-,100
2012,Abilene Christian,2,Eastern N.M.,206,10/07/2011,1,0,Home,"",-,100
2012,Abilene Christian,2,Incarnate Word,2743,10/14/2011,2,0,Away,"",-,112
2012,Abilene Christian,2,Angelo St.,25,10/16/2011,2,1,Away,"",1 OT,275
2012,Abilene Christian,2,Texas Woman's,701,10/21/2011,2,1,Away,"",-,299
2012,Abilene Christian,2,Tex. A&M-Commerce,199,10/23/2011,2,0,Away,"",-,154
2012,Abilene Christian,2,Midwestern St.,1222,10/28/2011,2,1,Away,"",-,558
2012,Abilene Christian,2,West Tex. A&M,767,10/30/2011,1,0,Home,"",-,100
2012,Abilene Christian,2,Tex. A&M-Commerce,199,11/04/2011,2,0,Home,"",-,225
2012,Abilene Christian,2,Midwestern St.,1222,11/06/2011,1,2,Home,"",-,300
2012,Abilene Christian,2,Midwestern St.,1222,11/13/2011,2,1,Home,"",1 OT,350
2012,Abilene Christian,2,Dallas Baptist,1045,11/18/2011,2,1,Neutral,"Los Angeles, CA",1 OT,212
2012,Abilene Christian,2,Cal St. Chico,95,11/20/2011,0,1,Neutral,"Los Angeles, CA",-,200
2012,Academy of Art,30123,Minot St.,30125,09/03/2011,0,2,Neutral,"San Bernardino, CA",-,75
2012,Academy of Art,30123,Cal St. San B'dino,93,09/05/2011,0,4,Away,"",-,145
2012,Academy of Art,30123,Dominican (CA),30118,09/10/2011,1,0,Home,"",-,60
2012,Academy of Art,30123,Cal Baptist,30135,09/17/2011,0,5,Away,"",-,145
2012,Academy of Art,30123,Hawaii Pacific,2696,09/20/2011,2,3,Home,"",-,47
2012,Academy of Art,30123,Dixie St.,30095,09/23/2011,0,6,Away,"",-,478
2012,Academy of Art,30123,William Jessup,,09/29/2011,3,2,Away,"",1 OT,30
2012,Academy of Art,30123,Chaminade,133,10/01/2011,4,1,Home,"",-,70
2012,Academy of Art,30123,Notre Dame de Namur,30056,10/06/2011,2,2,Away,"",2 OT,120
2012,Academy of Art,30123,Notre Dame de Namur,30056,10/08/2011,2,3,Home,"",-,50
2012,Academy of Art,30123,Dominican (CA),30118,10/15/2011,1,1,Away,"",2 OT,200
2012,Academy of Art,30123,Grand Canyon,1104,10/20/2011,0,1,Away,"",-,75
2012,Academy of Art,30123,Grand Canyon,1104,10/22/2011,0,3,Away,"",-,50
2012,Academy of Art,30123,BYU-Hawaii,2685,10/26/2011,0,3,Home,"",-,120
2012,Academy of Art,30123,Dominican (CA),30118,11/04/2011,4,3,Home,"",1 OT,75
2012,Academy of Art,30123,Hawaii Hilo,2697,11/06/2011,1,2,Home,"",-,150
2012,Adams St.,929,Sioux Falls,30128,09/03/2011,2,1,Neutral,"Las Vegas, NM",1 OT,56
2012,Adams St.,929,Colorado St.-Pueblo,2720,09/05/2011,1,2,Away,"",-,217
2012,Adams St.,929,Tex. Permian Basin,30088,09/09/2011,5,1,Home,"",-,200
2012,Adams St.,929,Angelo St.,25,09/11/2011,2,1,Neutral,"Pueblo, CO",2 OT,42
2012,Adams St.,929,Metro St.,413,09/16/2011,1,5,Away,"",-,239
2012,Adams St.,929,Colo. Christian,11403,09/18/2011,1,2,Away,"",-,115
2012,Adams St.,929,N.M. Highlands,8577,09/21/2011,1,0,Away,"",-,250
2012,Adams St.,929,Colorado Mesa,11416,09/23/2011,0,3,Home,"",-,178
2012,Adams St.,929,Fort Lewis,1083,09/25/2011,1,2,Home,"",-,169
2012,Adams St.,929,Regis (CO),568,09/30/2011,0,4,Away,"",-,212
2012,Adams St.,929,Colorado St.-Pueblo,2720,10/07/2011,4,3,Home,"",1 OT,174
2012,Adams St.,929,Colo. Christian,11403,10/09/2011,2,1,Home,"",-,104
2012,Adams St.,929,N.M. Highlands,8577,10/12/2011,0,4,Home,"",-,118
2012,Adams St.,929,UC-Colo. Springs,9754,10/16/2011,0,0,Home,"",2 OT,254
2012,Adams St.,929,Fort Lewis,1083,10/21/2011,0,5,Away,"",-,190
2012,Adams St.,929,Colorado Mines,155,10/23/2011,2,2,Away,"",2 OT,345
2012,Adams St.,929,Regis (CO),568,10/28/2011,0,1,Home,"",-,137
2012,Adams St.,929,Neb.-Kearney,1156,10/30/2011,2,1,Away,"",1 OT,250
2012,Adelphi,3,Philadelphia U.,543,09/03/2011,3,1,Home,"",-,472
2012,Adelphi,3,Merrimack,410,09/09/2011,0,2,Home,"",-,433
2012,Adelphi,3,Stonehill,682,09/11/2011,0,1,Away,"",-,100
2012,Adelphi,3,American Int'l,22,09/14/2011,2,0,Home,"",-,139
2012,Adelphi,3,Mass.-Lowell,368,09/17/2011,2,1,Away,"",1 OT,187
2012,Adelphi,3,Saint Rose,1347,09/20/2011,0,3,Home,"",-,287
2012,Adelphi,3,Le Moyne,349,09/24/2011,2,0,Away,"",-,302
2012,Adelphi,3,Bentley,56,10/01/2011,3,0,Home,"",-,250
2012,Adelphi,3,Southern Conn. St.,658,10/04/2011,0,1,Away,"",-,100
2012,Adelphi,3,Southern N.H.,468,10/08/2011,1,4,Home,"",-,375
2012,Adelphi,3,Assumption,36,10/12/2011,2,1,Away,"",-,111
2012,Adelphi,3,Saint Michael's,613,10/15/2011,2,0,Home,"",-,488
2012,Adelphi,3,Pace,533,10/18/2011,1,2,Home,"",1 OT,322
2012,Adelphi,3,St. Anselm,593,10/22/2011,2,1,Away,"",-,144
2012,Adelphi,3,New Haven,470,10/26/2011,0,1,Home,"",-,183
2012,Adelphi,3,Franklin Pierce,241,10/29/2011,0,0,Away,"",1 OT,87
2012,Adelphi,3,Saint Rose,1347,11/01/2011,0,4,Away,"",-,57
2012,Adrian,4,Aquinas,,09/01/2011,3,1,Away,"",-,100
2012,Adrian,4,Heidelberg,278,09/05/2011,6,0,Home,"",-,90
2012,Adrian,4,Wittenberg,806,09/10/2011,1,3,Away,"",-,107
2012,Adrian,4,Denison,182,09/11/2011,0,1,Away,"",-,80
2012,Adrian,4,Alma,21,09/14/2011,3,2,Away,"",-,93
2012,Adrian,4,St. Mary's (IN),8688,09/17/2011,4,1,Home,"",-,103
2012,Adrian,4,Kalamazoo,326,09/20/2011,0,1,Home,"",-,75
2012,Adrian,4,Trine,30037,09/22/2011,1,0,Home,"",-,65
2012,Adrian,4,Hope,286,09/28/2011,2,1,Away,"",-,205
2012,Adrian,4,Calvin,114,10/01/2011,3,1,Home,"",-,30
2012,Adrian,4,Olivet,525,10/04/2011,3,0,Away,"",-,105
2012,Adrian,4,Albion,15,10/06/2011,5,0,Away,"",-,42
2012,Adrian,4,Alma,21,10/08/2011,3,2,Home,"",-,260
2012,Adrian,4,Kalamazoo,326,10/12/2011,0,1,Away,"",-,82
2012,Adrian,4,Trine,30037,10/15/2011,2,0,Away,"",-,89
2012,Adrian,4,St. Mary's (IN),8688,10/18/2011,3,0,Away,"",-,39
2012,Adrian,4,Calvin,114,10/20/2011,4,3,Away,"",-,53
2012,Adrian,4,Hope,286,10/22/2011,3,2,Home,"",-,80
2012,Adrian,4,Olivet,525,10/29/2011,7,0,Home,"",-,150
2012,Adrian,4,Albion,15,11/01/2011,2,1,Home,"",-,455
2012,Adrian,4,Hope,286,11/03/2011,3,1,Home,"",-,200
2012,Adrian,4,Alma,21,11/05/2011,0,1,Home,"",-,300
2012,Agnes Scott,11324,N.C. Wesleyan,491,09/03/2011,4,1,Neutral,"Demorest, GA",-,24
2012,Agnes Scott,11324,Methodist,412,09/04/2011,4,5,Neutral,"Demorest, GA",1 OT,186
2012,Agnes Scott,11324,Oglethorpe,2713,09/07/2011,2,0,Home,"",-,107
2012,Agnes Scott,11324,Spelman,26973,09/09/2011,1,1,Home,"",2 OT,85
2012,Agnes Scott,11324,Emory & Henry,216,09/11/2011,0,1,Home,"",-,70
2012,Agnes Scott,11324,Maryville (TN),396,09/17/2011,0,7,Home,"",-,75
2012,Agnes Scott,11324,Berry,973,09/21/2011,0,7,Away,"",-,100
2012,Agnes Scott,11324,LaGrange,1162,09/24/2011,1,1,Home,"",2 OT,100
2012,Agnes Scott,11324,Emory,217,09/28/2011,0,6,Away,"",-,75
2012,Agnes Scott,11324,Covenant,30111,09/30/2011,1,2,Away,"",-,100
2012,Agnes Scott,11324,Piedmont,21830,10/04/2011,0,4,Away,"",-,307
2012,Agnes Scott,11324,Birmingham-So.,28593,10/07/2011,0,2,Home,"",-,62
2012,Agnes Scott,11324,Midway,,10/09/2011,4,0,Home,"",-,100
2012,Agnes Scott,11324,Wesleyan (GA),14718,10/12/2011,2,0,Away,"",-,104
2012,Agnes Scott,11324,Spelman,26973,10/15/2011,2,0,Away,"",-,25
2012,Agnes Scott,11324,Salem,30041,10/23/2011,1,4,Home,"",-,85
2012,Agnes Scott,11324,Huntingdon,1130,10/25/2011,4,0,Home,"",-,75
2012,Agnes Scott,11324,LaGrange,1162,11/01/2011,0,0,Away,"",2 OT,122
2012,Air Force,721,Colorado Mines,155,08/19/2011,4,1,Home,"",-,412
2012,Air Force,721,Colorado St.-Pueblo,2720,08/21/2011,4,0,Home,"",-,124
2012,Air Force,721,Gonzaga,260,08/26/2011,1,2,Neutral,"Boise, Idaho",-,417
2012,Air Force,721,Eastern Wash.,207,08/28/2011,3,2,Neutral,"Boise, Idaho",-,363
2012,Air Force,721,Northern Colo.,502,09/02/2011,0,1,Home,"",-,518
2012,Air Force,721,Weber St.,758,09/09/2011,1,0,Home,"",-,279
2012,Air Force,721,Cleveland St.,148,09/11/2011,0,2,Home,"",-,178
2012,Air Force,721,Arkansas,31,09/16/2011,1,2,Home,"",-,256
2012,Air Force,721,Fresno St.,96,09/18/2011,0,2,Home,"",-,155
2012,Air Force,721,IUPUI,2699,09/23/2011,2,2,Neutral,"Valparaiso, Ind.",2 OT,112
2012,Air Force,721,Valparaiso,735,09/25/2011,0,0,Away,"",2 OT,230
2012,Air Force,721,Neb. Omaha,464,09/30/2011,4,0,Home,"",-,211
2012,Air Force,721,Northern Ariz.,501,10/02/2011,0,0,Home,"",2 OT,174
2012,Air Force,721,Boise St.,66,10/08/2011,1,0,Away,"",-,317
2012,Air Force,721,TCU,698,10/14/2011,1,2,Away,"",-,"2,803"
2012,Air Force,721,New Mexico,473,10/16/2011,1,4,Away,"",-,"4,781"
2012,Air Force,721,UNLV,465,10/21/2011,0,1,Home,"",-,311
2012,Air Force,721,San Diego St.,626,10/23/2011,0,1,Home,"",1 OT,226
2012,Air Force,721,Wyoming,811,10/29/2011,1,5,Home,"",-,287
2012,Akron,5,Michigan,418,08/19/2011,1,0,Away,"",-,640
2012,Akron,5,FIU,231,08/27/2011,0,1,Away,"",-,331
2012,Akron,5,Michigan St.,416,09/04/2011,0,5,Home,"",-,432
2012,Akron,5,South Fla.,651,09/09/2011,0,1,Away,"",-,473
2012,Akron,5,Fla. Atlantic,229,09/11/2011,4,0,Neutral,"Tampa, Fla.",-,0
2012,Akron,5,Eastern Ill.,201,09/17/2011,2,0,Home,"",-,453
2012,Akron,5,Central Mich.,129,09/23/2011,0,0,Home,"",2 OT,428
2012,Akron,5,Eastern Mich.,204,09/25/2011,3,0,Home,"",-,379
2012,Akron,5,Northern Ill.,503,09/30/2011,1,0,Away,"",-,113
2012,Akron,5,Western Mich.,774,10/02/2011,0,1,Away,"",-,132
2012,Akron,5,Ball St.,47,10/07/2011,1,2,Away,"",-,298
2012,Akron,5,Toledo,709,10/09/2011,2,2,Away,"",2 OT,378
2012,Akron,5,Bowling Green,71,10/14/2011,1,0,Home,"",-,942
2012,Akron,5,Miami (OH),414,10/16/2011,0,3,Home,"",-,371
2012,Akron,5,Kent St.,331,10/21/2011,0,2,Away,"",-,230
2012,Akron,5,Buffalo,86,10/23/2011,0,1,Away,"",-,164
2012,Akron,5,Ohio,519,10/27/2011,1,0,Home,"",1 OT,262
2012,Akron,5,Central Mich.,129,10/30/2011,1,2,Away,"",-,137
2012,Ala.-Huntsville,10,Delta St.,181,09/01/2011,2,1,Home,"",1 OT,206
2012,Ala.-Huntsville,10,Lincoln Memorial,1176,09/04/2011,1,2,Home,"",-,195
2012,Ala.-Huntsville,10,North Ga.,30052,09/07/2011,1,4,Away,"",-,105
2012,Ala.-Huntsville,10,Tenn. Wesleyan,,09/10/2011,0,1,Home,"",-,138
2012,Ala.-Huntsville,10,Martin Methodist,,09/11/2011,1,2,Home,"",-,160
2012,Ala.-Huntsville,10,Montevallo,1238,09/14/2011,1,4,Home,"",-,208
2012,Ala.-Huntsville,10,West Ala.,358,09/21/2011,2,1,Away,"",2 OT,113
2012,Ala.-Huntsville,10,Saint Leo,608,09/25/2011,1,3,Away,"",-,103
2012,Ala.-Huntsville,10,Valdosta St.,734,09/30/2011,0,2,Home,"",-,190
2012,Ala.-Huntsville,10,West Ga.,766,10/02/2011,2,2,Home,"",2 OT,130
2012,Ala.-Huntsville,10,Harding,1116,10/07/2011,3,3,Home,"",2 OT,223
2012,Ala.-Huntsville,10,Ouachita Baptist,1289,10/09/2011,2,1,Home,"",-,173
2012,Ala.-Huntsville,10,Delta St.,181,10/14/2011,1,0,Away,"",-,162
2012,Ala.-Huntsville,10,Christian Bros.,1015,10/16/2011,4,1,Away,"",-,110
2012,Ala.-Huntsville,10,North Ala.,487,10/21/2011,1,2,Home,"",-,179
2012,Ala.-Huntsville,10,Clayton St.,20576,10/26/2011,0,1,Away,"",2 OT,63
2012,Ala.-Huntsville,10,West Fla.,11740,10/30/2011,1,4,Home,"",-,239
2012,Ala.-Huntsville,10,North Ala.,487,11/04/2011,2,3,Neutral,"Pensacola, FL",-,132
2012,Alabama,8,Kennesaw St.,1157,08/19/2011,7,1,Home,"",-,652
2012,Alabama,8,Samford,625,08/21/2011,2,1,Away,"",-,748
