year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2004,Adams St.,929,Southwest (NM),,08/29/2003,4,0,Home,"",-,100
2004,Adams St.,929,Eastern N.M.,206,08/31/2003,2,0,Home,"",-,125
2004,Adams St.,929,N.M. Highlands,8577,09/05/2003,2,0,Home,"",-,150
2004,Adams St.,929,Colorado St.-Pueblo,2720,09/12/2003,1,2,Home,"",-,85
2004,Adams St.,929,Regis (CO),568,09/14/2003,0,4,Home,"",-,145
2004,Adams St.,929,Fort Lewis,1083,09/19/2003,3,3,Away,"",2 OT,185
2004,Adams St.,929,Colorado Mesa,11416,09/21/2003,1,2,Away,"",-,121
2004,Adams St.,929,N.M. Highlands,8577,09/26/2003,2,1,Away,"",-,179
2004,Adams St.,929,St. Edward's,1334,10/03/2003,0,1,Home,"",-,55
2004,Adams St.,929,Angelo St.,25,10/05/2003,1,2,Home,"",-,175
2004,Adams St.,929,Colo. Christian,11403,10/10/2003,1,0,Away,"",-,75
2004,Adams St.,929,Metro St.,413,10/12/2003,0,6,Away,"",-,68
2004,Adams St.,929,Colorado St.-Pueblo,2720,10/17/2003,1,2,Away,"",-,137
2004,Adams St.,929,Regis (CO),568,10/19/2003,0,4,Away,"",-,310
2004,Adams St.,929,Fort Lewis,1083,10/24/2003,3,1,Home,"",-,150
2004,Adams St.,929,Colorado Mesa,11416,10/26/2003,0,0,Home,"",2 OT,160
2004,Adams St.,929,Colo. Christian,11403,10/31/2003,3,0,Home,"",-,75
2004,Adams St.,929,Metro St.,413,11/02/2003,1,2,Home,"",1 OT,108
2004,Adams St.,929,Colorado Mesa,11416,11/14/2003,0,0,Neutral,"Denver, CO",3 OT,180
2004,Adelphi,3,Bryant,81,08/29/2003,1,1,Home,"",2 OT,150
2004,Adelphi,3,Southern Conn. St.,658,08/31/2003,0,1,Home,"",-,225
2004,Adelphi,3,East Stroudsburg,197,09/07/2003,3,0,Away,"",-,0
2004,Adelphi,3,Shippensburg,638,09/14/2003,3,0,Away,"",-,100
2004,Adelphi,3,Molloy,437,09/17/2003,3,1,Away,"",-,100
2004,Adelphi,3,Bloomsburg,65,09/22/2003,3,1,Home,"",-,125
2004,Adelphi,3,Lock Haven,360,09/27/2003,4,0,Home,"",-,150
2004,Adelphi,3,Mercy,407,10/01/2003,6,0,Away,"",-,25
2004,Adelphi,3,Concordia (NY),162,10/04/2003,10,0,Home,"",-,75
2004,Adelphi,3,Bridgeport,74,10/07/2003,2,0,Away,"",-,114
2004,Adelphi,3,Philadelphia U.,543,10/11/2003,3,0,Away,"",-,225
2004,Adelphi,3,Southampton,2753,10/15/2003,2,0,Away,"",-,50
2004,Adelphi,3,St. Thomas Aquinas,1348,10/18/2003,4,0,Home,"",-,275
2004,Adelphi,3,NYIT,477,10/22/2003,2,0,Away,"",-,55
2004,Adelphi,3,Queens (NY),560,10/25/2003,3,0,Away,"",-,32
2004,Adelphi,3,West Chester,765,10/29/2003,3,0,Away,"",-,100
2004,Adelphi,3,New Haven,470,11/01/2003,3,0,Home,"",-,250
2004,Adelphi,3,C.W. Post,362,11/04/2003,1,0,Home,"",-,136
2004,Adelphi,3,Kutztown,339,11/14/2003,4,0,Home,"",-,0
2004,Adelphi,3,West Chester,765,11/16/2003,4,1,Home,"",-,202
2004,Adelphi,3,Franklin Pierce,241,11/23/2003,1,2,Away,"",-,564
2004,Adrian,4,Clarkson,146,08/30/2003,1,2,Away,"",-,0
2004,Adrian,4,St. Lawrence,607,08/31/2003,0,11,Neutral,"Clarkson, NY",-,0
2004,Adrian,4,Albion,15,10/01/2003,1,8,Home,"",-,0
2004,Adrian,4,Olivet,525,10/04/2003,0,4,Away,"",-,0
2004,Adrian,4,Calvin,114,10/07/2003,0,7,Home,"",-,0
2004,Adrian,4,Goshen,,10/10/2003,0,1,Home,"",-,0
2004,Adrian,4,St. Mary's (IN),8688,10/11/2003,0,2,Home,"",-,0
2004,Adrian,4,St. Mary's (IN),8688,10/13/2003,0,7,Away,"",-,0
2004,Adrian,4,Hope,286,10/15/2003,0,5,Away,"",-,0
2004,Adrian,4,Hope,286,10/17/2003,0,5,Home,"",-,0
2004,Adrian,4,Trine,,10/18/2003,3,4,Home,"",-,0
2004,Adrian,4,Trine,,10/20/2003,1,3,Away,"",-,0
2004,Adrian,4,Alma,21,10/21/2003,0,4,Away,"",-,0
2004,Adrian,4,Alma,21,10/23/2003,1,3,Home,"",-,0
2004,Adrian,4,Rochester College,,10/23/2003,5,1,Away,"",-,0
2004,Adrian,4,Kalamazoo,326,10/25/2003,0,3,Home,"",-,0
2004,Adrian,4,Kalamazoo,326,10/27/2003,0,2,Away,"",-,0
2004,Adrian,4,Albion,15,10/29/2003,0,3,Away,"",-,0
2004,Adrian,4,Olivet,525,11/01/2003,2,2,Home,"",-,0
2004,Adrian,4,Calvin,114,11/04/2003,0,8,Away,"",-,0
2004,Air Force,721,Northern Ill.,503,08/29/2003,4,2,Home,"",-,198
2004,Air Force,721,Fairfield,220,08/31/2003,2,1,Home,"",-,216
2004,Air Force,721,Army,725,09/05/2003,1,0,Neutral,St. Louis,-,"1,114"
2004,Air Force,721,Saint Louis,609,09/07/2003,0,1,Away,"",2 OT,606
2004,Air Force,721,Drake,189,09/12/2003,2,0,Home,"",-,228
2004,Air Force,721,Cal Poly,90,09/19/2003,0,3,Away,"",-,275
2004,Air Force,721,Baylor,51,09/21/2003,1,3,Neutral,San Luis Obispo,-,60
2004,Air Force,721,Idaho,295,09/26/2003,1,1,Away,"",2 OT,120
2004,Air Force,721,Gonzaga,260,09/28/2003,1,4,Away,"",-,167
2004,Air Force,721,DePaul,176,10/03/2003,1,0,Home,"",-,203
2004,Air Force,721,Montana,441,10/05/2003,0,1,Home,"",-,156
2004,Air Force,721,Utah,732,10/09/2003,0,4,Away,"",-,319
2004,Air Force,721,BYU,77,10/11/2003,0,4,Away,"",-,0
2004,Air Force,721,Colorado Col.,154,10/17/2003,2,1,Home,"",-,432
2004,Air Force,721,Wyoming,811,10/19/2003,0,2,Away,"",-,303
