A&M-Corpus Christi,26172,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2002,"Cali, Dina",7313,Fr.,2001-02,16,2,0.13,1,0.06,5,0.31,0:00,0,-,0,-
Adelphi,3,2002,"Campbell, Kimberly",7310,Sr.,2001-02,17,16,0.94,4,0.24,36,2.12,0:00,0,-,0,-
Adelphi,3,2002,"Coiro, Josephine",7314,Fr.,2001-02,17,20,1.18,6,0.35,46,2.71,0:00,0,-,0,-
Adelphi,3,2002,"Cotilletta, Marissa",7317,So.,2001-02,15,7,0.47,3,0.20,17,1.13,0:00,0,-,0,-
Adelphi,3,2002,"Curran, Dawn",7318,So.,2001-02,12,3,0.25,1,0.08,7,1.0,0:00,0,-,0,-
Adelphi,3,2002,"Defidi, Michelle",7327,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2002,"Dunning, Lena",7324,So.,2001-02,17,2,0.12,2,0.12,6,0.35,0:00,0,-,0,-
Adelphi,3,2002,"Fasano, Andrea",7307,So.,2001-02,14,0,-,0,-,0,-,17:45,11,0.93,59,-
Adelphi,3,2002,"Garone, Jennifer",7319,So.,2001-02,11,1,0.09,0,-,2,0.18,0:00,0,-,0,-
Adelphi,3,2002,"Horn, Hillary",7321,So.,2001-02,17,0,-,1,0.06,1,0.0,0:00,0,-,0,-
Adelphi,3,2002,"Martin, Eileen",7322,Jr.,2001-02,13,2,0.15,3,0.23,7,0.54,0:00,0,-,0,-
Adelphi,3,2002,"Mcdermott, Rachel",7309,Fr.,2001-02,6,0,-,1,0.17,1,0.17,0:00,0,-,0,-
Adelphi,3,2002,"Meyer, Katelyn",7326,Fr.,2001-02,7,3,0.43,1,0.14,7,1.00,0:00,0,-,0,-
Adelphi,3,2002,"Meyer, Jessica",31525,Sr.,2001-02,6,1,0.17,0,-,2,0.33,0:00,0,-,0,-
Adelphi,3,2002,"Mulhall, Missy",7325,Sr.,2001-02,16,3,0.19,6,0.38,12,0.75,0:00,0,-,0,-
Adelphi,3,2002,"Munzer, Heather",7329,So.,2001-02,4,0,-,0,-,0,-,2:34,0,0.00,4,-
Adelphi,3,2002,"Pace, Josefa",7323,Fr.,2001-02,17,2,0.12,1,0.06,3,0.29,0:00,0,-,0,-
Adelphi,3,2002,"Pace, Luciana",7316,So.,2001-02,17,2,0.12,3,0.18,7,0.41,0:00,0,-,0,-
Adelphi,3,2002,"Parella, Jaime",7311,Fr.,2001-02,11,0,-,1,0.09,1,0.09,0:00,0,-,0,-
Adelphi,3,2002,"Ramnath, Maya",7328,So.,2001-02,5,1,0.20,0,-,2,0.40,0:00,0,-,0,-
Adelphi,3,2002,"Riccardo, Domonique",7320,So.,2001-02,16,3,0.19,3,0.19,12,0.56,0:00,0,-,0,-
Adelphi,3,2002,"Sulinski, Karen",7315,So.,2001-02,16,0,-,2,0.13,2,0.13,0:00,0,-,0,-
Adelphi,3,2002,"Tramontano, Melissa",7308,So.,2001-02,6,0,-,0,-,0,-,5:42,4,1.05,12,-
Adelphi,3,2002,"Webster, Susan",7330,Sr.,2001-02,8,0,-,1,0.13,1,0.13,0:00,0,-,0,-
Adrian,4,2002,"Amman, Beth",97830,Sr.,2001-02,20,8,0.40,5,0.25,21,1.05,0:00,0,-,0,-
Adrian,4,2002,"Peach, Terry",97848,Fr.,2001-02,19,0,-,0,0.00,0,-,25:23,83,4.90,131,-
Adrian,4,2002,"Perrin, Jenny",97831,Jr.,2001-02,20,4,0.20,1,0.05,9,0.45,0:00,0,-,0,-
Agnes Scott,11324,2002,"Asmussen, Alison",12475,Jr.,2001-02,17,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Baum, Meredith",12477,Sr.,2001-02,16,0,-,2,0.13,2,0.13,0:00,0,-,0,-
Agnes Scott,11324,2002,"Brinegar, Autumn",12474,So.,2001-02,17,5,0.29,0,-,10,0.59,0:00,0,-,0,-
Agnes Scott,11324,2002,"Conrad, Lesley",12461,So.,2001-02,17,0,-,0,0.00,0,-,26:30,35,1.98,142,-
Agnes Scott,11324,2002,"Crews, Emily",12502,Sr.,2001-02,1,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Daniels, Lisha",12467,Jr.,2001-02,17,0,-,1,0.06,1,0.06,0:00,0,-,0,-
Agnes Scott,11324,2002,"Downs, Julia",12478,Sr.,2001-02,17,1,0.06,0,-,2,0.12,0:00,0,-,0,-
Agnes Scott,11324,2002,"Franklin, Shani",12479,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2002,"Giarraputo, Liz",12470,Fr.,2001-02,17,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Giuduci, Jennifer",12465,Sr.,2001-02,5,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Gooch, Liz",12469,So.,2001-02,17,3,0.18,1,0.06,7,0.41,0:00,0,-,0,-
Agnes Scott,11324,2002,"Henninger, Laurel",12462,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2002,"Hogan, Liz",12468,So.,2001-02,17,1,0.06,1,0.06,3,0.18,0:00,0,-,0,-
Agnes Scott,11324,2002,"Lewis, Courtney",12463,So.,2001-02,9,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Lichtveld, Kim",12503,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2002,"Linn, Megan",12473,Jr.,2001-02,3,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Marshall, Stephanie",12472,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2002,"Massie, Jill",12476,Fr.,2001-02,16,3,0.19,0,-,6,0.38,0:00,0,-,0,-
Agnes Scott,11324,2002,"Milholen, Jennifer",12464,Fr.,2001-02,5,0,-,0,-,0,-,0:00,0,-,0,-
Agnes Scott,11324,2002,"Phillips, Lauren",12501,Jr.,2001-02,17,1,0.06,0,-,2,0.12,0:00,0,-,0,-
Agnes Scott,11324,2002,"Stucki, Laura",12480,So.,2001-02,14,0,-,1,0.07,1,0.07,0:00,0,-,0,-
Agnes Scott,11324,2002,"Suberi, Danielle",12466,So.,2001-02,13,1,0.08,4,0.31,6,0.46,0:00,0,-,0,-
Agnes Scott,11324,2002,"Walsworth, Lindsey",12471,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2002,"Abt, Laura",26417,Sr.,2001-02,20,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Beaumont, Nicole",26422,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2002,"Boyer, Beth",26411,Sr.,2001-02,19,9,0.47,6,0.32,24,1.26,0:00,0,-,0,-
Air Force,721,2002,"Cholko, Mary",26423,Jr.,2001-02,18,3,0.17,1,0.06,7,0.39,0:00,0,-,0,-
Air Force,721,2002,"Day, Cookie",26401,Fr.,2001-02,20,2,0.10,3,0.15,7,0.35,0:00,0,-,0,-
Air Force,721,2002,"Emminger, Wendy",26421,Jr.,2001-02,20,2,0.10,5,0.25,9,0.45,0:00,0,-,0,-
Air Force,721,2002,"Ford, Jennifer",26418,Fr.,2001-02,19,0,-,3,0.16,3,0.16,0:00,0,-,0,-
Air Force,721,2002,"Freund, Marci",26403,So.,2001-02,20,3,0.15,0,-,6,0.3,0:00,0,-,0,-
Air Force,721,2002,"Gillespie, Katie",26413,Sr.,2001-02,9,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Heintz, Erin",26412,Fr.,2001-02,14,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Honeycutt, Julie",26425,Fr.,2001-02,13,0,-,1,0,0,0.08,0:00,0,-,0,-
Air Force,721,2002,"Jones, Lindsey",26404,Fr.,2001-02,13,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Larned, Janie",26424,Fr.,2001-02,18,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Leier, Jennifer",26414,Fr.,2001-02,0,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Mclendon, Erin",26405,Fr.,2001-02,7,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Miller, Pritchett",26420,Fr.,2001-02,2,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Miller, Christine",26402,Jr.,2001-02,20,4,0.20,1,0.05,9,0.45,0:00,0,-,0,-
Air Force,721,2002,"Monson, Jennifer",26419,So.,2001-02,15,0,-,0,-,0,-,22:35,27,1.79,72,-
Air Force,721,2002,"Palmer, Erika",26416,So.,2001-02,8,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Randall, Christina",26410,Fr.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2002,"Rothwell, Billie",26406,Jr.,2001-02,20,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Rowland, Jennifer",26415,Fr.,2001-02,20,7,0.35,4,0.20,18,0.90,0:00,0,-,0,-
Air Force,721,2002,"Tatarek, Elaine",26409,Fr.,2001-02,19,2,0.11,0,-,4,0.21,0:00,0,-,0,-
Air Force,721,2002,"Tedesco, Ali",26408,Sr.,2001-02,19,0,-,1,0.05,1,0.05,0:00,0,-,0,-
Air Force,721,2002,"Withers, Leigh-Anne",26407,So.,2001-02,15,0,-,0,-,0,-,0:00,0,-,0,-
Air Force,721,2002,"Wolf, J.J.",26400,So.,2001-02,6,0,-,0,-,0,-,8:45,9,1.54,25,-
Akron,5,2002,"Albright, Paige",3108,Fr.,2001-02,16,1,0.06,1,0.06,3,0.19,0:00,0,-,0,-
Akron,5,2002,"Arney, Taryn",3110,Fr.,2001-02,1,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Artuso, Sarah",75082,Fr.,2001-02,15,1,0.07,1,0.07,3,0.20,0:00,0,-,0,-
Akron,5,2002,"Cain, Stephani",3114,Jr.,2001-02,6,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Cannell, Kim",3105,So.,2001-02,15,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Claflin, Jill",3111,So.,2001-02,5,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Cronin, Jessica",3107,Sr.,2001-02,16,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Cummings, Naomi",3113,Fr.,2001-02,16,1,0.06,1,0.06,3,0.19,0:00,0,-,0,-
Akron,5,2002,"D'Agruma, Rosella",75083,Fr.,2001-02,13,1,0.08,1,0.08,3,0.23,0:00,0,-,0,-
Akron,5,2002,"Graff, Lauren",3101,Fr.,2001-02,14,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Lindgren, Heather",3103,So.,2001-02,16,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Lytle, Samantha",3106,Fr.,2001-02,12,3,0.25,0,-,6,0.50,0:00,0,-,0,-
Akron,5,2002,"Mccarthy, Meghan",3100,Fr.,2001-02,14,0,-,0,-,0,-,20:00,43,3.23,70,-
Akron,5,2002,"Novak, Kira",3116,So.,2001-02,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2002,"Schillig, Catherine",3109,Jr.,2001-02,15,3,0.20,3,0.20,9,0.60,0:00,0,-,0,-
Akron,5,2002,"Stuckey, Jeanine",3112,Fr.,2001-02,16,7,0.44,3,0.19,17,1.06,0:00,0,-,0,-
Akron,5,2002,"Tabor, Crystal",3102,Fr.,2001-02,4,0,-,0,-,0,-,4:05,8,2.94,24,-
Akron,5,2002,"Vanek, Carissa",3115,Fr.,2001-02,3,0,-,0,-,0,-,0:00,0,-,0,-
Akron,5,2002,"Wanner, Bethani",3104,So.,2001-02,16,0,-,0,-,0,-,0:00,0,-,0,-
Ala.-Huntsville,10,2002,"Anacker, Stacy",6519,Sr.,2001-02,18,5,0.28,2,0.11,12,0.67,0:00,0,-,0,-
Ala.-Huntsville,10,2002,"Bogenschutz, Susan",6516,So.,2001-02,18,1,0.06,0,-,2,0.11,0:00,0,-,0,-
Ala.-Huntsville,10,2002,"Brooks, Julia",6522,Jr.,2001-02,18,2,0.11,0,-,4,0.22,0:00,0,-,0,-
Ala.-Huntsville,10,2002,"Broyles, Jessica",6528,So.,2001-02,15,0,-,0,-,0,-,0:00,0,-,0,-
Ala.-Huntsville,10,2002,"Buck, Jennifer",6513,So.,2001-02,6,0,-,0,-,0,-,0:00,0,-,0,-
Ala.-Huntsville,10,2002,"Buckley, Katherine",6512,So.,2001-02,16,1,0.06,0,-,2,0.13,0:00,0,-,0,-
