year,team_id,team_name,wins,losses,ties,total_games
2006,929,Adams St.,7,13,0,20
2006,3,Adelphi,10,5,2,17
2006,4,Adrian,3,17,0,20
2006,721,Air Force,4,16,1,21
2006,5,Akron,5,11,2,18
2006,10,Ala.-Huntsville,6,10,0,16
2006,8,Alabama,8,8,2,18
2006,6,Alabama A&M,15,2,2,19
2006,7,Alabama St.,4,14,1,19
2006,14,Albany (NY),1,18,0,19
2006,2798,Albertus Magnus,4,11,1,16
2006,15,Albion,9,9,0,18
2006,16,Albright,13,5,2,20
2006,17,Alcorn,2,13,0,15
2006,18,Alfred,3,12,1,16
2006,19,Allegheny,10,5,2,17
2006,938,Alvernia,3,14,1,18
2006,28746,Alverno,2,16,0,18
2006,23,American,5,10,2,17
2006,22,American Int'l,1,14,1,16
2006,24,Amherst,8,3,3,14
2006,939,Anderson (IN),7,12,0,19
2006,13028,Anderson (SC),3,12,2,17
2006,25,Angelo St.,7,12,2,21
2006,26,Anna Maria,0,17,0,17
2006,27,Appalachian St.,10,7,1,18
2006,966,Arcadia,13,6,2,21
2006,29,Arizona,11,8,3,22
2006,28,Arizona St.,9,8,3,20
2006,2678,Ark.-Pine Bluff,4,11,0,15
2006,31,Arkansas,6,12,0,18
2006,30,Arkansas St.,5,13,1,19
2006,33,Armstrong,11,8,0,19
2006,725,Army West Point,12,6,1,19
2006,35,Ashland,12,4,1,17
2006,36,Assumption,15,4,4,23
2006,37,Auburn,8,12,1,21
2006,38,Augsburg,8,3,7,18
2006,40,Augustana (IL),15,4,1,20
2006,41,Augustana (SD),3,15,1,19
2006,42,Aurora,15,7,1,23
2006,953,Austin,12,6,1,19
2006,43,Austin Peay,9,10,0,19
2006,44,Averett,8,10,0,18
2006,45,Babson,9,7,2,18
2006,46,Baldwin Wallace,13,5,3,21
2006,47,Ball St.,15,3,2,20
2006,962,Bard,9,8,1,18
2006,49,Barry,13,3,2,18
2006,15646,Barton,14,5,0,19
2006,50,Bates,14,4,1,19
2006,26520,Bay Path,11,6,3,20
2006,51,Baylor,4,12,2,18
2006,26107,Becker,3,13,1,17
2006,52,Bellarmine,9,9,1,19
2006,14927,Belmont,4,12,1,17
2006,2683,Belmont Abbey,18,4,0,22
2006,53,Beloit,8,7,1,16
2006,54,Bemidji St.,12,4,7,23
2006,56,Bentley,0,12,4,16
2006,59,Bethany (WV),6,10,1,17
2006,60,Bethel (MN),6,10,2,18
2006,62,Binghamton,10,6,4,20
2006,28593,Birmingham-So.,8,11,1,20
2006,64,Blackburn,8,9,1,18
2006,984,Bloomfield,3,12,0,15
2006,65,Bloomsburg,6,10,4,20
2006,987,Bluffton,2,12,1,15
2006,66,Boise St.,10,8,2,20
2006,67,Boston College,13,6,2,21
2006,68,Boston U.,14,5,4,23
2006,69,Bowdoin,10,5,1,16
2006,71,Bowling Green,14,7,2,23
2006,73,Brandeis,8,9,2,19
2006,74,Bridgeport,14,6,2,22
2006,75,Bridgewater (VA),5,10,3,18
2006,76,Bridgewater St.,9,7,0,16
